,J1,J2,J3,J4,J5,J1S,J2S
393,-0.00016665747741617887,-0.0001604350366576185,-0.00015611714585154202,-0.0001561242196599044,-0.00015608972037669088,0,0
394,-0.0001666574772011442,-0.0001604350368330415,-0.00015611714581193037,-0.00015612421963161037,-0.00015608972034273806,0,0
395,-0.0001666574776255547,-0.00016043503698582928,-0.00015611714611750592,-0.00015612421992586834,-0.000156089720636996,0,0
396,-0.00016719341715005275,-0.0001615005105173939,-0.00015755007739229554,-0.00015755654913191309,-0.0001575249858526795,0,0
397,-0.00013844093241904498,-0.00013846765424391116,-0.00013859793700845446,-0.00014034429835109717,-0.00013860483473738584,0,0
398,-0.00013813136501590161,-0.00013815947222700853,-0.00013828603664056138,-0.00014004869992463752,-0.00013829284642031812,0,0
399,-0.00013782188038129528,-0.00013785131489099157,-0.0001379743808236611,-0.00013975236854123273,-0.00013798110870916647,0,0
400,-0.0001375124792282356,-0.00013754318308468127,-0.00013766295764030656,-0.00013945535072759196,-0.00013766960922246164,0,0
401,-0.0001372031609597185,-0.00013723507709667682,-0.00013735175523529763,-0.00013915768990373944,-0.00013735833569191057,0,0
402,-0.00013689392488819895,-0.0001369269972806536,-0.00013704076243814978,-0.00013885942658673156,-0.0001370472765509123,0,0
403,-0.00013658476902743576,-0.00013661894274534959,-0.00013672996806140202,-0.00013856059864530312,-0.00013673642026681865,0,0
404,-0.00013627569165149288,-0.0001363109134737883,-0.00013641936166455592,-0.0001382612414073847,-0.00013642575607657913,0,0
405,-0.00013596669126927474,-0.00013600290946596982,-0.00013610893354275787,-0.0001379613879317254,-0.00013611527396410582,0,0
406,-0.00013565776481370804,-0.00013569492944017435,-0.00013579867370255516,-0.0001376610691210689,-0.0001358049636982761,0,0
407,-0.00013534891055319798,-0.00013538697339923134,-0.00013548857336147967,-0.00013736031387494128,-0.00013549481621368152,0,0
408,-0.00013466949694899145,-0.0001347134596301669,-0.00013483847599790822,-0.0001370590597144572,-0.00013484601482437463,0,0
409,-0.00013432945521060446,-0.00013437442705791224,-0.00013449702506385108,-0.0001367281523483721,-0.00013450451057869906,0,0
410,-0.0001339894846684947,-0.0001340354181960579,-0.00013415573026758998,-0.000136396818998632,-0.0001341631656623865,0,0
411,-0.0001336495830195278,-0.00013369643221841808,-0.00013381458376601874,-0.00013606508396981186,-0.0001338219720399314,0,0
412,-0.00013330974787285787,-0.00013335746868643527,-0.00013347357804424198,-0.00013573297011217343,-0.00013348092199272132,0,0
413,-0.00013296997616707052,-0.00013301852592227325,-0.00013313270558170553,-0.00013540049896313522,-0.0001331400078360967,0,0
414,-0.00013263027039204066,-0.00013267960575089722,-0.0001327919624455387,-0.00013506769075859014,-0.00013279922540517574,0,0
415,-0.000132290618522804,-0.0001323407033566626,-0.00013245133637876605,-0.0001347345644611997,-0.0001324585624090302,0,0
416,-0.00013195102356701626,-0.00013200182054755815,-0.00013211082433129073,-0.00013440113818480426,-0.00013211801561082258,0,0
417,-0.00013161148228501063,-0.0001316629554844717,-0.00013177041993129635,-0.0001340674288718713,-0.00013177757848028992,0,0
