iteration,timestamp,error_flag,P2,ScadaCommand_P2,ScadaCommand_P1,T1,T2,P1,J1,J2
152.0,2025-12-25 17:50:03.777192,False,0.0,0,0,6.972258567810059,6.889278411865234,0.0,57.7257194519043,57.728763580322266
153.0,2025-12-25 17:50:09.234713,False,0.0,0,0,6.879903316497803,6.809077262878418,0.0,57.63871383666992,57.64225769042969
154.0,2025-12-25 17:50:14.668825,False,0.0,0,0,6.787954330444336,6.7284698486328125,0.0,57.55170822143555,57.555747985839844
155.0,2025-12-25 17:50:20.380223,False,0.0,0,0,6.696382522583008,6.64748477935791,0.0,57.4647102355957,57.469242095947266
156.0,2025-12-25 17:50:26.260672,False,0.0,0,0,6.605162143707275,6.566148281097412,0.0,57.45927047729492,57.463165283203125
157.0,2025-12-25 17:50:31.930136,False,0.0,0,0,6.522275447845459,6.492107391357422,0.0,57.380165100097656,57.38449478149414
158.0,2025-12-25 17:50:37.278560,False,0.0,0,0,6.439705848693848,6.417749404907227,0.0,57.30107879638672,57.30582809448242
159.0,2025-12-25 17:50:42.109944,False,0.0,0,0,6.357429027557373,6.3430986404418945,0.0,57.222007751464844,57.22716522216797
160.0,2025-12-25 17:50:46.675678,False,0.0,0,0,6.275423049926758,6.268176555633545,0.0,57.14296340942383,57.14850997924805
161.0,2025-12-25 17:50:52.234047,False,0.0,0,0,6.193668842315674,6.1930036544799805,0.0,57.063941955566406,57.069862365722656
162.0,2025-12-25 17:50:57.597515,False,0.0,0,0,6.112147331237793,6.117597579956055,0.0,56.98494338989258,56.99121856689453
163.0,2025-12-25 17:51:03.803270,False,0.0,0,0,6.03084135055542,6.041975498199463,0.0,56.90597152709961,56.91258239746094
164.0,2025-12-25 17:51:09.376029,False,0.0,0,1,5.94973611831665,5.966153621673584,0.0,56.82701873779297,56.83395767211914
165.0,2025-12-25 17:51:15.662035,False,0.0,0,1,5.868815898895264,5.890146255493164,1.0,78.4150161743164,69.04335021972656
166.0,2025-12-25 17:51:21.923956,False,0.0,0,1,6.035458564758301,6.037082672119141,1.0,78.42984008789062,69.1121826171875
167.0,2025-12-25 17:51:27.089479,False,0.0,0,1,6.200979709625244,6.183553218841553,1.0,78.44462585449219,69.18082427978516
168.0,2025-12-25 17:51:32.725273,False,0.0,0,1,6.3653883934021,6.329552173614502,1.0,78.39967346191406,68.9400634765625
169.0,2025-12-25 17:51:38.766789,False,0.0,0,1,6.51387882232666,6.462504863739014,1.0,78.41312408447266,69.00312805175781
170.0,2025-12-25 17:51:45.093429,False,0.0,0,1,6.66136360168457,6.595022678375244,1.0,78.42654418945312,69.06600189208984
171.0,2025-12-25 17:51:50.401603,False,0.0,0,1,6.807852268218994,6.727099418640137,1.0,78.43992614746094,69.1286849975586
172.0,2025-12-25 17:51:55.907693,False,0.0,0,1,6.953353404998779,6.858729839324951,1.0,78.45327758789062,69.19116973876953
173.0,2025-12-25 17:52:01.063845,False,0.0,0,0,7.097876071929932,6.9899091720581055,1.0,78.46659088134766,69.25346374511719
174.0,2025-12-25 17:52:06.005060,False,0.0,0,0,7.241429328918457,7.120631694793701,0.0,57.875370025634766,57.87824249267578
175.0,2025-12-25 17:52:11.839001,False,0.0,0,0,7.138713836669922,7.0326409339904785,0.0,57.77922821044922,57.78264617919922
176.0,2025-12-25 17:52:17.579109,False,0.0,0,0,7.036452770233154,6.944194793701172,0.0,57.683074951171875,57.68704605102539
177.0,2025-12-25 17:52:22.847389,False,0.0,0,0,6.934617042541504,6.8553242683410645,0.0,57.586917877197266,57.5914421081543
178.0,2025-12-25 17:52:27.489719,False,0.0,0,0,6.833178520202637,6.766056060791016,0.0,57.49076843261719,57.49583435058594
179.0,2025-12-25 17:52:32.835123,False,0.0,0,0,6.732110977172852,6.676416397094727,0.0,57.39462661743164,57.400230407714844
180.0,2025-12-25 17:52:38.139160,False,0.0,0,0,6.631392002105713,6.586429119110107,0.0,57.44091796875,57.445098876953125
181.0,2025-12-25 17:52:43.959188,False,0.0,0,0,6.544095516204834,6.508584499359131,0.0,57.357669830322266,57.362308502197266
182.0,2025-12-25 17:52:49.708942,False,0.0,0,0,6.457123279571533,6.430415153503418,0.0,57.274436950683594,57.27952575683594
183.0,2025-12-25 17:52:55.346079,False,0.0,0,0,6.370451927185059,6.351945400238037,0.0,57.191226959228516,57.19674301147461
184.0,2025-12-25 17:53:01.381676,False,0.0,0,0,6.284060478210449,6.273195266723633,0.0,57.108036041259766,57.11396789550781
185.0,2025-12-25 17:53:07.056811,False,0.0,0,0,6.197928428649902,6.194186210632324,0.0,57.02486801147461,57.03120040893555
186.0,2025-12-25 17:53:12.999514,False,0.0,0,0,6.1120381355285645,6.114934921264648,0.0,56.94172286987305,56.94844055175781
187.0,2025-12-25 17:53:18.666450,False,0.0,0,0,6.02637243270874,6.035459518432617,0.0,56.858604431152344,56.865684509277344
188.0,2025-12-25 17:53:24.260081,False,0.0,0,1,5.940915584564209,5.955775260925293,0.0,56.775508880615234,56.78293991088867
189.0,2025-12-25 17:53:29.574223,False,0.0,0,1,5.855653285980225,5.875896453857422,1.0,78.3990478515625,68.9609146118164
190.0,2025-12-25 17:53:34.447294,False,0.0,0,1,6.018777370452881,6.019847869873047,1.0,78.41357421875,69.0285415649414
191.0,2025-12-25 17:53:39.303283,False,0.0,0,1,6.180799961090088,6.1633453369140625,1.0,78.42805480957031,69.0959701538086
192.0,2025-12-25 17:53:45.203215,False,0.0,0,1,6.341731071472168,6.30638313293457,1.0,78.4369888305664,69.13471984863281
193.0,2025-12-25 17:53:50.443804,False,0.0,0,1,6.500218391418457,6.447798728942871,1.0,78.4512939453125,69.20128631591797
194.0,2025-12-25 17:53:55.645810,False,0.0,0,1,6.6576409339904785,6.588747978210449,1.0,78.46556091308594,69.26764678955078
195.0,2025-12-25 17:54:00.779170,False,0.0,0,1,6.81400728225708,6.72922420501709,1.0,78.47978973388672,69.33380889892578
196.0,2025-12-25 17:54:06.869711,False,0.0,0,1,6.969326972961426,6.869223117828369,1.0,78.4939956665039,69.39976501464844
197.0,2025-12-25 17:54:12.732775,False,0.0,0,0,7.123608589172363,7.008739471435547,1.0,78.5081558227539,69.46551513671875
198.0,2025-12-25 17:54:17.945378,False,0.0,0,0,7.27686071395874,7.147767543792725,0.0,58.032527923583984,58.03375244140625
199.0,2025-12-25 17:54:23.769332,False,0.0,0,0,7.185085773468018,7.071292400360107,0.0,57.94777297973633,57.94944381713867
200.0,2025-12-25 17:54:28.543610,False,0.0,0,0,7.093842506408691,6.9942851066589355,0.0,57.86297607421875,57.86511993408203
201.0,2025-12-25 17:54:33.096182,False,0.0,0,0,7.003092288970947,6.91678524017334,0.0,57.77815628051758,57.78078079223633
202.0,2025-12-25 17:54:38.702939,False,0.0,0,0,6.912797451019287,6.838829517364502,0.0,57.69332504272461,57.69643783569336
203.0,2025-12-25 17:54:44.308753,False,0.0,0,0,6.822925090789795,6.760451316833496,0.0,57.60848617553711,57.612091064453125
204.0,2025-12-25 17:54:50.185445,False,0.0,0,0,6.733445167541504,6.6816816329956055,0.0,57.28044891357422,57.28784942626953
205.0,2025-12-25 17:54:55.592424,False,0.0,0,0,6.62308931350708,6.582308769226074,0.0,57.17475509643555,57.182716369628906
206.0,2025-12-25 17:55:01.236956,False,0.0,0,0,6.513039588928223,6.482630252838135,0.0,57.0690803527832,57.07758712768555
