iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,P2_FLOW,P2_STATUS,P2_SPEED,P1_FLOW,P1_STATUS,P1_SPEED,plc3AttackerUnit,plc2AttackerUnit
245,2025-12-25 17:58:31.533480,7.079510189240906,6.982786210158309,57.914210277249786,57.915717546869104,57.95899915021145,58.27769382476943,57.960901389899085,0.0,0.0,0.0,0.0,0.0,0.0,0,0
246,2025-12-25 17:58:36.642437,6.995139890389714,6.911452528239166,57.835731471391476,57.83767790584403,57.87904247468476,58.20635898535877,57.880889304591726,0.0,0.0,0.0,0.0,0.0,0.0,0,0
247,2025-12-25 17:58:42.647632,6.91125078986904,6.839637649925756,57.75723108239876,57.759627876230624,57.799199273887616,58.13454303502306,57.80099573357701,0.0,0.0,0.0,0.0,0.0,0.0,0,0
248,2025-12-25 17:58:47.679187,6.827804918634366,6.767379544287029,57.67872104998183,57.68157151546637,57.719466996250056,58.0622839360494,57.72121758507849,0.0,0.0,0.0,0.0,0.0,0.0,0,0
249,2025-12-25 17:58:52.676936,6.744767685723659,6.694712802271738,57.60021065987274,57.603512140075644,57.63984230820184,57.989616273223,57.6415510553036,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250,2025-12-25 17:58:58.433614,6.662107515445973,6.621668999573279,57.52170708397307,57.52545242693954,57.56032134125621,57.91657161662062,57.56199186459582,0.0,0.0,0.0,0.0,0.0,0.0,0,0
251,2025-12-25 17:59:04.038516,6.579795534133208,6.548277009864908,57.44321580360745,57.44739451016115,57.48089987810304,57.84317883478586,57.48253543462723,0.0,0.0,0.0,0.0,0.0,0.0,0,0
252,2025-12-25 17:59:08.678799,6.49780529776451,6.474563277167244,57.47752075548884,57.480561307198606,57.505065497759645,57.76949159836181,57.50626084193443,0.0,0.0,0.0,0.0,0.0,0.0,0,0
253,2025-12-25 17:59:13.058135,6.428602811274888,6.412364097810453,57.41129178310599,57.414688740968685,57.43811641166945,57.707291797033285,57.43928466994615,0.0,0.0,0.0,0.0,0.0,0.0,0,0
254,2025-12-25 17:59:18.338199,6.359691167077742,6.349874077805456,57.34508238891402,57.34882104682634,57.3712561938691,57.64480120665864,57.37239995645378,0.0,0.0,0.0,0.0,0.0,0.0,0,0
255,2025-12-25 17:59:23.453841,6.291045228066818,6.287118354256435,57.278894810090314,57.28295926126566,57.30447958305484,57.582044959885046,57.30560116123569,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256,2025-12-25 17:59:28.175275,6.222642191832478,6.224119729586863,57.21273047723152,57.217104119841025,57.23778143240459,57.5190458550941,57.23888289283368,0.0,0.0,0.0,0.0,0.0,0.0,0,0
257,2025-12-25 17:59:33.577775,6.154461348243425,6.160898913917789,57.14659014609045,57.151256097928716,57.17115672952164,57.4558245987364,57.17223992427213,0.0,0.0,0.0,0.0,0.0,0.0,0,0
258,2025-12-25 17:59:39.316833,6.086483864555008,6.097474739981674,57.080474056433566,57.085415465959464,57.10460063915268,57.39240002020692,57.10566723143835,0.0,0.0,0.0,0.0,0.0,0.0,0,0
259,2025-12-25 17:59:44.491468,6.018692596508283,6.0338643520687985,57.01438205712293,57.019582334260996,57.03810853136889,57.32878926075738,57.03916001765287,0.0,0.0,0.0,0.0,0.0,0.0,0,0
260,2025-12-25 17:59:50.169820,5.9510719216055525,5.970083372660787,56.9483137046651,56.953756689295616,56.971675998839885,57.265007940100425,56.972713727921004,0.0,0.0,0.0,0.0,0.0,0.0,0,0
261,2025-12-25 17:59:56.403666,5.883607591417786,5.906146050190493,78.4626017051703,69.28652418093836,58.89743852874502,57.20154124211658,58.82103534779817,0.0,0.0,0.0,434.5398294829698,1.0,1.0,0,0
262,2025-12-25 18:00:02.339505,6.061258833343446,6.0625032775344705,78.478366370169,69.35914549634386,59.054133090552675,57.35789611023295,58.97847854906127,0.0,0.0,0.0,432.96336298309944,1.0,1.0,0,0
263,2025-12-25 18:00:07.690718,6.237726319263889,6.218355798079746,78.4940970624735,69.43155394670978,59.20992523686989,57.51374625101869,59.13501009567157,0.0,0.0,0.0,431.39029375265096,1.0,1.0,0,0
264,2025-12-25 18:00:13.190915,6.413019491681414,6.373697807945622,78.4532464435213,69.21604046567386,59.140323873341686,57.66903348143289,59.0678831588405,0.0,0.0,0.0,435.4753556478712,1.0,1.0,0,0
265,2025-12-25 18:00:19.065329,6.573453457159527,6.516863798271042,78.46773769767154,69.28331526544935,59.28324462004718,57.81219740920195,59.21146834641923,0.0,0.0,0.0,434.0262302328473,1.0,1.0,0,0
