iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,V1_FLOW,V1_STATUS
256,2025-01-14 16:02:11.475777,6.194521815491834,6.314396250753961,57.50633396701505,57.50018649646434,57.54860666184829,57.66015963843514,57.54860672224059,0.0,0.0,0.0,0.0,20.198135229634318,1.0
257,2025-01-14 16:02:16.130211,6.13605076109016,6.262904408788667,57.44894053102832,57.443722542159804,57.48945783119056,57.60934573333213,57.48945788968686,0.0,0.0,0.0,0.0,19.564018579671938,1.0
258,2025-01-14 16:02:20.433592,6.078138094480551,6.21085418115577,57.39191596995133,57.38742298082393,57.43098790435388,57.55785287212139,57.43098796129134,0.0,0.0,0.0,0.0,19.04266809560795,1.0
259,2025-01-14 16:02:24.710080,6.020687943387287,6.158341437007633,57.33520137950157,57.331279443916706,57.373076164737526,57.50580179315017,57.3730762203838,0.0,0.0,0.0,0.0,18.61082997493213,1.0
260,2025-01-14 16:02:28.922141,5.963623034105057,6.105443450262578,57.278748248534455,57.27528001327835,57.31562678093228,57.453288335003805,57.315626835503075,0.0,0.0,0.0,0.0,18.25113774714282,1.0
261,2025-01-14 16:02:33.201768,6.073351950602156,6.129216387555469,63.02373078727253,60.29694714029484,57.25882855018073,57.40045552303585,57.25882813911813,0.0,0.0,227.31575982505504,1.0,-137.47940092798672,1.0
262,2025-01-14 16:02:37.654216,6.17697061084571,6.157885400226503,63.04978475740181,60.32202605958711,57.368536800569956,57.42423346525823,57.36853640656518,0.0,0.0,226.18211265351036,1.0,-131.77443424353896,1.0
263,2025-01-14 16:02:42.092903,6.26778958511629,6.1981739342890645,63.07510876729601,60.34878948355392,57.47211546122388,57.452917469928266,57.472115102951605,0.0,0.0,225.08022714253966,1.0,-119.82373841988192,1.0
264,2025-01-14 16:02:46.408902,6.353394116989725,6.242568695736486,63.098888915947185,60.37964526332816,57.562919433331864,57.49321231890413,57.56291908961661,0.0,0.0,224.04551734117075,1.0,-114.95516112006499,1.0
265,2025-01-14 16:02:50.755416,6.420666624403606,6.280728677896511,63.061978036295514,60.23778976759324,57.648477315927515,57.53759769853677,57.64847699835169,0.0,0.0,225.65156486900307,1.0,-106.21285842944417,1.0
266,2025-01-14 16:02:55.405339,6.485754815489846,6.320205336044883,63.08059580405098,60.26501392694537,57.71574490222483,57.57575956111295,57.71574459074689,0.0,0.0,224.84147797431015,1.0,-104.1734280960327,1.0
267,2025-01-14 16:02:59.980010,6.548970268726655,6.360701330600655,63.09890825294357,60.292649379083834,57.78082898459771,57.615237712426705,57.780828678347845,0.0,0.0,224.044675959564,1.0,-102.42490497603285,1.0
268,2025-01-14 16:03:04.057992,6.61053351294021,6.402008673075711,63.11695147654837,60.32058595010735,57.84404089782819,57.65573491858329,57.84404059619076,0.0,0.0,223.2595883393806,1.0,-100.88228202164373,1.0
269,2025-01-14 16:03:08.501488,6.670612213603775,6.443971052601321,63.13475100037401,60.34874678969087,57.90560102942715,57.69704325414836,57.905600731934086,0.0,0.0,222.48510446073718,1.0,-99.49620647034862,1.0
270,2025-01-14 16:03:12.791903,6.729339668724465,6.486465624438586,63.1523262469831,60.3770743127972,57.965676953250686,57.73900645030951,57.96567665952984,0.0,0.0,221.72037921891308,1.0,-98.23459062431539,1.0
271,2025-01-14 16:03:17.196373,6.786825238746518,6.529392755477618,63.169692685627496,60.40552340081675,58.02440190373971,57.78150169235137,58.024401613485786,0.0,0.0,220.96473952364417,1.0,-97.07508174415125,1.0
272,2025-01-14 16:03:21.269465,6.843160777763222,6.5726697357549035,63.186863038464594,60.43405757213254,58.08188519505888,57.82442936967155,58.081884908015454,0.0,0.0,220.21763181485295,1.0,-96.00133321214344,1.0
273,2025-01-14 16:03:25.737963,6.898424815872082,6.616226670714905,63.20384802366717,60.462646636530536,58.13821864628056,57.867706789810775,58.13821836222843,0.0,0.0,219.47858972882656,1.0,-95.0009010858821,1.0
274,2025-01-14 16:03:30.213564,6.952685461788428,6.660003662705469,63.22065683394122,60.491265159818454,58.193480760270546,57.911264072217634,58.19348047901955,0.0,0.0,218.74721327718976,1.0,-94.06406199616413,1.0
275,2025-01-14 16:03:34.611574,7.006002466366243,6.703948801337597,63.23729747047909,60.51989141396397,58.2477396240506,57.9550413306991,58.247739345433935,0.0,0.0,218.02315431610768,1.0,-93.18301348969271,1.0
276,2025-01-14 16:03:39.093924,6.889138201245825,6.684563212994809,58.104289894320246,57.974968239658516,58.300771782011545,57.99894052745294,58.30077197848492,0.0,0.0,0.0,0.0,65.71028859809758,1.0
277,2025-01-14 16:03:43.281960,6.777478358256558,6.658774097305354,58.019666570725626,57.9257029771067,58.18392618097219,57.97954917574852,58.18392636177442,0.0,0.0,0.0,0.0,60.46909127746858,1.0
278,2025-01-14 16:03:47.641655,6.6717601326945735,6.627043359474983,57.9349675223467,57.86763182542781,58.07228675647476,57.95375348897164,58.07228692068995,0.0,0.0,0.0,0.0,54.921575956541346,1.0
279,2025-01-14 16:03:51.995837,6.572446583916734,6.5889079485916895,57.85058436590709,57.802789633226936,57.96658947186235,57.92201439127475,57.96658961819779,0.0,0.0,0.0,0.0,48.94171548585291,1.0
280,2025-01-14 16:03:56.218945,6.485100154429499,6.538805421063443,57.76764508743766,57.73363249521803,57.86731204364744,57.88385992644667,57.86731215657463,0.0,0.0,0.0,0.0,37.76836478550649,1.0
281,2025-01-14 16:04:00.793607,6.402105090137798,6.484351532055985,57.689705322595614,57.663025132530834,57.779977765012994,57.83374939031465,57.77997786579261,0.0,0.0,0.0,0.0,33.70562184898063,1.0
282,2025-01-14 16:04:05.216382,6.3216966500673895,6.427311019482031,57.61363552467983,57.59202273883507,57.69698967243307,57.7792904725468,57.696989765991674,0.0,0.0,0.0,0.0,31.2905640879535,1.0
283,2025-01-14 16:04:09.545121,6.243189622691196,6.368369094851506,57.538715322875284,57.52088898510255,57.61658623734418,57.722246137097045,57.61658632559467,0.0,0.0,0.0,0.0,29.515272729554454,1.0
284,2025-01-14 16:04:13.813186,6.16617361673483,6.307936154824174,57.464677896618646,57.449766673839065,57.538083063144676,57.66330114001123,57.53808314723273,0.0,0.0,0.0,0.0,28.123150494252513,1.0
285,2025-01-14 16:04:18.138155,6.090366435085744,6.246294388953744,57.391360834700954,57.37873539017753,57.46107013492262,57.60286566114134,57.46107021563603,0.0,0.0,0.0,0.0,26.994503750188414,1.0
286,2025-01-14 16:04:22.351434,6.015558858943112,6.1836530171060895,57.318648405587005,57.307838937148354,57.38526546699978,57.54122176353449,57.385265544922625,0.0,0.0,0.0,0.0,26.061202274831885,1.0
287,2025-01-14 16:04:26.800379,5.941588872067124,6.120174061962487,57.24645107603069,57.23709933238394,57.31045997527536,57.4785785830059,57.310460050859945,0.0,0.0,0.0,0.0,25.279175100081375,1.0
288,2025-01-14 16:04:31.173966,6.037561114349973,6.133312683837484,62.95731693147933,60.11891499225251,57.23674931341183,57.41517808779656,57.23674891457369,0.0,0.0,230.2055259297124,1.0,-133.39094437355925,1.0
289,2025-01-14 16:04:35.539259,6.134498189961952,6.153939118966303,63.00363280674932,60.20733765041172,57.33272454080694,57.42832196527209,57.33272414938205,0.0,0.0,228.19025298908542,1.0,-130.9115924271964,1.0
290,2025-01-14 16:04:40.114388,6.224577490370508,6.18034711643367,63.02672620014147,60.22935800949971,57.429640882269766,57.44895378601821,57.42964050998952,0.0,0.0,227.18542493522364,1.0,-124.5086900661363,1.0
291,2025-01-14 16:04:44.542335,6.3028552017325925,6.217519339209712,63.04898599433836,60.2534317166496,57.519687558053874,57.47537474407561,57.51968721871979,0.0,0.0,226.21686802795543,1.0,-113.48988472832389,1.0
292,2025-01-14 16:04:48.978539,6.377474392815752,6.257379850219347,63.06980515545219,60.281381994885095,57.59795595098891,57.51255078097869,57.59795562186819,0.0,0.0,225.3109952188012,1.0,-110.07403557471207,1.0
293,2025-01-14 16:04:53.389237,6.44937722906165,6.299008703040696,63.09014766559025,60.310236803574846,57.672568469163025,57.552413923581945,57.67256814762547,0.0,0.0,224.42586220583976,1.0,-107.53785580845943,1.0
294,2025-01-14 16:04:57.707288,6.519041375038478,6.3419453348843025,63.11012323196401,60.33965792538973,57.74446596515053,57.5940447856438,57.744465649862676,0.0,0.0,223.55669546436982,1.0,-105.4476501337831,1.0
295,2025-01-14 16:05:01.954530,6.586771353616147,6.3858997483829185,63.129787076808114,60.369476370027265,57.81412561309892,57.63698301757044,57.81412530321062,0.0,0.0,222.70109219244614,1.0,-103.64177767826277,1.0
296,2025-01-14 16:05:06.166557,6.652785971131354,6.430666025750898,63.14917426117315,60.39958599234878,57.881851692811175,57.680938730254624,57.88185138771159,0.0,0.0,221.85752683136795,1.0,-102.04019448451618,1.0
297,2025-01-14 16:05:10.543965,6.717252830197298,6.476088289904258,63.16830993969495,60.4299116257946,57.947862865567295,57.72570607213698,57.94786256478855,0.0,0.0,221.02490486534165,1.0,-100.59509495306429,1.0
298,2025-01-14 16:05:14.883509,6.780305903827618,6.5220433811505325,63.18721338054039,60.460396534133906,58.01232663892105,57.77112921064375,58.01232634208913,0.0,0.0,220.20238790763565,1.0,-99.27508674024921,1.0
299,2025-01-14 16:05:19.077668,6.842055626675555,6.568430988429366,63.205899999684064,60.49099602039573,58.07537691952891,57.8170850180184,58.07537662633551,0.0,0.0,219.38930518615976,1.0,-98.0581850649287,1.0
300,2025-01-14 16:05:23.669292,6.9025950539298755,6.615167547627263,63.22438252974527,60.521673792752196,58.137124093281734,57.86347320722916,58.13712380346708,0.0,0.0,218.58510268562358,1.0,-96.92817079098859,1.0
