iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,J41_LEVEL,J2U_LEVEL,J42_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,V41_FLOW,V41_STATUS,V_U_FLOW,V_U_STATUS,V42_FLOW,V42_STATUS,plc4AttackerUnit
252,11:36.9,6.361344449,6.458013405,57.3539188,57.36650565,57.37955137,57.83114762,57.38073107,6.085731283,57.35391883,57.83114784,0,0,0,0,-72.32282286,1,-7.841694451,1,-73.05421087,1,1
253,11:43.0,6.296979026,6.390977619,57.38835027,57.39966673,57.40500213,57.75293088,57.40578451,6.110784693,57.38835029,57.75293106,0,0,0,0,-60.09612648,1,-6.212398496,1,-62.58936233,1,1
254,11:48.9,6.23250896,6.324046488,57.32301137,57.33409677,57.33987368,57.68589533,57.34066415,6.045664328,57.32301139,57.68589551,0,0,0,0,-60.19382374,1,-6.25467603,1,-62.49165058,1,1
255,11:54.9,6.167942326,6.257211917,57.25764092,57.26851516,57.27469852,57.61896442,57.27549648,5.980496662,57.25764094,57.6189646,0,0,0,0,-60.28399089,1,-6.293682501,1,-62.40149501,1,1
256,12:01.0,6.103286612,6.190466432,57.19224206,57.20292319,57.20948064,57.55213005,57.21028554,5.915285721,57.19224208,57.55213023,0,0,0,0,-60.36715815,1,-6.329649696,1,-62.31832196,1,1
257,12:02.9,6.038548739,6.123803117,57.12681735,57.13732181,57.14422359,57.48538475,57.14503491,5.850035093,57.12681737,57.48538493,0,0,0,0,-60.4438673,1,-6.362820988,1,-62.24159832,1,0
258,12:07.8,5.973735085,6.057215576,57.06136893,57.07171173,57.07893046,57.41872161,57.07974773,5.784747913,57.06136895,57.41872179,0,0,0,0,-60.51462539,1,-6.393410777,1,-62.17084893,1,0
259,12:13.1,5.908851553,5.990697902,56.99589909,57.00609386,57.01360432,57.35213422,57.01442708,5.719427265,56.99589911,57.35213441,0,0,0,0,-60.57986699,1,-6.421598696,1,-62.10561022,1,0
260,12:18.1,5.843903629,5.924244633,56.93041041,56.94046922,56.9482483,57.2856167,56.94907614,5.654076326,56.93041043,57.28561688,0,0,0,0,-60.63998905,1,-6.447581764,1,-62.04548527,1,0
261,12:23.3,5.778896315,5.857850749,56.86490311,56.87483777,56.882864,57.21916356,56.88369655,5.588696733,56.86490313,57.21916375,0,0,0,0,-60.69544065,1,-6.471539613,1,-61.99003946,1,0
262,12:28.4,5.713834256,5.791511609,56.79937958,56.80920044,56.81745414,57.1527698,56.81829104,5.523291219,56.7993796,57.15276999,0,0,0,0,-60.74655208,1,-6.49361421,1,-61.93892514,1,0
263,12:33.8,5.648721758,5.725222923,56.73384139,56.7435579,56.75202095,57.08643077,56.75286185,5.457862037,56.73384141,57.08643096,0,0,0,0,-60.79364784,1,-6.513956217,1,-61.89181779,1,0
264,12:38.8,5.583562767,5.658980731,56.66828954,56.67791038,56.68656612,57.02014219,56.68741073,5.392410914,56.66828956,57.02014238,0,0,0,0,-60.83705532,1,-6.532701807,1,-61.8484103,1,0
265,12:44.0,5.501555884,5.578174552,56.45432336,56.46566161,56.48477423,56.95386412,56.48615493,5.191155159,56.45432339,56.95386435,0,0,0,0,-76.56744437,1,-8.606019067,1,-75.44637699,1,0
266,12:49.4,5.419589036,5.497328331,56.3727807,56.38420739,56.40312614,56.87305784,56.40450283,5.109503064,56.37278073,56.87305806,0,0,0,0,-76.5300575,1,-8.58993031,1,-75.48376966,1,0
267,12:54.4,5.337659538,5.416444757,56.29124648,56.30275611,56.32149381,56.79221152,56.32286677,5.027866999,56.29124651,56.79221174,0,0,0,0,-76.49518838,1,-8.574919352,1,-75.51864167,1,0
268,12:59.7,5.255764898,5.335526333,56.20972053,56.22130779,56.23987638,56.71132785,56.24124587,4.946246097,56.20972055,56.71132807,0,0,0,0,-76.46264291,1,-8.560905068,1,-75.55117555,1,0
269,13:05.1,5.173902771,5.254575408,56.12820205,56.13986198,56.15827271,56.63040934,56.15963896,4.864639187,56.12820208,56.63040956,0,0,0,0,-76.4322907,1,-8.547835307,1,-75.58152487,1,0
270,13:10.2,5.092070982,5.173594134,56.04669074,56.05841867,56.07668201,56.54945833,56.07804524,4.783045467,56.04669076,56.54945856,0,0,0,0,-76.40396371,1,-8.53564343,1,-75.60985765,1,0
271,13:15.4,5.010267508,5.092584552,55.96518624,55.97697779,55.99510345,56.46847698,55.99646387,4.701464096,55.96518627,56.46847721,0,0,0,0,-76.37752576,1,-8.524254108,1,-75.6362898,1,0
272,13:20.6,4.928490451,5.011548549,55.88368798,55.89553904,55.91353618,56.38746733,55.91489397,4.619894201,55.883688,56.38746756,0,0,0,0,-76.35285807,1,-8.513632573,1,-75.66095749,1,0
273,13:25.7,4.846738043,4.930487888,55.80219556,55.8141023,55.83197946,56.30643126,55.83333481,4.538335035,55.80219558,56.30643149,0,0,0,0,-76.32984185,1,-8.503715084,1,-75.68397951,1,0
274,13:30.8,4.765008647,4.84940422,55.7207088,55.7326676,55.75043268,56.22537054,55.75178575,4.456785977,55.72070883,56.22537076,0,0,0,0,-76.3083583,1,-8.494463976,1,-75.70546016,1,0
275,13:36.0,4.683300729,4.768299088,55.63922725,55.65123472,55.66889518,56.14428681,55.67024612,4.37524635,55.63922727,56.14428704,0,0,0,0,-76.28830603,1,-8.485827098,1,-75.72550085,1,0
276,13:41.4,4.601612852,4.687173914,55.5577505,55.56980349,55.58736628,56.06318163,55.58871524,4.293715464,55.55775052,56.06318185,0,0,0,0,-76.2695981,1,-8.477769682,1,-75.74421456,1,0
277,13:46.7,4.519178729,4.605362094,55.46886476,55.48105249,55.4990367,55.98205461,55.50041045,4.205410676,55.46886478,55.98205483,0,0,0,0,-76.96634299,1,-8.563361986,1,-76.38531663,1,0
278,13:51.9,4.43676515,4.523529738,55.38666943,55.39890409,55.41678749,55.90024273,55.41815919,4.123159416,55.38666946,55.90024296,0,0,0,0,-76.9471657,1,-8.555101758,1,-76.40448812,1,0
279,13:57.2,4.354370748,4.441678212,55.30447871,55.3167573,55.33454646,55.81841032,55.33591625,4.040916481,55.30447873,55.81841055,0,0,0,0,-76.92925743,1,-8.547386224,1,-76.42239349,1,0
280,14:02.3,4.271994256,4.359808771,55.22229233,55.23461203,55.25231319,55.73655875,55.25368119,3.958681424,55.22229236,55.73655898,0,0,0,0,-76.91253416,1,-8.540180616,1,-76.43911676,1,0
281,14:07.3,4.189634489,4.277922603,55.14011003,55.15246816,55.17008713,55.65468926,55.17145347,3.876453696,55.14011005,55.65468949,0,0,0,0,-76.89691767,1,-8.533458859,1,-76.45473325,1,0
282,14:12.6,4.107290349,4.196020826,55.0579317,55.07032577,55.0878679,55.57280305,55.08923268,3.794232908,55.05793173,55.57280328,0,0,0,0,-76.88233261,1,-8.527168801,1,-76.46930672,1,0
283,14:17.8,4.024960793,4.114104456,54.97575683,54.98818452,55.0056549,55.49090124,55.00701823,3.712018458,54.97575686,55.49090146,0,0,0,0,-76.86870946,1,-8.521304648,1,-76.48292697,1,0
284,14:23.2,4.125540514,4.200248319,67.03078896,61.58409298,55.93273947,55.40923572,55.89267259,4.597672311,67.03078834,55.40923548,0,0,327.689899,1,93.90835771,1,207.9605927,1,80.43002092,1,0
285,14:28.2,4.225226609,4.286190865,67.05018537,61.63159961,56.02351127,55.49537901,55.98386433,4.688864055,67.05018475,55.49537877,0,0,326.6675745,1,93.07400513,1,207.2373491,1,80.24206089,1,0
286,14:33.4,4.32403498,4.371919996,67.06951428,61.67899064,56.11363544,55.58132096,56.07439899,4.779398711,67.06951366,55.58132072,0,0,325.6488078,1,92.25449837,1,206.5178487,1,80.04279846,1,0
287,14:38.5,4.421980912,4.457424244,67.08877551,61.72626088,56.20311752,55.66704946,56.16428248,4.869282211,67.08877489,55.66704922,0,0,324.6336082,1,91.44926954,1,205.8020685,1,79.83282757,1,0
288,14:43.7,4.519079131,4.542692734,67.10796854,61.77340523,56.29196327,55.75255305,56.25352095,4.958520681,67.10796793,55.75255281,0,0,323.6220029,1,90.65777976,1,205.0899853,1,79.61271031,1,0
289,14:49.0,4.621083768,4.632623014,67.16308912,61.91934092,56.44058656,55.83783487,56.40190804,5.106907759,67.16308851,55.83783462,0,0,320.716768,1,95.23876147,1,204.1307442,1,83.96528556,1,0
290,14:54.5,4.722229389,4.722275804,67.18322181,61.96869046,56.53305894,55.92776434,56.49477763,5.199777344,67.1832212,55.92776409,0,0,319.6556366,1,94.43672258,1,203.3859735,1,83.70620239,1,0
291,15:00.0,4.822528959,4.811642084,67.20328425,62.01789164,56.62488238,56.01741629,56.58699042,5.29199014,67.20328364,56.01741605,0,0,318.5982079,1,93.64678865,1,202.6448535,1,83.43869964,1,0
292,15:05.1,4.921995022,4.900713285,67.22327662,62.06694081,56.71606234,56.10678172,56.67855218,5.383551898,67.22327601,56.10678147,0,0,317.5444722,1,92.86856854,1,201.9073666,1,83.16318873,1,0
293,15:10.3,5.02063973,4.989481221,67.24319837,62.11583406,56.8066043,56.19585204,56.76946862,5.474468349,67.24319777,56.19585179,0,0,316.4944582,1,92.10169429,1,201.173484,1,82.88004051,1,0
294,15:15.4,5.118474852,5.077938128,67.26304928,62.16456781,56.89651362,56.28461908,56.85974537,5.564745099,67.26304868,56.28461883,0,0,315.4481786,1,91.34580664,1,200.4431883,1,82.58964322,1,0
295,15:20.7,5.215511794,5.166076605,67.2828294,62.21313886,56.98579561,56.37307507,56.94938797,5.654387695,67.2828288,56.37307482,0,0,314.4056297,1,90.60056949,1,199.7164447,1,82.29233295,1,0
296,15:25.7,5.311761619,5.253889594,67.3025386,62.26154401,57.07445561,56.46121261,57.03840197,5.743401701,67.30253801,56.46121237,0,0,313.3668189,1,89.86566415,1,198.9932126,1,81.98843421,1,0
297,15:31.3,5.407235056,5.341370394,67.32217637,62.30977998,57.1624988,56.54902465,57.12679278,5.831792516,67.32217577,56.5490244,0,0,312.3317733,1,89.14077191,1,198.2734921,1,81.67828017,1,0
298,15:36.5,5.501942525,5.428512612,67.34174268,62.35784395,57.24993044,56.63650448,57.21456587,5.919565602,67.34174209,56.63650424,0,0,311.3004935,1,88.42560884,1,197.5572541,1,81.36215188,1,0
299,15:41.7,5.595894135,5.515310169,67.36123768,62.4057333,57.33675557,56.72364572,57.30172644,6.006726178,67.36123709,56.72364548,0,0,310.2729728,1,87.71988809,1,196.8444639,1,81.04035645,1,0
300,15:46.5,5.689099715,5.601757285,67.38066093,62.4534452,57.42297933,56.81044229,57.38827985,6.093279589,67.38066034,56.81044204,0,0,309.2492336,1,87.02333733,1,196.1351041,1,80.71315755,1,0
301,15:52.0,5.813904445,5.714805467,67.60779929,63.0457414,57.87603343,56.89697434,57.83819579,6.543195439,67.60779871,56.89697403,0,0,297.2774754,1,116.5265457,1,193.7197045,1,105.5497977,1,0
302,15:57.0,5.937730643,5.82739771,67.63321003,63.10636943,57.98802987,57.01002091,57.95063997,6.655639621,67.63320945,57.01002059,0,0,295.9381542,1,115.6129198,1,192.7871418,1,105.1241018,1,0
303,16:02.3,6.060588198,5.93952828,67.65854729,63.16677815,58.0992613,57.12261152,58.06231221,6.767311865,67.65854671,57.12261121,0,0,294.602706,1,114.7085248,1,191.8582066,1,104.6930489,1,0
304,16:07.7,6.182486781,6.051191659,67.68381071,63.22696504,58.20973237,57.23474044,58.17321731,6.878216967,67.68381014,57.23474013,0,0,293.2711493,1,113.8131578,1,190.9329046,1,104.2568503,1,0
305,16:13.0,6.303435872,6.162382554,67.70900034,63.28692789,58.31944791,57.34640216,58.28336027,6.988359929,67.70899977,57.34640185,0,0,291.9434819,1,112.9266449,1,190.0112068,1,103.8157002,1,0
306,16:18.1,6.423444754,6.273095857,67.73411547,63.34666415,58.42841257,57.45759139,58.39274589,7.09774555,67.73411491,57.45759108,0,0,290.6197414,1,112.0488009,1,189.0931133,1,103.3697957,1,0
307,16:23.4,6.542522529,6.383326688,67.75915634,63.4061719,58.53663108,57.56830301,58.50137904,7.206378705,67.75915578,57.5683027,0,0,289.2999151,1,111.1794575,1,188.1785951,1,102.9193221,1,0
308,16:28.5,6.660678113,6.493070341,67.78412229,63.46544877,58.64410807,57.67853215,58.60926449,7.314264162,67.78412173,57.67853184,0,0,287.9840373,1,110.3184323,1,187.2676696,1,102.4644619,1,0
309,16:33.5,6.77792026,6.602322307,67.80901339,63.52449291,58.75084825,57.7882741,58.7164071,7.421406777,67.80901283,57.7882738,0,0,286.6721046,1,109.4655775,1,186.3602961,1,102.0053804,1,0
310,16:38.9,6.894257539,6.711078256,67.83382918,63.58330219,58.85685605,57.89752436,58.82281144,7.527811119,67.83382862,57.89752406,0,0,285.3641416,1,108.6207309,1,185.4564632,1,101.5422658,1,0
311,16:44.0,7.009698365,6.819334024,67.85856959,63.64187484,58.96213613,58.00627859,58.92848229,7.633481965,67.85856904,58.00627829,0,0,284.0601508,1,107.7837388,1,184.5561823,1,101.0752602,1,0
312,16:49.3,6.953906627,6.794582064,58.07658451,58.06926671,58.11079785,58.11432095,58.11241826,6.817418411,58.07658453,58.11432101,0,0,0,0,-52.0911223,1,-9.164779606,1,-23.11018,1,0
313,16:54.5,6.855693207,6.713608796,57.63623167,57.63724572,57.69828256,58.08946501,57.70089818,6.405898454,57.63623171,58.08946524,0,0,0,0,-91.69900889,1,-12.63947311,1,-75.60238259,1,0
314,16:59.6,6.758051037,6.632064279,57.54601583,57.54747495,57.60603382,58.00849021,57.60857327,6.313573545,57.54601587,58.00849044,0,0,0,0,-91.16565486,1,-12.41416387,1,-76.13574532,1,0
315,17:05.0,6.66093914,6.549989503,57.45574499,57.45768357,57.51390132,57.92694426,57.51637101,6.221371284,57.45574503,57.92694449,0,0,0,0,-90.67055689,1,-12.20474347,1,-76.6308288,1,0
316,17:10.0,6.564319917,6.467422053,57.36543627,57.36787648,57.42188502,57.84486815,57.4242907,6.129290965,57.36543631,57.84486838,0,0,0,0,-90.21055113,1,-12.00991972,1,-77.09082587,1,0
317,17:15.2,6.468158827,6.38439648,57.27510374,57.27805823,57.32998387,57.76229945,57.33233071,6.037330976,57.27510378,57.76229968,0,0,0,0,-89.7828127,1,-11.82855107,1,-77.5185643,1,0
318,17:20.3,6.372424058,6.30094458,57.18475857,57.18823256,57.23819569,57.67927271,57.24048837,5.94548864,57.1847586,57.67927294,0,0,0,0,-89.38476879,1,-11.6595829,1,-77.9166111,1,0
319,17:25.4,6.277086282,6.217095695,57.09440986,57.09840274,57.14651777,57.59581972,57.14876056,5.853760824,57.0944099,57.59581995,0,0,0,0,-89.01411315,1,-11.50207939,1,-78.28726385,1,0
320,17:30.5,6.182118406,6.132876906,57.0040646,57.00857121,57.05494675,57.51196981,57.0571435,5.762143765,57.00406464,57.51197005,0,0,0,0,-88.66874522,1,-11.35518292,1,-78.63263178,1,0
321,17:36.0,6.087495383,6.048313272,56.9137286,56.91874026,56.96347909,57.42775007,56.96563331,5.670633574,56.91372863,57.4277503,0,0,0,0,-88.34676726,1,-11.21811123,1,-78.95460394,1,0
322,17:41.2,5.993194025,5.963427972,56.82340634,56.82891165,56.8721109,57.34318554,56.8742258,5.579226064,56.82340637,57.34318578,0,0,0,0,-88.0464351,1,-11.09014288,1,-79.25493321,1,0
323,17:46.6,6.072028311,6.035801087,67.39527108,62.48831264,57.6855657,57.25852307,57.65295079,6.357950569,67.3952705,57.25852287,0,0,308.4791779,1,73.60528484,1,193.482467,1,67.57267307,1,0
324,17:51.7,6.150198468,6.107902967,67.41184048,62.5287711,57.75844549,57.33089553,57.7261146,6.431114379,67.41183991,57.33089532,0,0,307.6058559,1,72.98520566,1,192.8757879,1,67.31943087,1,0
325,17:56.9,6.2619019,6.208304526,67.63944346,63.12843652,58.17638032,57.40307724,58.14071273,6.845712416,67.63944289,57.40307696,0,0,295.6096093,1,104.2942488,1,190.8130081,1,93.7420174,1,0
326,18:01.9,6.372689318,6.308321144,67.6624892,63.18308411,58.27714983,57.50347756,58.24189018,6.946889874,67.66248863,57.50347728,0,0,294.3949401,1,103.4389892,1,189.9651686,1,93.38260621,1,0
327,18:06.9,6.482571722,6.407946018,67.68546049,63.23753894,58.37720934,57.60349293,58.34235061,7.047350302,67.68545993,57.60349265,0,0,293.1841945,1,102.5940035,1,189.1210724,1,93.01684992,1,0
328,18:12.1,6.591559831,6.507172647,67.70835699,63.29179801,58.47656388,57.70311653,58.44209925,7.147098942,67.70835642,57.70311626,0,0,291.9773912,1,101.7590251,1,188.2806847,1,92.64502086,1,0
329,18:17.5,6.699664101,6.605994802,67.73117852,63.34585857,58.57521862,57.80234188,58.54114146,7.246141158,67.73117796,57.8023416,0,0,290.774539,1,100.9338107,1,187.4439998,1,92.26737691,1,0
330,18:22.7,6.806894733,6.704406537,67.75392487,63.39971793,58.67317861,57.90116273,58.63948246,7.344482156,67.75392431,57.90116246,0,0,289.5756496,1,100.1181226,1,186.6109945,1,91.88417302,1,0
331,18:27.9,6.913261683,6.802402151,67.77659579,63.4533735,58.7704489,57.99957316,58.73712749,7.442127189,67.77659523,57.99957288,0,0,288.3807359,1,99.31172901,1,185.7816571,1,91.49565546,1,0
332,18:32.8,7.018774665,6.899976195,67.79919112,63.50682285,58.86703439,58.09756745,58.8340816,7.539081301,67.79919057,58.09756718,0,0,287.1898059,1,98.51439825,1,184.9559646,1,91.10204444,1,0
333,18:37.8,6.958246751,6.855998858,58.05831635,58.05788726,58.08891918,58.19493835,58.09017613,6.795176299,58.05831638,58.19493848,0,0,0,0,-56.51314895,1,-8.629177258,1,-41.06035977,1,0
334,18:42.9,6.89862609,6.811114265,58.00624818,58.00613968,58.03464416,58.15095956,58.03581557,6.740815732,58.0062482,58.15095969,0,0,0,0,-55.66607429,1,-8.287396195,1,-41.90744312,1,0
335,18:48.3,6.839807121,6.765427972,57.95402373,57.95402375,57.98048042,58.10607366,57.98157856,6.686578721,57.95402376,58.10607379,0,0,0,0,-54.91755739,1,-7.976824945,1,-42.65596002,1,0
336,18:53.2,6.781695338,6.719034515,57.90164562,57.90173396,57.92642169,58.0603862,57.927457,6.632457163,57.90164565,58.06038633,0,0,0,0,-54.25728383,1,-7.699097591,1,-43.31622489,1,0
337,18:58.4,6.709274859,6.656947891,57.73068275,57.73220856,57.76358217,58.0139629,57.76498569,6.469985894,57.73068277,58.01396308,0,0,0,0,-67.61689469,1,-8.973018308,1,-57.96847308,1,0
338,19:03.7,6.637283669,6.594431973,57.6628639,57.66478174,57.69461802,57.95187536,57.69597857,6.400978774,57.66286393,57.95187553,0,0,0,0,-67.21607517,1,-8.802978137,1,-58.36929261,1,0
339,19:09.0,6.565683927,6.531524621,57.5950382,57.59734966,57.62576286,57.8893586,57.62708477,6.332084974,57.59503822,57.88935878,0,0,0,0,-66.85059411,1,-8.647711344,1,-58.73476497,1,0
340,19:14.2,6.494441488,6.468259959,57.52721507,57.52991564,57.55701259,57.82645048,57.55829968,6.263299883,57.5272151,57.82645065,0,0,0,0,-66.51699505,1,-8.505815633,1,-59.06836983,1,0
341,19:19.3,6.423525499,6.404668851,57.45940178,57.46248248,57.4883627,57.7631851,57.48961836,6.194618553,57.45940181,57.76318528,0,0,0,0,-66.21219814,1,-8.376021982,1,-59.37316674,1,0
342,19:24.6,6.352908021,6.340779234,57.39160354,57.39505228,57.4198083,57.69959334,57.42103552,6.126035715,57.39160357,57.69959352,0,0,0,0,-65.9334886,1,-8.257220721,1,-59.65187339,1,0
343,19:29.8,6.282563696,6.276616461,57.32382395,57.32762651,57.35134419,57.63570313,57.35254565,6.057545842,57.32382398,57.63570331,0,0,0,0,-65.67844717,1,-8.148397793,1,-59.90691481,1,0
344,19:35.0,6.212469509,6.212203553,57.25606576,57.26020648,57.28296541,57.57153981,57.2841435,5.989143693,57.25606578,57.57153999,0,0,0,0,-65.44490378,1,-8.048666621,1,-60.1404582,1,0
345,19:40.1,6.142604512,6.147561463,57.18833045,57.19279287,57.21466679,57.50712639,57.21582365,5.920823845,57.18833048,57.50712657,0,0,0,0,-65.23092012,1,-7.957210163,1,-60.35443896,1,0
346,19:45.3,6.072949625,6.082709266,57.12061904,57.1253863,57.14644338,57.44248384,57.14758094,5.852581136,57.12061906,57.44248402,0,0,0,0,-65.03474043,1,-7.873309887,1,-60.55061286,1,0
347,19:50.5,6.003487451,6.017664349,57.05293183,57.05798701,57.07829037,57.37763121,57.07941035,5.784410548,57.05293185,57.3776314,0,0,0,0,-64.85480884,1,-7.79630231,1,-60.73054734,1,0
348,19:55.8,5.934202114,5.952442603,56.98526887,56.99059523,57.01020315,57.3125859,57.01130712,5.716307316,56.98526889,57.31258609,0,0,0,0,-64.68970279,1,-7.725602174,1,-60.8956476,1,0
349,20:01.1,6.032623287,6.039292095,67.49806095,62.77722219,57.81448778,57.24757586,57.77935935,6.484359076,67.49806037,57.24757562,0,0,303.0614426,1,91.89298663,1,193.2011267,1,81.08884292,1,0
350,20:06.3,6.130187782,6.125861114,67.51820484,62.82521466,57.90369432,57.33442456,57.8689448,6.573944528,67.51820427,57.33442431,0,0,301.9997207,1,91.09313231,1,192.4558983,1,80.82697254,1,0
351,20:11.4,6.226908853,6.212140486,67.53827652,62.87305644,57.99225291,57.42099276,57.95787459,6.662874323,67.53827594,57.42099252,0,0,300.941805,1,90.3056524,1,191.7144363,1,80.55654351,1,0
352,20:16.6,6.322799309,6.298121494,67.55827566,62.92074351,58.08016911,57.50727129,58.04615456,6.751154292,67.55827509,57.50727105,0,0,299.8877124,1,89.53012679,1,190.9767293,1,80.27797014,1,0
353,20:21.5,6.417871545,6.383795862,67.57820201,62.96827209,58.16744852,57.59325143,58.13379057,6.838790304,67.57820144,57.59325119,0,0,298.8374561,1,88.76617882,1,190.2427424,1,79.99166095,1,0
354,20:26.5,6.512137553,6.469155693,67.59805541,63.01563862,58.25409659,57.67892492,58.22078832,6.925788058,67.59805485,57.67892468,0,0,297.7910449,1,88.01342896,1,189.5124583,1,79.6979926,1,0
355,20:31.8,6.605608956,6.554193517,67.61783572,63.06283971,58.34011888,57.76428385,58.3071536,7.012153342,67.61783516,57.76428361,0,0,296.7484861,1,87.27152951,1,188.7858363,1,79.39734174,1,0
356,20:36.9,6.69829701,6.638902205,67.63754255,63.109872,58.42552076,57.84932076,58.39289202,7.097891762,67.63754198,57.84932052,0,0,295.7098007,1,86.54014151,1,188.0628534,1,79.09003866,1,0
357,20:42.0,6.79021264,6.723274999,67.65717587,63.1567325,58.5103077,57.93402852,58.47800925,7.183008995,67.65717531,57.93402828,0,0,294.6749892,1,85.81894913,1,187.3434748,1,78.77641944,1,0
358,20:47.0,6.881366427,6.807305454,67.67673555,63.20341827,58.59448489,58.01840036,58.56251069,7.267510433,67.67673499,58.01840013,0,0,293.6440591,1,85.10763947,1,186.6276945,1,78.4567941,1,0
359,20:52.0,6.971768652,6.890987471,67.69622144,63.24992653,58.67805768,58.10242986,58.64640188,7.351401628,67.69622089,58.10242962,0,0,292.6170181,1,84.4059286,1,185.9154664,1,78.13146685,1,0
360,20:57.2,7.06142929,6.974315246,67.71563334,63.29625457,58.76103122,58.1861109,58.72968815,7.434687898,67.71563279,58.18611067,0,0,291.5938771,1,83.71353258,1,185.2067789,1,77.80071584,1,0
361,21:02.4,6.94198097,6.868147533,57.48817886,57.49530408,57.56563051,58.269122,57.56897728,6.273977617,57.48817891,58.2691223,0,0,0,0,-111.5254223,1,-14.24690886,1,-99.12571018,1,0
362,21:07.6,6.822882513,6.761629973,57.37444201,57.38219888,57.45050044,58.16295311,57.45379482,6.158795151,57.37444205,58.16295341,0,0,0,0,-111.1987681,1,-14.10785252,1,-99.4523528,1,0
363,21:12.9,6.704114624,6.654781824,57.26072165,57.26909627,57.33547227,58.05643443,57.33871748,6.043717809,57.26072169,58.05643473,0,0,0,0,-110.8901206,1,-13.97634656,1,-99.76100893,1,0
364,21:18.2,6.585659162,6.547621268,57.14701884,57.15599761,57.22054224,57.94958522,57.22374129,5.928741616,57.14701888,57.94958552,0,0,0,0,-110.5984195,1,-13.85197377,1,-100.0526955,1,0
365,21:23.3,6.467499042,6.440165365,57.03333544,57.04290348,57.10570665,57.84242366,57.10886234,5.813862667,57.03333549,57.84242396,0,0,0,0,-110.3226624,1,-13.73433433,1,-100.3284527,1,0
366,21:28.6,6.349618211,6.332430181,56.91967364,56.92981501,56.99096239,57.73496681,56.99407733,5.699077662,56.91967368,57.73496711,0,0,0,0,-110.0619045,1,-13.6230371,1,-100.5892105,1,0
367,21:33.8,6.232001534,6.224430839,56.80603454,56.8167326,56.87630583,57.62723072,56.87938246,5.584382788,56.80603458,57.62723102,0,0,0,0,-109.8152682,1,-13.51770253,1,-100.835844,1,0
368,21:38.9,6.114634773,6.11618158,56.69241941,56.70365698,56.76173382,57.51923052,56.7647744,5.46977473,56.69241945,57.51923083,0,0,0,0,-109.5819305,1,-13.41799743,1,-101.0691787,1,0
369,21:44.2,5.997504501,6.007695844,56.57882884,56.59058841,56.64724295,57.41098046,56.6502496,5.355249925,56.57882888,57.41098076,0,0,0,0,-109.3611324,1,-13.3236089,1,-101.289974,1,0
370,21:49.5,6.05571147,6.060881391,67.2780999,62.16908184,57.53118431,57.30274963,57.50048406,6.205483902,67.27809932,57.30274948,0,0,314.6549071,1,54.34615299,1,193.8824869,1,49.65779991,1,0
371,21:54.9,6.113384933,6.113904056,67.29043598,62.19942401,57.58565268,57.35593487,57.55517441,6.260174248,67.2904354,57.35593472,0,0,314.0047104,1,53.84803313,1,193.42951,1,49.50572015,1,0
372,22:00.0,6.170537696,6.166754328,67.30271372,62.22966718,57.63970463,57.40895722,57.60944228,6.314442125,67.30271314,57.40895707,0,0,313.3575889,1,53.36187047,1,192.9794826,1,49.34476015,1,0
373,22:05.2,6.19331042,6.192393513,67.14549213,61.75809829,57.52838839,57.46176829,57.50211569,6.20711563,67.14549155,57.46176821,0,0,321.6442511,1,21.26223283,1,192.483921,1,23.93856123,1,0
374,22:10.5,6.216076694,6.21773211,67.1509309,61.77284939,57.55113943,57.48740717,57.52486924,6.229869174,67.15093033,57.4874071,0,0,321.3575902,1,21.25620932,1,192.2967433,1,23.65791049,1,0
375,22:15.5,6.238823409,6.242784701,67.15634401,61.78744992,57.57383997,57.51274548,57.54757736,6.252577299,67.15634344,57.51274541,0,0,321.0722819,1,21.23794468,1,192.1096814,1,23.3908771,1,0
376,22:20.9,6.261538465,6.267564871,67.16173054,61.80190605,57.59648038,57.53779781,57.57023005,6.275229984,67.16172997,57.53779774,0,0,320.7883746,1,21.20839213,1,191.922834,1,23.13652234,1,0
377,22:26.1,6.284210778,6.29208523,67.1670901,61.81622376,57.61905209,57.56257772,57.59281833,6.29781827,67.16708953,57.56257766,0,0,320.5058891,1,21.1684788,1,191.736282,1,22.89394224,1,0
378,22:31.0,6.30683021,6.316357445,67.17242249,61.8304087,57.64154734,57.58709784,57.61533409,6.320334022,67.17242192,57.58709778,0,0,320.2248354,1,21.11910286,1,191.5501067,1,22.66226182,1,0
379,22:36.0,6.329387547,6.340392295,67.17772724,61.84446596,57.66395928,57.61136983,57.63777008,6.342770014,67.17772666,57.61136977,0,0,319.9452386,1,21.06112771,1,191.3643892,1,22.44063796,1,0
380,22:41.4,6.351874444,6.364199691,67.18300428,61.85840041,57.68628176,57.63540447,57.66011984,6.36511978,67.18300371,57.6354044,0,0,319.667102,1,20.99536459,1,191.1791817,1,22.228271,1,0
381,22:46.7,6.374283385,6.387788735,67.18825334,61.87221644,57.7085094,57.65921166,57.68237766,6.387377601,67.18825277,57.65921159,0,0,319.3904404,1,20.92257549,1,190.9945477,1,22.02440474,1,0
382,22:51.7,6.396607608,6.411167766,67.19347412,61.88591804,57.73063739,57.68280051,57.70453843,6.409538364,67.19347355,57.68280044,0,0,319.1152691,1,20.84347605,1,190.8105338,1,21.82832066,1,0
