iteration,timestamp,V24F
212,2025-07-10 19:18:13.950869,75.123926770857
213,2025-07-10 19:18:24.346518,-27.015387553888104
214,2025-07-10 19:18:35.706975,-27.13882450905203
215,2025-07-10 19:18:46.932157,-27.2551688516387
216,2025-07-10 19:18:58.111076,-24.297123502492468
217,2025-07-10 19:19:09.411987,-24.40213646934808
218,2025-07-10 19:19:21.424270,-24.500552263475583
219,2025-07-10 19:19:32.542776,-24.592799686615763
220,2025-07-10 19:19:44.052429,-24.679287259345983
221,2025-07-10 19:19:54.576988,-24.760403221080196
222,2025-07-10 19:20:06.405142,-24.836480762360225
223,2025-07-10 19:20:17.418527,-24.90786756027319
224,2025-07-10 19:20:29.043524,-24.974853345725023
225,2025-07-10 19:20:40.488686,80.50611584224043
226,2025-07-10 19:20:52.251306,80.25643154212503
227,2025-07-10 19:21:04.031978,80.00665452811973
228,2025-07-10 19:21:15.252111,79.48827668315062
229,2025-07-10 19:21:27.483259,79.24449130428002
230,2025-07-10 19:21:39.279006,79.00078415275402
231,2025-07-10 19:21:51.483214,78.7571928935904
232,2025-07-10 19:22:01.908117,78.51376967835222
233,2025-07-10 19:22:13.373380,78.27054348013007
234,2025-07-10 19:22:25.371858,78.02757224510515
235,2025-07-10 19:22:37.585378,77.78488204905898
236,2025-07-10 19:22:50.095789,77.54251635162746
237,2025-07-10 19:23:02.281906,77.30050702321023
238,2025-07-10 19:23:14.075901,77.0588830368979
239,2025-07-10 19:23:26.263252,76.81768785232634
240,2025-07-10 19:23:37.874329,78.77175476892262
241,2025-07-10 19:23:49.678442,78.48289305570688
242,2025-07-10 19:24:01.414816,-19.56409101239842
243,2025-07-10 19:24:12.564596,-19.719215836744297
244,2025-07-10 19:24:23.924755,-19.862568894382093
245,2025-07-10 19:24:35.286471,-19.995132373082924
246,2025-07-10 19:24:46.329311,-20.11778415749177
247,2025-07-10 19:24:57.901271,-20.231315212981826
248,2025-07-10 19:25:09.078235,-20.336467250672285
249,2025-07-10 19:25:20.337525,-20.433892165101497
250,2025-07-10 19:25:30.745584,-20.524183904626625
251,2025-07-10 19:25:42.449766,-20.60791323913236
252,2025-07-10 19:25:53.325053,-17.514247750227696
253,2025-07-10 19:26:04.859334,-17.579732729586794
254,2025-07-10 19:26:16.041657,-17.639791049077758
255,2025-07-10 19:26:27.896943,-17.69488917545914
256,2025-07-10 19:26:39.810976,-17.74544721854454
257,2025-07-10 19:26:51.423071,-17.791847623129797
258,2025-07-10 19:27:02.834531,83.87091441022676
259,2025-07-10 19:27:14.657021,83.5444919823658
260,2025-07-10 19:27:25.888293,83.21805217065048
261,2025-07-10 19:27:37.915163,82.8916239481714
262,2025-07-10 19:27:48.427099,82.56526526110974
263,2025-07-10 19:27:59.424647,82.23901087717422
264,2025-07-10 19:28:10.835112,79.97777704872533
265,2025-07-10 19:28:21.799469,79.69480846213628
266,2025-07-10 19:28:33.324965,79.41211222259881
267,2025-07-10 19:28:44.322640,79.12973468705786
268,2025-07-10 19:28:55.532499,78.84771062322216
269,2025-07-10 19:29:06.884067,78.56606320956416
270,2025-07-10 19:29:18.410210,78.28483300841071
271,2025-07-10 19:29:30.024316,78.0040489928524
272,2025-07-10 19:29:41.190116,-20.32489250098024
273,2025-07-10 19:29:52.688267,-20.4908126988812
274,2025-07-10 19:30:04.525081,-20.64452073909706
275,2025-07-10 19:30:15.888880,-20.787004604017056
276,2025-07-10 19:30:27.854302,-21.11185089574974
277,2025-07-10 19:30:39.173951,-21.234076775726862
278,2025-07-10 19:30:49.631978,-21.347622317762216
279,2025-07-10 19:31:01.222094,-21.453156800248507
280,2025-07-10 19:31:12.956892,-21.551285760779137
281,2025-07-10 19:31:25.072202,-21.642550996148202
282,2025-07-10 19:31:36.495421,-21.72747691929544
283,2025-07-10 19:31:47.642801,-21.806503921197873
284,2025-07-10 19:31:59.033531,-21.880075290141576
285,2025-07-10 19:32:10.996166,-21.94859085477674
286,2025-07-10 19:32:22.702126,-22.012395394881423
287,2025-07-10 19:32:33.476444,81.99808803965425
288,2025-07-10 19:32:45.521191,82.497111860107
289,2025-07-10 19:32:56.641501,82.19787198584072
290,2025-07-10 19:33:07.708228,81.89864659811974
291,2025-07-10 19:33:19.377385,81.59947046465277
292,2025-07-10 19:33:30.341943,81.30041022354817
293,2025-07-10 19:33:41.737072,81.0014832586603
294,2025-07-10 19:33:53.404612,80.70274172155223
295,2025-07-10 19:34:04.015968,80.40422617455079
296,2025-07-10 19:34:14.508665,80.10595979612845
297,2025-07-10 19:34:25.569877,79.80798894323016
298,2025-07-10 19:34:36.373625,79.51034258894651
299,2025-07-10 19:34:47.179126,79.21306129560435
300,2025-07-10 19:34:58.145614,83.26792065417976
301,2025-07-10 19:35:08.671550,-8.367280800598564
302,2025-07-10 19:35:19.443655,-8.736989025805997
303,2025-07-10 19:35:29.588282,-9.064393641438073
304,2025-07-10 19:35:40.535421,-9.353055440328717
305,2025-07-10 19:35:52.232036,-9.600158238072254
306,2025-07-10 19:36:02.407727,-9.811887789510365
307,2025-07-10 19:36:13.161372,-9.994154605124095
308,2025-07-10 19:36:24.066513,-10.151603071335558
309,2025-07-10 19:36:34.540082,-10.287973614140355
310,2025-07-10 19:36:46.470139,-10.40635186768668
311,2025-07-10 19:36:57.908313,-10.509301950492045
312,2025-07-10 19:37:09.279279,-23.590130837760626
313,2025-07-10 19:37:19.773399,-23.677525268226418
314,2025-07-10 19:37:30.264199,-23.759281535262744
315,2025-07-10 19:37:41.478491,-23.835790775592613
316,2025-07-10 19:37:51.859802,-23.907406460921266
317,2025-07-10 19:38:03.283267,-23.974458884481464
318,2025-07-10 19:38:14.174141,-24.037231982561025
319,2025-07-10 19:38:25.992639,-24.096027075302118
320,2025-07-10 19:38:37.058310,80.86777534288103
321,2025-07-10 19:38:47.633403,80.60873273450397
322,2025-07-10 19:38:58.509179,80.34958002838266
323,2025-07-10 19:39:09.277417,80.0903664787711
324,2025-07-10 19:39:20.036812,84.4174338180892
325,2025-07-10 19:39:31.306585,84.05565842508622
326,2025-07-10 19:39:42.172466,83.69393518364632
327,2025-07-10 19:39:52.852712,83.33229306686007
328,2025-07-10 19:40:03.605321,82.97078422629056
329,2025-07-10 19:40:14.989613,82.60942604579213
330,2025-07-10 19:40:24.881605,82.24825908769162
331,2025-07-10 19:40:35.529015,81.88732391431586
332,2025-07-10 19:40:46.169996,81.52664370413731
333,2025-07-10 19:40:57.627914,-11.87939015039774
334,2025-07-10 19:41:08.742993,-12.166811901010988
335,2025-07-10 19:41:19.465779,-12.420294573303181
336,2025-07-10 19:41:30.605065,-16.817076963207
337,2025-07-10 19:41:41.794549,-16.976095770928623
338,2025-07-10 19:41:52.657895,-17.121387128327115
339,2025-07-10 19:42:03.452570,-17.254257721788235
340,2025-07-10 19:42:12.325741,-17.3758606803176
341,2025-07-10 19:42:23.115137,-17.487224548631275
342,2025-07-10 19:42:34.424287,-17.589273568319186
343,2025-07-10 19:42:44.990837,-17.682839267081363
344,2025-07-10 19:42:56.356581,-17.768663356036996
345,2025-07-10 19:43:07.759824,-17.847429600124087
346,2025-07-10 19:43:18.370572,-17.91973774231792
347,2025-07-10 19:43:29.278625,-17.986144065957888
348,2025-07-10 19:43:39.851092,-18.671047646421357
349,2025-07-10 19:43:50.450473,-18.729127103824794
350,2025-07-10 19:44:00.499886,-18.782649094077897
351,2025-07-10 19:44:10.833340,-18.83198737004932
352,2025-07-10 19:44:21.752966,83.40153585606913
353,2025-07-10 19:44:32.465824,83.08604497528904
354,2025-07-10 19:44:43.280607,82.77053381334554
355,2025-07-10 19:44:54.052876,82.45503424063827
356,2025-07-10 19:45:04.306767,82.13959840873031
357,2025-07-10 19:45:15.453909,81.82425529071224
358,2025-07-10 19:45:26.489600,81.50904544891091
359,2025-07-10 19:45:37.810526,81.1940268295075
360,2025-07-10 19:45:48.640979,75.50449700772788
361,2025-07-10 19:45:59.541868,75.30810870775895
362,2025-07-10 19:46:11.332089,75.11241576196426
363,2025-07-10 19:46:22.720574,74.91744134881628
364,2025-07-10 19:46:33.429794,74.72318836562408
365,2025-07-10 19:46:44.152557,74.52967999086013
366,2025-07-10 19:46:55.523910,74.33691622452443
367,2025-07-10 19:47:06.595150,74.14490865585321
368,2025-07-10 19:47:16.910705,-29.179292079106744
369,2025-07-10 19:47:26.650296,-29.297722484216138
370,2025-07-10 19:47:37.801442,-29.409773014776874
371,2025-07-10 19:47:48.856622,-29.51580873173043
372,2025-07-10 19:47:59.695629,-38.91313505448579
373,2025-07-10 19:48:10.490048,-39.010079015611154
374,2025-07-10 19:48:20.884854,-39.10294936019909
375,2025-07-10 19:48:31.583160,-39.19191992679316
376,2025-07-10 19:48:41.897353,-39.27715875931881
377,2025-07-10 19:48:52.653290,73.79164265955751
378,2025-07-10 19:49:03.508502,73.70073089589368
379,2025-07-10 19:49:14.534497,73.60925705427235
380,2025-07-10 19:49:25.746679,73.51736310283741
381,2025-07-10 19:49:35.886047,73.42518521511465
382,2025-07-10 19:49:46.945540,73.3328218996121
383,2025-07-10 19:49:57.720881,73.24036007560153
384,2025-07-10 19:50:07.961880,79.6524353171435
385,2025-07-10 19:50:18.212045,79.41232372616014
386,2025-07-10 19:50:29.037211,79.172174470159
387,2025-07-10 19:50:39.750198,78.93203680339411
388,2025-07-10 19:50:50.013949,78.69196287742852
389,2025-07-10 19:51:00.216943,78.4520048438253
390,2025-07-10 19:51:10.277258,78.21220036760224
391,2025-07-10 19:51:20.288139,77.97260160032238
392,2025-07-10 21:53:34.707350,77.73323751507633
393,2025-07-10 21:53:48.257898,77.49416605804527
394,2025-07-23 14:39:17.343488,77.2554017157745
395,2025-07-23 14:39:30.769826,77.01699374251803
396,2025-07-23 14:39:41.773379,77.34430274695114
397,2025-07-23 14:39:54.511312,77.09419543971308
398,2025-07-23 14:40:08.057590,76.84450534497955
399,2025-07-23 14:40:21.102787,76.59524405198681
