iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,ScadaCommand_V1,ScadaCommand_V2,T41,T42,P1,J2,J13,V1F,V2F
75.0,2025-01-16 11:30:55.902526,0.0,0,0,,,6.438277244567871,6.680534362792969,0.0,57.69632339477539,57.674163818359375,-20.6855525970459,-17.305145263671875
76.0,2025-01-16 11:31:04.365922,0.0,0,0,,,6.317368507385254,6.6098737716674805,0.0,57.5860710144043,57.57075119018555,-19.69411277770996,-18.296579360961914
77.0,2025-01-16 11:31:12.299977,0.0,0,0,,,6.199242115020752,6.53572416305542,0.0,57.47698974609375,57.46669006347656,-18.827051162719727,-19.163644790649414
78.0,2025-01-16 11:31:20.989251,0.0,0,0,,,6.083430290222168,6.458792686462402,0.0,57.368927001953125,57.3622932434082,-18.059412002563477,-19.931283950805664
79.0,2025-01-16 11:31:30.090099,0.0,0,0,,,5.969590187072754,6.379546642303467,0.0,57.26176834106445,57.257774353027344,-17.374637603759766,-20.616052627563477
80.0,2025-01-16 11:31:38.540609,0.0,0,1,,,5.857457160949707,6.298328399658203,0.0,57.15544128417969,57.15327835083008,-16.760597229003906,-21.2300968170166
81.0,2025-01-16 11:31:47.489921,0.0,0,1,,,5.973978042602539,6.215403079986572,1.0,67.29651641845703,62.424495697021484,197.55653381347656,78.13735961914062
82.0,2025-01-16 11:31:55.939828,0.0,0,1,,,6.08622407913208,6.239793300628662,1.0,67.31600952148438,62.44611740112305,196.552734375,78.11357879638672
83.0,2025-01-16 11:32:04.823599,0.0,0,1,,,6.08622407913208,6.267357349395752,1.0,67.33511352539062,62.46889877319336,195.58702087402344,78.07243347167969
84.0,2025-01-16 11:32:13.748735,0.0,0,1,,,6.193902015686035,6.333627223968506,1.0,67.35376739501953,62.49293899536133,194.66421508789062,78.01211547851562
85.0,2025-01-16 11:32:22.334973,0.0,0,1,,,6.296365737915039,6.350268840789795,1.0,67.18900299072266,61.90578079223633,191.93655395507812,72.49461364746094
86.0,2025-01-16 11:32:31.107021,0.0,0,1,,,6.376490592956543,6.350268840789795,1.0,67.19664001464844,61.91755294799805,191.57858276367188,72.45001983642578
87.0,2025-01-16 11:32:40.152703,0.0,0,1,,,6.411478519439697,6.397408485412598,1.0,67.2040023803711,61.932064056396484,191.2674560546875,72.37297821044922
88.0,2025-01-16 11:32:48.935214,0.0,0,1,,,6.4452433586120605,6.397408485412598,1.0,67.21122741699219,61.94709777832031,190.97088623046875,72.2887191772461
89.0,2025-01-16 11:32:57.784862,0.0,0,1,,,6.478039264678955,6.4224467277526855,1.0,67.21834564208984,61.96244812011719,190.68487548828125,72.19978332519531
90.0,2025-01-16 11:33:06.443710,0.0,0,1,,,6.510030269622803,6.448051929473877,1.0,67.22535705566406,61.97800827026367,190.40731811523438,72.10747528076172
91.0,2025-01-16 11:33:15.194207,0.0,0,1,,,6.541330337524414,6.474066257476807,1.0,67.23229217529297,61.993709564208984,190.1367645263672,72.01261901855469
92.0,2025-01-16 11:33:23.630748,0.0,0,1,,,6.57202672958374,6.50037956237793,1.0,67.23915100097656,62.0095100402832,189.87222290039062,71.91580963134766
93.0,2025-01-16 11:33:31.977397,0.0,0,1,,,6.60218620300293,6.55359411239624,1.0,67.24593353271484,62.02537536621094,189.6129150390625,71.81746673583984
94.0,2025-01-16 11:33:40.518670,0.0,0,1,,,6.631862163543701,6.55359411239624,1.0,67.25265502929688,62.04127883911133,189.3582305908203,71.71793365478516
95.0,2025-01-16 11:33:49.266643,0.0,0,1,,,6.661099433898926,6.580381870269775,1.0,67.25931549072266,62.05719757080078,189.10769653320312,71.61748504638672
96.0,2025-01-16 11:33:57.459476,0.0,0,1,,,6.689933776855469,6.607233047485352,1.0,67.26591491699219,62.073116302490234,188.86090087890625,71.51632690429688
