iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,J41_LEVEL,J2U_LEVEL,J42_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,V41_FLOW,V41_STATUS,V_U_FLOW,V_U_STATUS,V42_FLOW,V42_STATUS,plc4AttackerUnit
89,2025-01-20 19:51:03.204049,6.459896229727801,6.464591216594278,67.22473891521838,61.97294334372148,57.80030390719513,57.73277916412651,57.774141329986165,6.479141259238565,67.2247383459473,57.73277908923373,0.0,0.0,317.4673988996102,1.0,-23.661450997565225,1.0,190.3920407289661,1.0,25.04780179322097,1.0,0
90,2025-01-20 19:51:08.112834,6.485138753985247,6.491184246647,67.23065669224319,61.98847090617545,57.82528278732976,57.75960614921893,57.79915886406558,6.504158793596768,67.23065612359409,57.75960607497995,0.0,0.0,317.15549123814793,1.0,-23.568212694726753,1.0,190.18401973312393,1.0,24.82913898120387,1.0,0
91,2025-01-20 19:51:12.731056,6.510275977143588,6.517550285180218,67.2365430676175,62.00387584036103,57.85014322809262,57.78619894460788,57.82406003399453,6.529059963819676,67.23654249958811,57.7861988710026,0.0,0.0,316.84523866022965,1.0,-23.469895409107266,1.0,189.97675783225532,1.0,24.617200823513485,1.0,0
92,2025-01-20 19:51:17.609587,6.535302994266657,6.543696010577583,67.24239778227924,62.01916126927808,57.87488190358137,57.81256475701707,57.848841304955194,6.553841235088012,67.24239721486718,57.8125646840268,0.0,0.0,316.53665482021233,1.0,-23.36699747786497,1.0,189.77029558868708,1.0,24.41150926415503,1.0,0
93,2025-01-20 19:51:22.408009,6.56021540155529,6.569627624250815,67.24822122444434,62.03433042522533,57.8994958947171,57.83871026420105,57.873499560061546,6.578499490514311,67.24822065764715,57.83871019180853,0.0,0.0,316.2297192564419,1.0,-23.259991162376537,1.0,189.56465038627357,1.0,24.211592041751828,1.0,0
94,2025-01-20 19:51:27.527484,6.5850092541760175,6.595350845357562,67.25401293035394,62.049385863575296,57.92398261471099,57.86464166695455,57.898032030595665,6.6030319613794015,67.25401236416904,57.8646415951438,0.0,0.0,315.9244564122074,1.0,-23.14929657245557,1.0,189.35986858195974,1.0,24.0170203545631,1.0,0
95,2025-01-20 19:51:32.607391,6.609681035645625,6.620870961955625,67.25977292165821,62.064330182550016,57.94833980864905,57.89036468388598,57.92243629116011,6.627436222284627,67.25977235608296,57.890364612642216,0.0,0.0,315.6208651463935,1.0,-23.035325125988493,1.0,189.15597335421808,1.0,23.8273914766296,1.0,0
96,2025-01-20 19:51:37.268556,6.634227637618275,6.646192874804239,67.26550135867778,62.07916585911446,57.972565554458306,57.91588460256186,57.94671026225838,6.651710193732337,67.26550079370946,57.915884531871406,0.0,0.0,315.3189370090006,1.0,-22.918453473153022,1.0,188.95298788152104,1.0,23.64233744970079,1.0,0
97,2025-01-20 19:51:42.451738,6.657106585956812,6.670095204173792,67.26404623920772,62.07204166452806,57.99175892018638,57.94120513628206,57.966122252717355,6.671122188846883,67.26404567491758,57.94120506955464,0.0,0.0,315.3956318403787,1.0,-21.361404816957474,1.0,188.7261691445019,1.0,22.31690547432663,1.0,0
98,2025-01-20 19:51:47.427609,6.679886195601266,6.693794792347273,67.26939726913616,62.08594974653452,58.014303648920304,57.965107274213345,57.98870507150124,6.6937050079080676,67.26939670541124,57.9651072080519,0.0,0.0,315.1135956594953,1.0,-21.26866195396815,1.0,188.5371313176165,1.0,22.127618478862132,1.0,0
99,2025-01-20 19:51:52.461667,6.702561750571355,6.717298032586824,67.27471871473296,62.099749994371706,58.03673437268178,57.9888066783066,58.01117567085109,6.71617560754842,67.27471815157098,57.9888066126933,0.0,0.0,314.8331187769199,1.0,-21.171503591972396,1.0,188.34885838032278,1.0,21.944291248132686,1.0,0
100,2025-01-20 19:51:57.005179,6.725129069849939,6.740610763202732,67.28001096585838,62.11344552758626,58.059048335363066,58.01230974118367,58.033531078633274,6.738531015632769,67.28001040325695,58.01230967610221,0.0,0.0,314.55418064432604,1.0,-21.070445451982778,1.0,188.16138510032943,1.0,21.76641675305291,1.0,0
101,2025-01-20 19:52:02.054495,6.747584471633708,6.763738323291901,67.28527353468832,62.12703873928921,58.08124316970313,58.03562230058354,58.05576873335683,6.760768670668747,67.28527297264498,58.035622236019016,0.0,0.0,314.2768069734101,1.0,-20.965954000757847,1.0,187.97473465610892,1.0,21.593528526864247,1.0,0
102,2025-01-20 19:52:06.906102,6.769924742368026,6.786685587558311,67.29050666751996,62.14053218968931,58.10331688301623,58.05874969507906,58.07788646238715,6.782886400020463,67.29050610603205,58.05874963101786,0.0,0.0,314.00098478261134,1.0,-20.858463834656504,1.0,187.78896499384246,1.0,21.425191973207802,1.0,0
103,2025-01-20 19:52:11.616447,6.792147094372478,6.80945701771467,67.29571051796513,62.15392817659006,58.125267791022715,58.08169679891059,58.09988241784141,6.804882355803931,67.29570995703016,58.081696735340266,0.0,0.0,313.7267059755265,1.0,-20.74836029578364,1.0,187.60404134582132,1.0,21.26102174997868,1.0,0
104,2025-01-20 19:52:16.396707,6.814249114807343,6.832056683172178,67.30088489598047,62.167228623871765,58.147094452912036,58.104468073357765,58.12175501035986,6.826754948658309,67.30088433559571,58.10446801026694,0.0,0.0,313.4539805687527,1.0,-20.636011342389793,1.0,187.4200216582267,1.0,21.10064989892635,1.0,0
105,2025-01-20 19:52:21.210056,6.836228736671996,6.854488299602945,67.30602984745121,62.18043540287125,58.168795687581216,58.1270675874441,58.14350292389488,6.848502862535011,67.30602928761397,58.127067524822415,0.0,0.0,313.1828061438206,1.0,-20.521735678471487,1.0,187.23690593105857,1.0,20.9437490241271,1.0,0
106,2025-01-20 19:52:26.334124,6.858084212786996,6.876755269524163,67.31114559691673,62.19355031910128,58.19037055474657,58.14949905649969,58.165125096327664,6.870125035314376,67.31114503762424,58.149498994337634,0.0,0.0,312.9131708659578,1.0,-20.405823034934656,1.0,187.05471154817133,1.0,20.790026497365943,1.0,0
107,2025-01-20 19:52:30.819964,6.879814080282077,6.898860712081125,67.31623205442337,62.20657486549,58.21181830282154,58.17176588273425,58.18662066738086,6.8916206067182255,67.31623149567281,58.17176582102313,0.0,0.0,312.6450794763405,1.0,-20.288545758830878,1.0,186.87346748265554,1.0,20.6392099715913,1.0,0
108,2025-01-20 19:52:35.866750,6.9014171245709655,6.920807479531327,67.32128949640874,62.21951060232833,58.23313833820505,58.19387118500734,58.20798894356777,6.9129888832591835,67.32128893819731,58.19387112373919,0.0,0.0,312.378517404802,1.0,-20.1701356348849,1.0,186.69315055603874,1.0,20.491058970151244,1.0,0
109,2025-01-20 19:52:40.697721,6.957374920037688,6.971335903517166,67.50041566230716,62.7399229186711,58.41844826545819,58.21585640149245,58.38975851135498,7.094758355139246,67.50041510430087,58.21585626043373,0.0,0.0,302.93733310908675,1.0,-52.24616600344234,1.0,186.6245480721318,1.0,47.1769239754849,1.0,0
110,2025-01-20 19:52:45.267558,7.012786294492445,7.021727666248709,67.51251588717541,62.768971922127804,58.47070377625617,58.26638458103502,58.442234367470526,7.14723421278022,67.51251533050265,58.26638444035782,0.0,0.0,302.2995678087027,1.0,-51.73599044042021,1.0,186.17854790477395,1.0,47.04932358720271,1.0,0
111,2025-01-20 19:52:50.323155,6.899824032040313,6.916717606630766,57.531444098312086,57.542913124813005,57.59489332627384,58.31653830369235,57.597686363972834,6.30268667932625,57.53144413656153,58.31653859684583,0.0,0.0,0.0,0.0,105.46957696874415,1.0,-12.792482895065405,1.0,-98.04483716209234,1.0,0
112,2025-01-20 19:52:55.202955,6.787073486315142,6.8114958424597845,57.421748606152065,57.433689175216465,57.48442311620302,58.211527536947344,57.487186936042924,6.192187250805305,57.42174864414863,58.21152783069185,0.0,0.0,0.0,0.0,105.27190516086193,1.0,-12.707907546314345,1.0,-98.24250317535643,1.0,0
113,2025-01-20 19:53:00.021408,6.674523052824012,6.706073957024949,57.31207824882442,57.32447277094309,57.374024281178365,58.10630510322483,57.37676061420845,6.081760928412174,57.31207828658185,58.10630539752801,0.0,0.0,0.0,0.0,105.08506349424351,1.0,-12.627927329731392,1.0,-98.42935063659297,1.0,0
114,2025-01-20 19:53:04.580161,6.562161816744783,6.6004628776344125,57.20243331344952,57.21526431867098,57.263693935120976,58.00088258380249,57.266404397760866,5.971404711436416,57.20243335098081,58.000882878633824,0.0,0.0,0.0,0.0,104.9084174582049,1.0,-12.552295974046501,1.0,-98.60599087801347,1.0,0
115,2025-01-20 19:53:09.638737,6.449979479058685,6.494672909312378,57.092813449313795,57.106063718985496,57.15342893847559,57.89527090406653,57.1561150424327,5.861115355608824,57.09281348663116,57.895271199397264,0.0,0.0,0.0,0.0,104.74138469362515,1.0,-12.480746926826214,1.0,-98.77301495066604,1.0,0
116,2025-01-20 19:53:14.418364,6.337966331915314,6.388713761222354,56.98321839481814,56.996871005933485,57.04322640760808,57.789480367187,57.045889567420105,5.75088988012391,56.98321843193311,57.78948066299004,0.0,0.0,0.0,0.0,104.58341760909207,1.0,-12.413057095272961,1.0,-98.930976240581,1.0,0
117,2025-01-20 19:53:19.199528,6.226113210048427,6.2825945846435225,56.87364750286708,56.88768591031323,56.93308341911582,57.683520680582205,56.93572496135454,5.640725273611592,56.873647539790554,57.683520976832,0.0,0.0,0.0,0.0,104.43400338090214,1.0,-12.349012078516353,1.0,-99.08039336607999,1.0,0
118,2025-01-20 19:53:23.855541,6.1144114814831525,6.1763240224107046,56.76410065386452,56.77850866642494,56.82299742950008,57.577400993936045,56.82561859487626,5.530618906710675,56.764100690606774,57.57740129060845,0.0,0.0,0.0,0.0,104.29265236382435,1.0,-12.288403270304116,1.0,-99.2217356912306,1.0,0
119,2025-01-20 19:53:28.811337,6.002852984863961,6.069910229083031,56.65457698716173,56.66933887328437,56.7129656476325,57.47112994854142,56.71556760127982,5.420567912714377,56.654577023732486,57.47113024561368,0.0,0.0,0.0,0.0,104.15891837226354,1.0,-12.231045242856453,1.0,-99.35546678548235,1.0,0
120,2025-01-20 19:53:33.823111,5.891430020561529,5.963360901918132,56.545075971283985,56.560176442537724,56.60298560518505,57.36471569750703,56.60556944028619,5.310569751342387,56.54507600769243,57.364715994957656,0.0,0.0,0.0,0.0,104.03237839909707,1.0,-12.176761260320745,1.0,-99.48200965595788,1.0,0
121,2025-01-20 19:53:39.061814,5.975424321765045,6.03540673713586,67.39686893045685,62.51810140212422,57.63074192877877,57.25845520383493,57.59663182545792,6.301631590973498,67.39686835013269,57.2584550027067,0.0,0.0,308.39495999298924,1.0,-78.42303754785007,1.0,194.08872894700835,1.0,67.26709967495026,1.0,0
122,2025-01-20 19:53:43.702205,6.058607553816,6.107300230463568,67.41393506028497,62.55863289412099,57.70707669365445,57.33050067045328,57.67332053766901,6.378320305448819,67.41393448186514,57.33050046975033,0.0,0.0,307.4954572536008,1.0,-77.66576787901158,1.0,193.451830880349,1.0,67.12486497860937,1.0,0
123,2025-01-20 19:53:48.267554,6.140997344524328,6.179027548185257,67.43093419345591,62.59906831727853,57.78282698378385,57.402393762467426,57.74941543933156,6.454415209326395,67.43093361692907,57.40239356222839,0.0,0.0,306.5994857000911,1.0,-76.92495492563012,1.0,192.81872249393928,1.0,66.96970828386384,1.0,0
124,2025-01-20 19:53:53.179537,6.222610497417679,6.250575697851164,67.4478654928037,62.639401312332275,57.857998915281605,57.47412064838442,57.82492311156598,6.529922883728954,67.4478649181586,57.47412044864556,0.0,0.0,305.70708945688,1.0,-76.19982510618684,1.0,192.18937481468856,1.0,66.80242635070499,1.0,0
125,2025-01-20 19:53:58.160053,6.30346304122003,6.321932476657119,67.46472920399877,62.67962649282647,57.93259855588442,57.54566833785149,57.899850047286364,6.604849821572701,67.4647286312243,57.54566813864687,0.0,0.0,304.81825557544414,1.0,-75.4896685799622,1.0,191.56374148565192,1.0,66.62374930101578,1.0,0
126,2025-01-20 19:54:03.008573,6.383570292909056,6.393086413182819,67.48152498777189,62.71973846783182,58.00663205376157,57.617024630018065,57.97420279423376,6.679202570600707,67.48152441685713,57.61702443137972,0.0,0.0,303.93300193760865,1.0,-74.79381027394538,1.0,190.94177035526627,1.0,66.4343608997342,1.0,0
127,2025-01-20 19:54:07.878801,6.462946907780157,6.464026707531885,67.49825219688712,62.75973197642295,58.08010555675386,57.688178055269354,58.04798787463874,6.75298765304539,67.49825162782119,57.688177857227416,0.0,0.0,303.0513626571733,1.0,-74.1116359586158,1.0,190.32343245044103,1.0,66.2348927602352,1.0,0
128,2025-01-20 19:54:12.867262,6.541606908909389,6.534743224971428,67.51491068891094,62.79960232790846,58.15302506444765,57.759117815493475,58.12121163360777,6.826211414014963,67.51491012168307,57.75911761807625,0.0,0.0,302.1733452413657,1.0,-73.44255458292537,1.0,189.7086930034675,1.0,66.02595621473029,1.0,0
129,2025-01-20 19:54:17.580488,6.6195637402513015,6.605226404967888,67.53150037977856,62.83934514361475,58.22539663294165,57.829833777518175,58.19388045169821,6.898880234068431,67.5314998143781,57.82983358075237,0.0,0.0,301.29895412098125,1.0,-72.78602435007997,1.0,189.09751724663693,1.0,65.8080901627045,1.0,0
130,2025-01-20 19:54:22.688963,6.696830293143561,6.675467241078411,67.54802122080433,62.878956305217756,58.29722618020344,57.900316382315914,58.266000549764044,6.971000334061287,67.54802065722079,57.90031618622664,0.0,0.0,300.428191862089,1.0,-72.14153243637611,1.0,188.48984723376816,1.0,65.5818248117157,1.0,0
131,2025-01-20 19:54:27.496022,6.773418937350846,6.745457267404223,67.56447289623836,62.918431773477074,58.36851953184918,57.97055662490982,58.33757803872075,7.042577824910495,67.56447233446137,57.97055642952073,0.0,0.0,299.5610751068852,1.0,-71.5085862992737,1.0,187.88564819715248,1.0,65.34765270430398,1.0,0
132,2025-01-20 19:54:32.386656,6.8493415573234655,6.815188494873654,67.58085535189817,62.957767885134345,58.43928248021325,58.040546040708136,58.40861897843047,7.113618766479516,67.58085479191737,58.04054584604152,0.0,0.0,298.6976067111611,1.0,-70.88674554779573,1.0,187.28491434217176,1.0,65.10602002606447,1.0,0
133,2025-01-20 19:54:36.998804,6.914737182294108,6.876542441338066,67.54109854590168,62.84463954567305,58.431725122030585,58.11025855146457,58.40237902600003,7.1073788434369805,67.54109798698678,58.11025838018457,0.0,0.0,300.7930645720436,1.0,-61.05799541956003,1.0,186.92842943551113,1.0,57.2843923379196,1.0,0
134,2025-01-20 19:54:41.991269,6.979582052662784,6.937640801318139,67.55538234465574,62.879369437057825,58.49288629792436,58.17161195901164,58.463764617461734,7.168764436436217,67.55538178729569,58.17161178844514,0.0,0.0,300.04020986874883,1.0,-60.54376941847295,1.0,186.40840881630538,1.0,57.04576416917462,1.0,0
135,2025-01-20 19:54:46.810316,7.043885651045349,6.9984777761911,67.5696010493586,62.913958257944785,58.55359835134264,58.23270976982312,58.52469645322934,7.229696273714876,67.56960049354437,58.23270959998633,0.0,0.0,299.29078607087405,1.0,-60.038400491180255,1.0,185.89141298775758,1.0,56.80171223787056,1.0,0
136,2025-01-20 19:54:51.737837,6.941062877544319,6.905888183269902,57.68269199276336,57.689183981712375,57.73981460608652,58.29332776504814,57.74229546750559,6.447295754552895,57.682692028904164,58.29332802352779,0.0,0.0,0.0,0.0,96.00263120660202,1.0,-12.087248896932579,1.0,-86.44821278664949,1.0,0
137,2025-01-20 19:54:56.545711,6.8385430500352316,6.812995645341183,57.584209491538886,57.5912257574229,57.64028235982003,58.20073726250568,57.64272368999095,6.347723976192537,57.58420952731917,58.20073752183104,0.0,0.0,0.0,0.0,95.7197814096844,1.0,-11.966671585810218,1.0,-86.73105968625805,1.0,0
138,2025-01-20 19:55:01.438312,6.736307530079866,6.7198188138967545,57.48574923655497,57.493272714196756,57.54084313674283,58.107843868726476,57.543247626713026,6.248247912120912,57.48574927199659,58.10784412884549,0.0,0.0,0.0,0.0,95.4543299536681,1.0,-11.85340708275362,1.0,-86.99649955303812,1.0,0
139,2025-01-20 19:55:06.550253,6.634338862929348,6.626375121963436,57.38731057980276,57.39532525130614,57.441492303447475,58.01466623188762,57.44386244910565,6.148862733768574,57.38731061492631,58.01466649275163,0.0,0.0,0.0,0.0,95.2051787584196,1.0,-11.747029483331062,1.0,-87.24565944021379,1.0,0
140,2025-01-20 19:55:11.217771,6.532620755271123,6.53268087719881,57.28889509356258,57.297384217621655,57.34222620611245,57.92122178199273,57.34456431141033,6.049564595373783,57.28889512838729,57.9212220435562,0.0,0.0,0.0,0.0,94.97124133304169,1.0,-11.647083910020228,1.0,-87.47959396828264,1.0,0
141,2025-01-20 19:55:16.118792,6.43113797836728,6.438751306247108,57.19050371573513,57.19945010638245,57.24304112723885,57.82752682375647,57.24534932262476,5.950349605931245,57.19050375027904,57.8275270859769,0.0,0.0,0.0,0.0,94.75151810590887,1.0,-11.553167636861872,1.0,-87.69931140079734,1.0,0
142,2025-01-20 19:55:20.940564,6.329876290125252,6.344600646752161,57.09213709394091,57.10152332414315,57.14393341913764,57.7335965811117,57.14621367606461,5.8512139587539,57.092137128220855,57.733596843949314,0.0,0.0,0.0,0.0,94.54509932197652,1.0,-11.464886629823923,1.0,-87.90573018472969,1.0,0
143,2025-01-20 19:55:25.761801,6.228822353090664,6.2502422396017785,56.993795332579815,57.0036039319837,57.04489940269723,57.639445289230075,57.047153549271044,5.752153831380349,56.99379536661161,57.63944555264766,0.0,0.0,0.0,0.0,94.35112448045402,1.0,-11.38189321181926,1.0,-88.09969923163408,1.0,0
144,2025-01-20 19:55:30.455315,6.127963684636579,6.155688553412726,56.89547864511109,56.905692207739136,56.945935650788996,57.54508628656605,56.94816538144589,5.653165663010052,56.895478678909534,57.54508655052877,0.0,0.0,0.0,0.0,94.16880261596816,1.0,-11.303848397687943,1.0,-88.28202109611993,1.0,0
145,2025-01-20 19:55:35.319712,6.0392473691103685,6.071846907230514,56.928248983516454,56.937025740085474,56.9673009068287,57.45056371043697,56.96903321646281,5.674033464129537,56.92824901294786,57.45056394449522,0.0,0.0,0.0,0.0,82.83184377035013,1.0,-9.84330041433168,1.0,-78.28050732598513,1.0,0
146,2025-01-20 19:55:40.171323,5.950688322012358,5.987847989504554,56.84150036346629,56.85058707346136,56.88009113582721,57.366721630566275,56.88180602234833,5.586806269576009,56.84150039270952,57.36672186506358,0.0,0.0,0.0,0.0,82.68500524991396,1.0,-9.780365066944796,1.0,-78.4273458464213,1.0,0
147,2025-01-20 19:55:44.946281,6.034301324271077,6.0611914631570905,67.41085314178315,62.54657628400183,57.68613391634252,57.28294545801831,57.6524480912803,6.357447857860339,67.41085256278883,57.28294525326749,0.0,0.0,307.6578956132569,1.0,-78.06703069718424,1.0,193.64396303330977,1.0,68.4786703016016,1.0,0
148,2025-01-20 19:55:49.542520,6.11714411352175,6.13433520074643,67.42803500656295,62.58770436363765,57.76250065627364,57.35628844112827,57.729149052662336,6.434148821392548,67.42803442947402,57.35628823693505,0.0,0.0,306.7522928437424,1.0,-77.34790699942096,1.0,193.0067114949452,1.0,68.29218210668841,1.0,0
149,2025-01-20 19:55:54.639214,6.199231744810113,6.207268033621407,67.44514859097909,62.62871571585192,57.83829323247479,57.42943166198119,57.80526783605125,6.5102676068896335,67.44514801578455,57.42943145837674,0.0,0.0,305.85028892029146,1.0,-76.6428323532864,1.0,192.37313374446785,1.0,68.09526649647069,1.0,0
150,2025-01-20 19:55:59.558855,6.280578613586345,6.2799794246510094,67.46219345152036,62.669605333771806,57.91351749105669,57.50236395366967,57.88081064456528,6.58581041747163,67.46219287820934,57.502363750683415,0.0,0.0,304.9519072190042,1.0,-75.95120411849621,1.0,191.74319501416903,1.0,67.88851452199651,1.0,0
151,2025-01-20 19:56:04.411245,6.361198526498274,6.35245945274874,67.4791693064862,62.71036856696439,57.98817946817613,57.5750747807628,57.95578385190679,6.66078362684256,67.47916873504792,57.57507457842244,0.0,0.0,304.05716258744224,1.0,-75.272466011711,1.0,191.11686053634003,1.0,67.67249405584153,1.0,0
152,2025-01-20 19:56:09.333369,6.441104737215227,6.424698770881446,67.49607622819589,62.75100122525019,58.0622851499334,57.64755422376495,58.03019375876925,6.735193535697433,67.49607565861972,57.64755402209657,0.0,0.0,303.1660512138818,1.0,-74.60610520922728,1.0,190.49407815941777,1.0,67.44774979210888,1.0,0
153,2025-01-20 19:56:14.473369,6.520309969485234,6.496688558023037,67.51291397095937,62.79149917588265,58.1358403764167,57.71979293710974,58.10404650062329,6.809046279508376,67.5129134032348,57.719792736137975,0.0,0.0,302.278586047882,1.0,-73.95162337388683,1.0,189.87481311569354,1.0,67.21476847872054,1.0,0
154,2025-01-20 19:56:19.107634,6.598826447963267,6.56842050095516,67.5296822767619,62.83185849866671,58.20885091614266,57.791782101186065,58.1773481238383,6.882347904646153,67.52968171087849,57.791781900934126,0.0,0.0,301.3947806886011,1.0,-73.3085540389311,1.0,189.25903643207675,1.0,66.97402527436225,1.0,0
155,2025-01-20 19:56:24.177097,6.676665934185062,6.639886755552984,67.54638116607063,62.87207564497505,58.28132252442697,57.86351340408888,58.250104644981974,6.9551044276797676,67.54638060201808,57.86351320457863,0.0,0.0,300.5146340572767,1.0,-72.67646550531026,1.0,188.6467133408587,1.0,66.72596636462913,1.0,0
156,2025-01-20 19:56:30.467899,6.753839750759362,6.711079934560048,67.56301064781782,62.9121472553024,58.35326086260182,57.934979002968674,58.3223219715792,7.02732175613534,67.56301008558589,57.934978804220776,0.0,0.0,299.63814568311994,1.0,-72.05494345782881,1.0,188.03780327971253,1.0,66.47100027009856,1.0,1
157,2025-01-20 19:56:36.608399,6.837598886124559,6.78797896179955,67.62217558999681,63.06596441305996,58.48834544516081,58.006186325398104,58.456917110965954,7.1619168771380455,67.62217503027217,58.006186110721366,0.0,0.0,296.51974519620296,1.0,-78.2034678780974,1.0,187.19924670790533,1.0,71.79838094600655,1.0,1
158,2025-01-20 19:56:42.393974,6.920650195944659,6.864574330244953,67.64009333794952,63.108858740467674,58.56544333811131,58.08308457661231,58.53431254329189,7.239312311439997,67.64009278018601,58.08308436278327,0.0,0.0,295.575356308418,1.0,-77.542591681663,1.0,186.54334808843487,1.0,71.51486766531434,1.0,1
159,2025-01-20 19:56:48.433640,7.003004296942297,6.940859480782183,67.65793914108755,63.15159123858238,58.64197959934452,58.15967915496839,58.61114060261796,7.316140372712443,67.65793858527476,58.15967894200537,0.0,0.0,294.6347594085408,1.0,-76.89162717952058,1.0,185.89093203445373,1.0,71.2252294732707,1.0,1
160,2025-01-20 19:56:54.519525,7.084671469367287,7.01682820152679,67.6757131641959,63.19415920440254,58.71795969371524,58.235963502407564,58.687406956685884,7.392406728698042,67.67571261032353,58.23596329032793,0.0,0.0,293.6979458112601,1.0,-76.2502643596008,1.0,185.2419637782532,1.0,70.9297821765631,1.0,1
161,2025-01-20 19:57:00.378754,7.165661660952845,7.092474615309725,67.69341502238865,63.236559761262534,58.793388895262254,58.31193140805945,58.763117073501604,7.468116847403675,67.69341447044646,58.31193119687958,0.0,0.0,292.7649358027221,1.0,-75.61818451790714,1.0,184.59641434674268,1.0,70.62885896573334,1.0,1
162,2025-01-20 19:57:06.389741,7.245984487288319,7.167793168460542,67.71104469759085,63.27879038207182,58.86827226881406,58.38757699573173,58.83827619859193,7.54327597435705,67.71104414756867,58.38757678546716,0.0,0.0,291.8357303355989,1.0,-74.99508923160647,1.0,183.95426635606782,1.0,70.32273798245114,1.0,1
163,2025-01-20 19:57:12.308071,7.325649276999724,7.242778603230017,67.72860222868036,63.32084870606752,58.94261504684888,58.462894712652634,58.91288974002704,7.617889517629191,67.72860168056816,58.462894503318005,0.0,0.0,290.9103273607607,1.0,-74.38069746172005,1.0,183.3154792439018,1.0,70.01171764954961,1.0,1
164,2025-01-20 19:57:18.223159,7.404665063085619,7.31742596623924,67.74608771813536,63.36273253111901,59.01642220243143,58.537879301984034,58.98696283517647,7.691962614590431,67.74608717192316,58.53787909359318,0.0,0.0,289.98872147689974,1.0,-73.77473975850535,1.0,182.680024037154,1.0,69.69607321138938,1.0,1
165,2025-01-20 19:57:24.429864,7.483040602997354,7.391730580256821,67.76350102868034,63.40443964283143,59.089698680591674,58.61252581117866,59.060500587570374,7.7655003687716935,67.76350048435827,58.61252560374465,0.0,0.0,289.0709199193813,1.0,-73.17696115876515,1.0,182.04787176273385,1.0,69.3760567338586,1.0,1
166,2025-01-20 19:57:30.409622,7.560784385023428,7.465688020176116,67.7808420784479,63.445967972727196,59.162449296855556,58.68682956376865,59.13350796298231,7.838507745947298,67.78084153600615,58.68682935730383,0.0,0.0,288.15692700318584,1.0,-72.58710380199318,1.0,181.41900503678698,1.0,69.05191448822734,1.0,1
167,2025-01-20 19:57:36.335185,7.637904644910528,7.539294134114757,67.79811104440238,63.48731570521161,59.23467882499915,58.76078613545484,59.205989878132016,7.910989662837657,67.79811050383118,58.76078592997084,0.0,0.0,287.2467334010671,1.0,-72.00494459539186,1.0,180.7933948862228,1.0,68.72388405383845,1.0,1
168,2025-01-20 19:57:42.292592,7.714409387350694,7.612544996253002,67.8153078250922,63.52848097749839,59.306392044297574,58.83439137503739,59.27795125136349,7.9829510377874575,67.81530728638195,58.834391170545125,0.0,0.0,286.3403444602256,1.0,-71.43025175423645,1.0,180.17100654333262,1.0,68.39219721541667,1.0,1
169,2025-01-20 19:57:48.256774,7.77427537386716,7.672731811231315,67.74307014067159,63.33174581445819,59.254988971646625,58.907612607416304,59.228498761560104,7.933498594433995,67.7430696026739,58.90761243939455,0.0,0.0,290.1477686201193,1.0,-55.89512974665922,1.0,179.93269707858417,1.0,56.19467673568579,1.0,1
170,2025-01-20 19:57:54.177316,7.8337178860708745,7.7325611210851255,67.75690480727563,63.36574176617004,59.31183044554903,58.96779868140323,59.28550486152266,7.990504695578754,67.75690427075159,58.9677985143795,0.0,0.0,289.4185862785918,1.0,-55.4997426712589,1.0,179.4398300398825,1.0,55.86088645088694,1.0,1
171,2025-01-20 19:58:00.092520,7.892740681848648,7.792032815871186,67.77067451045382,63.39955257333833,59.36829114691579,59.027627253743795,59.342128304090714,8.047128139318517,67.77067397539595,59.02762708771841,0.0,0.0,288.69282795763206,1.0,-55.10786713443849,1.0,178.94947207082623,1.0,55.52699476027101,1.0,1
172,2025-01-20 19:58:06.145733,7.951347461677894,7.851146831790732,67.78438030241074,63.433178713946575,59.42437567993292,59.087098214649735,59.398373688485755,8.103373524874945,67.78437976881173,59.08709804962288,0.0,0.0,287.97043819879906,1.0,-54.719442292707754,1.0,178.46155943061603,1.0,55.193036431546716,1.0,1
173,2025-01-20 19:58:12.202176,8.009541833345288,7.9099031575810645,67.79802204900682,63.46662000669165,59.480086657760296,59.14621150043467,59.45424367279464,8.159243510335143,67.79802151685936,59.14621133640635,0.0,0.0,287.25142407217527,1.0,-54.33438702141302,1.0,177.9760863246338,1.0,54.85907520551336,1.0,1
174,2025-01-20 19:58:18.240767,8.067327313632541,7.968301879254291,67.81159998955832,63.49987650342486,59.53542663321271,59.204967100036626,59.50974085137395,8.214740690055928,67.8115994588552,59.204966937006624,0.0,0.0,286.535772964141,1.0,-53.952620195900636,1.0,177.49303536902516,1.0,54.52519220682461,1.0,1
175,2025-01-20 19:58:24.300976,8.12470735367192,8.026343155394311,67.82511414748585,63.53294817583584,59.59039824973538,59.26336509961462,59.564867910665875,8.269867750479701,67.82511361821979,59.26336493758251,0.0,0.0,285.82348364027166,1.0,-53.57407517806223,1.0,177.01240656379014,1.0,54.19144827897071,1.0,1
176,2025-01-20 19:58:30.270228,8.18168532532025,8.084027191839604,67.83856466308984,63.56583509262141,59.645004013385446,59.32140565784572,59.61962739603394,8.32462723697023,67.83856413525372,59.32140549681089,0.0,0.0,285.11454870576455,1.0,-53.198670843244145,1.0,176.53417093583812,1.0,53.85791006006002,1.0,1
