iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,T41MiM
222,2024-12-24 16:22:44.728309,10.251127864540186,10.240812066757492,61.54343811112553,61.532213277993314,61.564372929749595,61.55478785718623,61.56517434352395,0.0,0.0,0.0,0.0,0
223,2024-12-24 16:22:51.734100,10.232088245639105,10.221813443403905,61.52440325760458,61.51319673984328,61.54531960681679,61.535804096088086,61.54611986198849,0.0,0.0,0.0,0.0,0
224,2024-12-24 16:22:58.535610,10.213057286629619,10.202806160504242,61.50537501353659,61.49417909385125,61.52628066836868,61.51680546600228,61.52708024982454,0.0,0.0,0.0,0.0,0
225,2024-12-24 16:23:05.453744,10.194031331981316,10.183793873712489,61.48635062374755,61.47516082375326,61.507250102516984,61.49779817921185,61.50804929470771,0.0,0.0,0.0,0.0,0
226,2024-12-24 16:23:12.152289,10.175008267275023,10.164778697378257,61.46732846162952,61.456142194153735,61.488224374892795,61.47878589017314,61.48902334230717,0.0,0.0,0.0,0.0,0
227,2024-12-24 16:23:19.164704,10.155986870872761,10.145761853137252,61.448307586088916,61.43712335734245,61.46920144123801,61.45977071254186,61.470000278898404,0.0,0.0,0.0,0.0,0
228,2024-12-24 16:23:25.818013,10.136966437414763,10.126744046325875,61.42928745334114,61.41810440110967,61.45018012047536,61.440753867552296,61.45097888324506,0.0,0.0,0.0,0.0,0
229,2024-12-24 16:23:32.387372,10.117598805266134,10.107192955212263,61.40945107637137,61.39789869370552,61.431132201813774,61.421735641082215,61.43195817765633,0.0,0.0,0.0,0.0,0
230,2024-12-24 16:23:39.499075,10.098192650308924,10.08768038734411,61.39003262662413,61.3784330135007,61.4117614939998,61.40218458061493,61.41259051505558,0.0,0.0,0.0,0.0,0
231,2024-12-24 16:23:46.157442,10.078764224059254,10.068190091186146,61.370596984841534,61.35896994923089,61.39235355939504,61.38267203044966,61.3931843424781,0.0,0.0,0.0,0.0,0
232,2024-12-24 16:23:53.374567,10.059322939616207,10.048712653631176,61.351151400878315,61.339508387456206,61.37292410380404,61.363181744493936,61.37375590603692,0.0,0.0,0.0,0.0,0
233,2024-12-24 16:24:00.015744,10.039874147349957,10.029242724311807,61.33170008985877,61.32004773767477,61.3534822182126,61.34370431289493,61.35431461564191,0.0,0.0,0.0,0.0,0
234,2024-12-24 16:24:06.692565,10.020420967820185,10.009777182662782,61.31224543554236,61.30058762264636,61.33403307461623,61.324234387055675,61.33486581989714,0.0,0.0,0.0,0.0,0
235,2024-12-24 16:24:13.692872,10.000965223228455,9.99031420651321,61.29278882781425,61.281127820966866,61.31457968966017,61.30476884744134,61.315412638333456,0.0,0.0,0.0,0.0,0
236,2024-12-24 16:24:20.698371,9.98150797845901,9.970852730944335,61.27333107813591,61.26166820286234,61.29512382492135,61.28530587248182,61.29595689255214,0.0,0.0,0.0,0.0,0
237,2024-12-24 16:24:27.479049,9.962049856235138,9.951392133279302,61.25387266065499,61.24220869229142,61.27566650987307,61.26584439760916,61.27649964708689,0.0,0.0,0.0,0.0,0
238,2024-12-24 16:24:34.212365,9.942591220710366,9.931932049341128,61.23441385264464,61.222749244762674,61.25620834653859,61.24638380035152,61.25704152445597,0.0,0.0,0.0,0.0,0
239,2024-12-24 16:24:41.079392,9.923132284933384,9.912472266029999,61.214954816227355,61.20328983421087,61.236749686967826,61.226923716651754,61.2375828886931,0.0,0.0,0.0,0.0,0
240,2024-12-24 16:24:47.583328,9.903673173583247,9.893012658704574,61.195495646240786,61.18383044535953,61.21729073712839,61.207463933480184,61.218123952776885,0.0,0.0,0.0,0.0,0
241,2024-12-24 16:24:54.337673,9.887034615190409,9.877915643779593,61.182218924809774,61.17333496306329,61.19804348001415,61.188007451460855,61.198666938993455,0.0,0.0,0.0,0.0,0
242,2024-12-24 16:25:00.714541,9.870737563815966,9.862477122119117,61.166015195500336,61.1575456065802,61.18142864840671,61.1729102162865,61.18202861551928,0.0,0.0,0.0,0.0,0
243,2024-12-24 16:25:07.596756,9.854639552143942,9.846839561130537,61.14995839491614,61.14171545067399,61.165145231864436,61.157471564322904,61.16573169914319,0.0,0.0,0.0,0.0,0
244,2024-12-24 16:25:14.311224,9.83865134334662,9.831092197603198,61.133988690604625,61.125866078884854,61.149054680941894,61.141833930843205,61.14963376133995,0.0,0.0,0.0,0.0,0
245,2024-12-24 16:25:20.928136,9.822721504513254,9.815286464445656,61.11806744724478,61.1100074361627,61.133070420481026,61.12608652860472,61.1336455916351,0.0,0.0,0.0,0.0,0
246,2024-12-24 16:25:27.389150,9.806822008408348,9.799450388898418,61.102172076445356,61.09414423140853,61.117142629270376,61.11028077527572,61.11771577307523,0.0,0.0,0.0,0.0,0
247,2024-12-24 16:25:33.704449,9.790938065331455,9.783598760693302,61.08629018778479,61.078278764373096,61.10124418188342,61.0944446893807,61.10181628735364,0.0,0.0,0.0,0.0,0
248,2024-12-24 16:25:40.057273,9.775062096539818,9.767739158498822,61.07041520966685,61.062412137215595,61.085360775612905,61.07859305586142,61.08593234959168,0.0,0.0,0.0,0.0,0
249,2024-12-24 16:25:46.413264,9.759190167164704,9.751875517220352,61.054543781638614,61.046544938635094,61.06948507873686,61.062733450975045,61.07005638349225,0.0,0.0,0.0,0.0,0
250,2024-12-24 16:25:52.826119,9.743320283569494,9.736009830517634,61.03867415201507,61.03067745084528,61.05361328707034,61.04686980833337,61.0541844554806,0.0,0.0,0.0,0.0,0
251,2024-12-24 16:25:59.527273,9.727451436016118,9.720143108141295,61.022805433259606,61.01480981670652,61.03774347321458,61.0310041209404,61.03831457257589,0.0,0.0,0.0,0.0,0
252,2024-12-24 16:26:05.911810,9.711583113159286,9.704275861352105,61.00693717584784,60.998942108558936,61.02187466098169,61.01513739821456,61.02244572537221,0.0,0.0,0.0,0.0,0
253,2024-12-24 16:26:12.631063,9.697662049076651,9.691414749401426,60.99470157426927,60.98834299517562,61.00613052393292,60.99927199158092,61.00657863207784,0.0,0.0,0.0,0.0,0
254,2024-12-24 16:26:19.072712,9.684018464228053,9.678276158451782,60.9810782504795,60.975001944449026,60.99222602500894,60.9864107235859,60.99265773200665,0.0,0.0,0.0,0.0,0
255,2024-12-24 16:26:26.085615,9.670512956807913,9.664999490388093,60.96757554574062,60.961631575226995,60.978590577140814,60.973272053929506,60.979014227722246,0.0,0.0,0.0,0.0,0
256,2024-12-24 16:26:32.934378,9.65707145774203,9.651658814293985,60.95413367620809,60.94824920999677,60.9650888178718,60.95999534914261,60.965508757412515,0.0,0.0,0.0,0.0,0
257,2024-12-24 16:26:39.666865,9.643658466774177,9.638289630316667,60.94072017598607,60.934861834408814,60.951648983281814,60.94665465664433,60.95206727482657,0.0,0.0,0.0,0.0,0
258,2024-12-24 16:26:46.759161,9.630257904668811,9.624908017833326,60.92731934543899,60.921472342657374,60.93823671732522,60.933285465508824,60.93865429103709,0.0,0.0,0.0,0.0,0
259,2024-12-24 16:26:53.898108,9.616862753526602,9.611520994702436,60.91392403966163,60.90808193182349,60.92483647032608,60.919903849903925,60.92525373205156,0.0,0.0,0.0,0.0,0
260,2024-12-24 16:27:00.573176,9.603469922013746,9.59813165221488,60.90053114354428,60.8946911357544,60.911441454287534,60.90651682543515,60.91185858224701,0.0,0.0,0.0,0.0,0
261,2024-12-24 16:27:07.561019,9.590078085994717,9.584741314505042,60.88713928031436,60.88130017411839,60.89804868076124,60.89312748237356,60.89846575130827,0.0,0.0,0.0,0.0,0
262,2024-12-24 16:27:14.435809,9.57668667752157,9.571350549557003,60.87374786037241,60.86790914140965,60.88465686964657,60.879737144417305,60.88507391553583,0.0,0.0,0.0,0.0,0
263,2024-12-24 16:27:20.996293,9.563295452747424,9.557959601199453,60.86035663086187,60.85451807826042,60.87126547187476,60.866346379363485,60.87168250716863,0.0,0.0,0.0,0.0,0
264,2024-12-24 16:27:27.733060,9.549904307009914,9.544568574166522,60.84696548321462,60.84112700211309,60.857874251702505,60.852955430960556,60.858291282440064,0.0,0.0,0.0,0.0,0
265,2024-12-24 16:27:34.610819,9.533975250936434,9.52731330045538,60.82877007912153,60.820745829420645,60.844323437216765,60.839561904858776,60.844898555823825,0.0,0.0,0.0,0.0,0
266,2024-12-24 16:27:40.941420,9.517695497539263,9.510408724461701,60.812476749751674,60.80411937319337,60.8283704751031,60.82230688000872,60.828969263056905,0.0,0.0,0.0,0.0,0
267,2024-12-24 16:27:47.667198,9.501259986325483,9.493659906618658,60.796024575725106,60.787507990467525,60.81207996148085,60.80540241314068,60.812689403122846,0.0,0.0,0.0,0.0,0
268,2024-12-24 16:27:54.468198,9.484748243823214,9.476987320405843,60.77950238987546,60.77090542053107,60.79563915238317,60.78865364839443,60.79625383945475,0.0,0.0,0.0,0.0,0
269,2024-12-24 16:28:01.213644,9.468197819830399,9.460353416069287,60.76294609324179,60.7543077140384,60.77912471362915,60.77198108904539,60.779742070256944,0.0,0.0,0.0,0.0,0
270,2024-12-24 16:28:07.891942,9.451627397012182,9.443739510907676,60.74637253499204,60.737712638388444,60.7625728942521,60.75534719858411,60.76319163244845,0.0,0.0,0.0,0.0,0
271,2024-12-24 16:28:15.104547,9.43504663821255,9.42713594210224,60.72979005159396,60.721118920705266,60.74600174879791,60.738733300579334,60.74662120247541,0.0,0.0,0.0,0.0,0
272,2024-12-24 16:28:22.197908,9.418460458227917,9.410537794819117,60.71320296617262,60.7045259416412,60.72942061096165,60.72212973552757,60.730040439922945,0.0,0.0,0.0,0.0,0
273,2024-12-24 16:28:28.951134,9.401871434495364,9.393942491633606,60.69661346717698,60.68793335045118,60.71283423214253,60.70553159021352,60.713454257969644,0.0,0.0,0.0,0.0,0
274,2024-12-24 16:28:36.059630,9.38528091885463,9.377348680753453,60.680022702201846,60.67134096295999,60.69624510409041,60.688936288061164,60.69686523320425,0.0,0.0,0.0,0.0,0
275,2024-12-24 16:28:43.016982,9.368689620372265,9.360755653047129,60.663431273130016,60.6547486824886,60.67965453371458,60.67234247772322,60.680274717021554,0.0,0.0,0.0,0.0,0
276,2024-12-24 16:28:49.838358,9.352097911219708,9.344163036356363,60.646839495627425,60.638156458250286,60.66306320651628,60.65574945030145,60.663683418254884,0.0,0.0,0.0,0.0,0
277,2024-12-24 16:28:56.291196,9.335390676795909,9.327393902899079,60.63000787581187,60.62121606039978,60.64646339570334,60.63915671085015,60.64709162888786,0.0,0.0,0.0,0.0,0
278,2024-12-24 16:29:03.250629,9.318668756243197,9.310639455922571,60.613283483563265,60.604475702753064,60.62975512831244,60.622387587652774,60.63038438423667,0.0,0.0,0.0,0.0,0
279,2024-12-24 16:29:10.309497,9.301939161763304,9.293892683245456,60.596552541336905,60.58773635671213,60.613032667214746,60.60563314602967,60.61366245833202,0.0,0.0,0.0,0.0,0
280,2024-12-24 16:29:17.048353,9.285205515208023,9.277149963017221,60.57981818243188,60.570997559270815,60.5963027872962,60.58888637617931,60.59693286102601,0.0,0.0,0.0,0.0,0
281,2024-12-24 16:29:23.927915,9.268469728640442,9.260409383145447,60.563082019548965,60.55425905187808,60.57956898998975,60.572143657444016,60.58019921297814,0.0,0.0,0.0,0.0,0
282,2024-12-24 16:29:31.026991,9.251732811765592,9.243669933923304,60.54634490400303,60.53752069783661,60.56283312379602,60.55540307836088,60.56346342562218,0.0,0.0,0.0,0.0,0
283,2024-12-24 16:29:37.656033,9.234995297853336,9.226931082136488,60.52960728533352,60.520782424903175,60.54609616486169,60.53866362955545,60.546726508330906,0.0,0.0,0.0,0.0,0
284,2024-12-24 16:29:44.591714,9.218257468569698,9.210192546040648,60.51286940097239,60.504044194935,60.52935862873576,60.52192477798883,60.52998899419868,0.0,0.0,0.0,0.0,0
285,2024-12-24 16:29:51.450851,9.201519472832196,9.193454176782769,60.4961313762966,60.48730598772284,60.512620787723236,60.50518624200936,60.51325116479894,0.0,0.0,0.0,0.0,0
286,2024-12-24 16:29:58.164427,9.184781389210332,9.176715895756749,60.4793932776223,60.470567792637304,60.49588278579417,60.488447872813026,60.49651316900014,0.0,0.0,0.0,0.0,0
287,2024-12-24 16:30:05.338025,9.168043259224412,9.159977661442463,60.46265513991844,60.45382960403209,60.479144698906836,60.47170959181958,60.479775085345935,0.0,0.0,0.0,0.0,0
288,2024-12-24 16:30:11.816281,9.151305104833101,9.14323945190616,60.44591698166979,60.437091418933704,60.46240656720177,60.45497135752258,60.46303695534299,0.0,0.0,0.0,0.0,0
289,2024-12-24 16:30:18.398524,9.135585163998742,9.128067348522078,60.43123598625952,60.42333977179796,60.44573827843904,60.43823419659518,60.446299492690585,0.0,0.0,0.0,0.0,0
290,2024-12-24 16:30:24.897177,9.11999795013946,9.112762518493222,60.41566885739161,60.40791616337593,60.4300271690892,60.42306200775037,60.43057963929666,0.0,0.0,0.0,0.0,0
291,2024-12-24 16:30:31.777726,9.104480517343571,9.097387907727583,60.400160194882474,60.39248098312275,60.41444457276956,60.40775713253644,60.4149924711556,0.0,0.0,0.0,0.0,0
292,2024-12-24 16:30:38.518336,9.088998755881658,9.081977625891788,60.384682436311586,60.37704026083826,60.398929493594046,60.39238249860513,60.39947506166287,0.0,0.0,0.0,0.0,0
293,2024-12-24 16:30:45.384118,9.073534912816184,9.066549426047663,60.369220522118546,60.36159686090605,60.38344891324049,60.37697220512145,60.38399331189511,0.0,0.0,0.0,0.0,0
294,2024-12-24 16:30:51.840988,9.05808007129715,9.051112224962024,60.35376656701357,60.34615211623504,60.367985662354904,60.361543999414366,60.368529474692785,0.0,0.0,0.0,0.0,0
295,2024-12-24 16:30:57.812198,9.042629685243122,9.0356705687317,60.338316619523525,60.330706727190154,60.35253111393964,60.34610679542682,60.353074636075775,0.0,0.0,0.0,0.0,0
296,2024-12-24 16:31:04.331330,9.027181504115287,9.020226707927625,60.32286865570986,60.3152610193087,60.33708087293879,60.33066513776053,60.33762425145792,0.0,0.0,0.0,0.0,0
297,2024-12-24 16:31:10.967719,9.01173441430759,9.004781756210528,60.30742167362774,60.299815153723145,60.3216327636021,60.31522127624589,60.322176071040914,0.0,0.0,0.0,0.0,0
298,2024-12-24 16:31:18.215863,8.996287864612844,8.98933626464846,60.29197517751298,60.284369210201746,60.306185709329185,60.29977632417717,60.30672898158502,0.0,0.0,0.0,0.0,0
299,2024-12-24 16:31:25.435237,8.980841582340918,8.97389050602314,60.27652892192984,60.26892322814295,60.29073917722661,60.28433083244115,60.291282432064456,0.0,0.0,0.0,0.0,0
300,2024-12-24 16:31:32.803783,8.965395432550112,8.958444615289245,60.26108278550252,60.2534772271246,60.275292903666845,60.26888507372978,60.27583614987882,0.0,0.0,0.0,0.0,0
