iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J5S_LEVEL,J1S_LEVEL,J4S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V5_FLOW,V5_STATUS,V1_FLOW,V1_STATUS,V4_FLOW,V4_STATUS,plc4AttackerUnit
302,2025-07-10 10:42:03.105824,6.858015682037716,6.939167575779023,58.05906895116174,58.06787465045659,58.06291084358406,58.23413043279723,58.06311407222931,6.768114175543049,58.05906895957611,58.23413055433605,0.0,0.0,0.0,0.0,-34.55315718156271,1.0,-2.8141765704958743,1.0,-40.64851308328343,1.0,0
303,2025-07-10 10:42:06.002281,6.821007827604174,6.8956313452563185,58.019970505685464,58.02804727613772,58.02420546054727,58.19059478737512,58.024424381395626,6.729424485748503,58.01997051455423,58.190594907874804,0.0,0.0,0.0,0.0,-34.90069519784811,1.0,-2.9661491225851933,1.0,-40.300977964307094,1.0,0
304,2025-07-10 10:42:08.836456,6.783627741383369,6.852467335319137,57.980699931615895,57.98815229836737,57.985299518745435,58.147431295460265,57.985532880507456,6.690532985786716,57.98069994088913,58.147431415033566,0.0,0.0,0.0,0.0,-35.210524736726256,1.0,-3.101421585256503,1.0,-39.991148425428946,1.0,0
305,2025-07-10 10:42:11.945381,6.745915816035947,6.80963516634228,57.94128394280817,57.94820067031613,57.94621929266398,58.104599584790456,57.94646586659638,6.651465972700356,57.94128395244101,58.10459970353903,0.0,0.0,0.0,0.0,-35.486351456484044,1.0,-3.221691781618574,1.0,-39.71532170567116,1.0,0
306,2025-07-10 10:42:14.862085,6.70790847495727,6.767098418789018,57.90174503006667,57.908201559083984,57.906987605765984,58.06206324244438,57.90724620671046,6.612246313547655,57.9017450400188,58.062063360459724,0.0,0.0,0.0,0.0,-35.73157390064807,1.0,-3.3284779016184984,1.0,-39.47009056957995,1.0,0
307,2025-07-10 10:42:17.834878,6.66963849097155,6.724824325853842,57.86210180864492,57.86816236942767,57.86762407793992,58.019789507550044,57.86789358044495,6.572893687933324,57.862101818880305,58.01978962491423,0.0,0.0,0.0,0.0,-35.949358828020195,1.0,-3.4232112159315875,1.0,-39.25231433413501,1.0,0
308,2025-07-10 10:42:20.914802,6.631135249288279,6.682783474705961,57.82237026261546,57.828089565071586,57.828145943842586,57.977748972621576,57.828425289682656,6.533425397748642,57.82237027310183,57.977749089408135,0.0,0.0,0.0,0.0,-36.1425427041695,1.0,-3.5071549513077116,1.0,-39.05912756067664,1.0,0
309,2025-07-10 10:42:23.544220,6.592425095934259,6.640949540253906,57.78256359831461,57.78798834702053,57.788568018265,57.93591531729864,57.78885622326635,6.493856331844236,57.782563609023235,57.93591543357327,0.0,0.0,0.0,0.0,-36.31374469648563,1.0,-3.5814883125340202,1.0,-38.88791397912428,1.0,0
310,2025-07-10 10:42:26.176034,6.5535315764082105,6.5992989785288625,57.74269289585466,57.74786302948227,57.74890310361915,57.89426500185912,57.74919925927532,6.454199368306495,57.7426929067599,57.89426511768047,0.0,0.0,0.0,0.0,-36.46534639301535,1.0,-3.647245638944696,1.0,-38.73631517990361,1.0,0
311,2025-07-10 10:42:28.936472,6.5144756880643495,6.557810785103519,57.702767548729184,57.707717271288104,57.709162359504305,57.85277702566385,57.70946563262268,6.414465742054909,57.7027675598083,57.85277714108416,0.0,0.0,0.0,0.0,-36.59948021322634,1.0,-3.7053975290746166,1.0,-38.60218715431074,1.0,0
312,2025-07-10 10:42:32.270928,6.475276139226654,6.51646625449101,57.24440464324177,57.25455108851954,57.28520032087735,57.811331372529814,57.28701707796387,5.9920173341463485,57.24440467337563,57.81133161657842,0.0,0.0,0.0,0.0,-85.67992754876741,1.0,-10.078231616716948,1.0,-81.62176815517341,1.0,0
313,2025-07-10 10:42:35.023274,6.383509405763783,6.429045977188879,57.154378111016726,57.16480944978358,57.194768325023695,57.72391070851286,57.19656974801099,5.901570003815582,57.154378140988506,57.72391095293935,0.0,0.0,0.0,0.0,-85.55354403029014,1.0,-10.024025861525843,1.0,-81.74815167365068,1.0,0
314,2025-07-10 10:42:38.414330,6.291878040374863,6.341490342347108,57.06437356640234,57.07507508408825,57.10438550607644,57.636354711016686,57.106172620075085,5.8111728755257275,57.06437359622222,57.63635495579709,0.0,0.0,0.0,0.0,-85.43516577674382,1.0,-9.973224444479456,1.0,-81.86651544065171,1.0,0
315,2025-07-10 10:42:41.003285,6.200373459268104,6.253807932833579,56.97438996126578,56.985347534910844,57.01404903344189,57.54867196137082,57.01582279272698,5.720823047846098,56.97438999094337,57.54867220648277,0.0,0.0,0.0,0.0,-85.32428865635211,1.0,-9.925636143179872,1.0,-81.9774012529706,1.0,0
316,2025-07-10 10:42:44.022805,6.108987633328276,6.1660067634108735,56.88442686619909,56.895626898338826,56.92375649667112,57.46087047292903,56.925517785481254,5.6305180402897514,56.884426895743324,57.46087071835157,0.0,0.0,0.0,0.0,-85.22039984541152,1.0,-9.881032070211404,1.0,-82.08127847467495,1.0,0
317,2025-07-10 10:42:46.855904,6.017713078301705,6.078094330054603,56.79448305019203,56.80591256120849,56.833505120040876,57.37295774035899,56.835254761263,5.540255015780475,56.794483079611275,57.372957986072564,0.0,0.0,0.0,0.0,-85.12306764487221,1.0,-9.839232592412372,1.0,-82.17861357252332,1.0,0
318,2025-07-10 10:42:49.709322,5.92654276575792,5.990077649069867,56.70455800181013,56.71620454781116,56.74329280731894,57.28494077870327,56.745031566145485,5.450031820390233,56.704558031112235,57.28494102468957,0.0,0.0,0.0,0.0,-85.03185456106621,1.0,-9.80005517931204,1.0,-82.26982665632931,1.0,0
319,2025-07-10 10:42:52.996857,5.835470149767149,5.901963276298455,67.37072265875192,62.44796099746846,57.55687478388912,57.19705407097601,57.522886857267366,6.2278866283283705,67.3707220768983,57.19705387392601,0.0,0.0,309.7730488309553,1.0,76.5683773050796,1.0,194.60025465605213,1.0,65.90313928370506,1.0,0
320,2025-07-10 10:42:56.196519,5.917478036959274,5.972548259695621,67.38740022215246,62.487710859284,57.63155574530017,57.26763869691339,57.59791251591299,6.302912289182586,67.38739964215831,57.26763850028306,0.0,0.0,308.89402622206836,1.0,75.82971415502016,1.0,193.97835885570203,1.0,65.76277914632556,1.0,0
321,2025-07-10 10:42:59.314700,5.998694785861221,6.042982905930363,67.40401113006122,62.52736548444108,57.70566444564484,57.338072953902085,57.67235675280709,6.3773565282365885,67.40401055191529,57.33807275772964,0.0,0.0,308.0185168172903,1.0,75.1073396764923,1.0,193.36022376251094,1.0,65.60964187599438,1.0,0
322,2025-07-10 10:43:03.064636,6.079137837899153,6.1132535356553355,67.42055528252097,62.566918983862145,57.77920705304601,57.40834316478079,57.74622619424523,6.451225971788256,67.42055470621223,57.408342969102044,0.0,0.0,307.14652588505885,1.0,74.40047159605001,1.0,192.74577984106145,1.0,65.44452423270286,1.0,0
323,2025-07-10 10:43:06.750688,6.158823803466384,6.183347311557507,67.43703215344962,62.60636557846575,57.85218976127489,57.478436494308475,57.819527461856886,6.524527241469223,67.4370315789671,57.478436299157075,0.0,0.0,306.27808115352656,1.0,73.70839427835563,1.0,192.13500391288107,1.0,65.26815633833394,1.0,0
324,2025-07-10 10:43:10.469063,6.2377685263267235,6.2532521911697545,67.66423142115516,63.20248035826665,58.26849192859667,57.54842079442986,58.23265512174477,6.937654808848598,67.66423085282067,57.54842051910457,0.0,0.0,294.30311285394254,1.0,104.64775525406367,1.0,190.0788010573251,1.0,92.082218577616,1.0,0
325,2025-07-10 10:43:12.565517,6.349850581090376,6.351876041573309,67.68720374967897,63.25637137644432,58.369138051799645,57.64704356650425,58.33372763890866,7.038727328679847,67.68720318388623,57.64704329213189,0.0,0.0,293.09231271088623,1.0,103.75566220545807,1.0,189.22871319546175,1.0,91.76351168378005,1.0,0
326,2025-07-10 10:43:14.883197,6.4609771653529355,6.4501585473426335,67.71010213568493,63.31008747667526,58.46906149964274,57.74532497038379,58.43406952384099,7.139069216244141,67.71010157242237,57.745324696988085,0.0,0.0,291.88540984846725,1.0,102.87540176705079,1.0,188.38250193311978,1.0,91.43687195773964,1.0,0
327,2025-07-10 10:43:18.370224,6.571160956266853,6.548091204710251,67.73292621434437,63.36362497438018,58.56826751675541,57.84325650375279,58.53368626640668,7.2386859614074375,67.73292565360049,57.8432562313564,0.0,0.0,290.68242349567674,1.0,102.00663785099096,1.0,187.5401325025905,1.0,91.10265287120001,1.0,0
328,2025-07-10 10:43:21.746048,6.680414266193117,6.645665894636267,67.75567564773884,63.416980354680085,58.66676148181064,57.940830048911714,58.63258348136847,7.337583178933373,67.75567508950212,57.94082977753634,0.0,0.0,289.48337146314407,1.0,101.14906044520922,1.0,186.701610698492,1.0,90.76117312815768,1.0,0
329,2025-07-10 10:43:23.800746,6.788749072583102,6.742874850099438,67.77835004286565,63.47015021073426,58.764548693467766,58.0380378401647,58.73076669247734,7.435766392573885,67.77834948712471,58.03803756983103,0.0,0.0,288.2882744648226,1.0,100.30235664032716,1.0,185.8669017531156,1.0,90.41277461108166,1.0,0
330,2025-07-10 10:43:26.536005,6.896177027217454,6.839710654072582,67.80094920177807,63.52313139079794,58.86163439276698,58.1348724617228,58.82824135450605,7.533241057102568,67.80094864852157,58.134872192450636,0.0,0.0,287.0971429338694,1.0,99.46624250005698,1.0,185.0359824879888,1.0,90.05775574280506,1.0,0
331,2025-07-10 10:43:28.740786,7.002709467203478,6.936166214482647,67.82347291814304,63.57592086786776,58.958023934143704,58.23132682271295,58.925013028609,7.630012733674674,67.8234723673597,58.23132655452123,0.0,0.0,285.90998774546074,1.0,98.64043698541991,1.0,184.20883551925726,1.0,89.69640335692475,1.0,0
332,2025-07-10 10:43:31.578048,7.108357441570965,7.032234754766048,58.169352577168496,58.169420500601774,58.194347522737,58.32719313406299,58.19539102467531,6.900391187164449,58.16935260029834,58.32719326331748,0.0,0.0,0.0,0.0,-54.34430161301407,1.0,-7.735748550317112,1.0,-43.22901298621673,1.0,0
333,2025-07-10 10:43:34.548466,7.050152459048446,6.985934697489525,58.11684734666264,58.117100360468754,58.14037144485002,58.28089201717995,58.141359897916836,6.846360058636887,58.116847369047306,58.28089214820351,0.0,0.0,0.0,0.0,-53.75263054077095,1.0,-7.4865249223421415,1.0,-43.82067536653267,1.0,0
334,2025-07-10 10:43:37.607531,6.992581176694881,6.9390009492779,58.06424652377093,58.064750001036685,58.0865026960443,58.233957322643676,58.08744366008669,6.792443819243817,58.06424654549584,58.233957455230154,0.0,0.0,0.0,0.0,-53.22991252683096,1.0,-7.265871659001277,1.0,-44.3433904831636,1.0,0
335,2025-07-10 10:43:41.198129,6.935569746284993,6.891507347820498,58.01158834405587,58.01237856097897,58.032745747519016,58.1864628746868,58.033645532087554,6.738645689859778,58.0115883651949,58.186463008658166,0.0,0.0,0.0,0.0,-52.76673421406031,1.0,-7.069923750009366,1.0,-44.806565898625195,1.0,0
336,2025-07-10 10:43:43.361371,6.879054402801896,6.843517665275601,57.83998562362756,57.842622827601154,57.86992935103631,58.13844364069739,57.87122193875661,6.576222137801154,57.8399856491272,58.13844381715505,0.0,0.0,0.0,0.0,-66.57021282421738,1.0,-8.528324827352662,1.0,-59.01605601650317,1.0,0
337,2025-07-10 10:43:46.729210,6.807754962894481,6.780309036889146,57.77216985697023,57.77518891420442,57.80126283586285,58.07523429292056,57.80252345344054,6.507523651560188,57.77216988207609,58.07523447030314,0.0,0.0,0.0,0.0,-66.26088162249744,1.0,-8.396624746751513,1.0,-59.32539301284123,1.0,0
338,2025-07-10 10:43:49.778214,6.736786834362673,6.716769099350229,57.70436839333206,57.70775765013206,57.73269259742247,58.01169369487461,57.733924307348026,6.438924504622033,57.704368418077514,58.01169387310279,0.0,0.0,0.0,0.0,-65.97805790136135,1.0,-8.276087997955983,1.0,-59.60820514474108,1.0,0
339,2025-07-10 10:43:52.638279,6.666121619336532,6.652926260067469,57.63658501355768,57.64033053929808,57.664213505832244,57.94785024887006,57.66541903699702,6.370419233497304,57.63658503797304,57.94785042787199,0.0,0.0,0.0,0.0,-65.71928764003587,1.0,-8.165688933559068,1.0,-59.866984097993736,1.0,0
340,2025-07-10 10:43:56.106137,6.595733556271254,6.588806257994846,57.56882272987431,57.57290905771095,57.59582059218451,57.883729689336754,57.5970023801078,6.302002575899643,57.56882275398716,57.8837298690471,0.0,0.0,0.0,0.0,-65.48234860247248,1.0,-8.064514901207076,1.0,-60.10391444362995,1.0,0
341,2025-07-10 10:43:59.141199,6.525599267026002,6.524432492242069,57.50108305360684,57.505493830864935,57.52750861933127,57.819355411195744,57.52866884565987,6.233669040802658,57.50108307744234,57.81935559155515,0.0,0.0,0.0,0.0,-65.2652735158199,1.0,-7.971754654363394,1.0,-60.32099242759159,1.0,0
342,2025-07-10 10:44:01.875223,6.455697469730301,6.459826228872805,57.433367216541605,57.43808561524567,57.4592727240548,57.754748676766525,57.46041334563263,6.1654135401804275,57.433367240122664,57.75474885772089,0.0,0.0,0.0,0.0,-65.06628053500663,1.0,-7.886657789981655,1.0,-60.51997381916863,1.0,0
343,2025-07-10 10:44:04.506125,6.38600880064415,6.395006847090739,57.36567546658262,57.3706845701872,57.39110794305625,57.689928861762056,57.392230720420336,6.097230914422479,57.3656754899302,57.6899290432621,0.0,0.0,0.0,0.0,-64.88378772928627,1.0,-7.8085695162144475,1.0,-60.70247531681616,1.0,0
344,2025-07-10 10:44:07.902592,6.3165155902315755,6.3299919904619415,57.29800808210062,57.30329109525656,57.32300976794865,57.62491360670034,57.32411628603599,6.029116479537449,57.29800810523382,57.624913788701036,0.0,0.0,0.0,0.0,-64.71633485489292,1.0,-7.736869808923075,1.0,-60.86991949928233,1.0,0
345,2025-07-10 10:44:11.282949,6.247201732897679,6.264797796854195,57.230364582483524,57.23590507062711,57.25497359603382,57.55971904651991,57.25606528506898,5.961065478110853,57.23036460541981,57.55971922898021,0.0,0.0,0.0,0.0,-64.56262681467706,1.0,-7.6710139740043815,1.0,-61.02363043680725,1.0,0
346,2025-07-10 10:44:14.527363,6.178052497286069,6.199438976730777,57.16274466365982,57.168526645350994,57.186995387459184,57.494359889100515,57.188073540015054,5.893073732634888,57.162744686415216,57.49436007198282,0.0,0.0,0.0,0.0,-64.42147571192436,1.0,-7.610515263536399,1.0,-61.164769950323716,1.0,0
347,2025-07-10 10:44:17.772525,6.1090544420878485,6.133928989247821,57.0951473144812,57.10115541767332,57.11907096335084,57.42884959119362,57.120136750856695,5.825136943088868,57.09514733707035,57.428849774463586,0.0,0.0,0.0,0.0,-64.29182402882816,1.0,-7.554913005378694,1.0,-61.294424530728975,1.0,0
348,2025-07-10 10:44:21.100924,6.040195247800885,6.068280139590464,57.00612018125314,57.01263330585435,57.03150997978974,57.363195268643196,57.032642051470354,5.737642250415761,57.00612020457956,57.36319545863678,0.0,0.0,0.0,0.0,-66.53705601934234,1.0,-7.8014942874915505,1.0,-63.5431303948053,1.0,0
349,2025-07-10 10:44:23.986543,5.968931318259326,6.0002228267873035,56.9361363803342,56.94286192446588,56.96122851149155,57.29513767043869,56.96234932270493,5.667349521305251,56.93613640351255,57.295137860777345,0.0,0.0,0.0,0.0,-66.42164171296372,1.0,-7.75197348104939,1.0,-63.65853890656581,1.0,0
350,2025-07-10 10:44:26.374416,5.8977909998009945,5.932041907103895,67.49181062189761,62.76506241213821,57.783870885136366,57.22717464452666,57.74850458046343,6.45350430420905,67.49181004344295,57.227174402582676,0.0,0.0,303.3908780837754,1.0,92.39295207692066,1.0,193.46347806276754,1.0,80.91788140575318,1.0,0
351,2025-07-10 10:44:29.760850,5.996747654900246,6.018708289975713,67.51197744980378,62.81299002550696,57.873401439131726,57.313840274366406,57.83842218046912,6.5434219066501695,67.5119768735845,57.31384003316514,0.0,0.0,302.3279471715483,1.0,91.57842288914253,1.0,192.71585643309663,1.0,80.669477716242,1.0,0
352,2025-07-10 10:44:32.709837,6.094831917955739,6.105108623596054,67.53207231278346,62.860773046766504,57.96227847089229,57.400239829153506,57.92767816951528,6.632677898092906,67.53207173878813,57.400239588722464,0.0,0.0,301.268809307258,1.0,90.77689392711363,1.0,191.97205925138405,1.0,80.41187796777649,1.0,0
353,2025-07-10 10:44:36.051631,6.192057704470331,6.191233056821034,67.55209494553827,62.9084072177165,58.050507715952044,57.48636345933678,58.01627858325369,6.721278314190376,67.55209437375557,57.48636321970211,0.0,0.0,300.21347847395685,1.0,89.9879074160026,1.0,191.23205174992108,1.0,80.14553124326085,1.0,0
354,2025-07-10 10:44:38.912535,6.288438461266538,6.277072223886234,67.5720448613831,62.955888349237334,58.13809471568883,57.57220180066738,58.10422924573624,6.809228978995713,67.57204429180176,57.57220156185392,0.0,0.0,299.16198032330743,1.0,89.21105483523206,1.0,190.49581075023525,1.0,79.87087793367209,1.0,0
355,2025-07-10 10:44:41.834289,6.3839871751869515,6.362617219642707,67.59192228595084,63.003212854773345,58.22504515995695,57.657745949489964,58.191536113877916,6.896535849425085,67.59192171855968,57.657745711521336,0.0,0.0,298.1143029629006,1.0,88.44593635615183,1.0,189.76330727923596,1.0,79.58832655958759,1.0,0
356,2025-07-10 10:44:45.385103,6.4787164145482095,6.4478595946073884,67.61172664981757,63.05037687093647,58.31136444731215,57.742987457673685,58.27820483934502,6.983204577145979,67.61172608460552,57.742987220572324,0.0,0.0,297.07047640530527,1.0,87.6921608420389,1.0,189.03450077459638,1.0,79.2982711550394,1.0,0
357,2025-07-10 10:44:48.390582,6.5726383243738935,6.532791307386737,67.6314578238618,63.09737695701892,58.39705830103442,57.82791828519591,58.364241389405315,7.069241129427196,67.63145726081783,57.82791804898311,0.0,0.0,296.0305074561122,1.0,86.94937482118803,1.0,188.30939123631651,1.0,79.00109416482337,1.0,0
358,2025-07-10 10:44:51.707133,6.665764685215326,6.617404734431871,67.65111554836578,63.144209766882554,58.48213204277648,57.91253080968999,58.449651312634074,7.154651054845055,67.65111498747902,57.91253057438602,0.0,0.0,294.99440980423816,1.0,86.21723351382116,1.0,187.58791492359705,1.0,78.69713457409944,1.0,0
359,2025-07-10 10:44:54.623292,6.758106893621735,6.7016926053102175,67.67069968472627,63.19087216862073,58.56659115002396,57.99681776197322,58.534440305262365,7.239440049631593,67.67069912598583,57.99681752759734,0.0,0.0,293.9621907550307,1.0,85.49540952401458,1.0,186.87008342567424,1.0,78.38673716264566,1.0,0
360,2025-07-10 10:44:57.642831,6.849676002433405,6.785648030162516,67.46086268259774,62.61476087484237,58.330394140874034,58.08069753401843,58.30293779390069,7.007937653691592,67.46086212298437,58.08069739205503,0.0,0.0,305.022047918942,1.0,46.89276749218152,1.0,187.16203367034723,1.0,47.47948996055129,1.0,0
361,2025-07-10 10:45:00.413438,6.899900084512755,6.836500516901968,67.47229369536025,62.64364858612226,58.37852570187406,58.13154946657711,58.35120250399329,7.056202364724173,67.47229313696258,58.13154932547521,0.0,0.0,304.41955471178795,1.0,46.578392075389274,1.0,186.75544270081446,1.0,47.191364163836624,1.0,0
362,2025-07-10 10:45:03.316180,6.949787457735185,6.887044415173826,67.48366930242837,62.67237432266824,58.42634875270487,58.182092814307204,58.3991573414253,7.104157203088626,67.48366874524025,58.18209267406558,0.0,0.0,303.8199817668355,1.0,46.26653731747865,1.0,186.3509088207138,1.0,46.903646887699324,1.0,0
363,2025-07-10 10:45:05.802510,6.999340826295599,6.937280156092894,67.49498941808838,62.700938156917594,58.473865312728535,58.23232800841262,58.446804357478634,7.151804220067031,67.49498886210372,58.23232786902991,0.0,0.0,303.2233336017898,1.0,45.95714816957752,1.0,185.94841464619094,1.0,46.61638448908434,1.0,0
364,2025-07-10 10:45:08.647585,7.048562825481663,6.987208226380153,67.5062544391149,62.729340454517676,58.52107743190648,58.282255535701005,58.49414563173317,7.1991454952394385,67.50625388432758,58.28225539717569,0.0,0.0,302.6295893038922,1.0,45.6501666855047,1.0,185.54796017724584,1.0,46.32962911955474,1.0,0
365,2025-07-10 10:45:11.759747,7.097456036840131,7.036829168111042,57.535570212583295,57.54397597654546,57.610255488980314,58.33163357211051,57.613498229235354,6.31849856074854,57.53557025435275,58.33163387043946,0.0,0.0,0.0,0.0,-110.8741941095559,1.0,-13.969743587836092,1.0,-99.77576492417484,1.0,0
366,2025-07-10 10:45:15.253030,6.978705204882062,6.929965214897574,57.42186890399323,57.43087808853435,57.495330950131525,58.22476856235851,57.498527681927456,6.203528012570984,57.42186894539187,58.22476886155713,0.0,0.0,0.0,0.0,-110.58333615039828,1.0,-13.8457271708603,1.0,-100.06662578064152,1.0,0
367,2025-07-10 10:45:18.123880,6.860265897283862,6.822789744513044,57.308187232514356,57.317784882245824,57.380500776437,58.11759209071956,57.38365429202294,6.0886546218443165,57.30818727356227,58.11759239074033,0.0,0.0,0.0,0.0,-110.30836993143112,1.0,-13.728423818974989,1.0,-100.34159199960868,1.0,0
368,2025-07-10 10:45:21.218828,6.742121089776892,6.715319767011038,57.19452728954308,57.20469742733029,57.265761762388216,58.010121164305104,57.268874660063425,5.973874989107336,57.19452733025911,58.010121465103296,0.0,0.0,0.0,0.0,-110.048348032592,1.0,-13.61743080622091,1.0,-100.6015994119025,1.0,0
369,2025-07-10 10:45:24.202681,6.624254778357236,6.607571310889359,57.08088998254177,57.09161594481068,57.15111022344108,57.90237180867209,57.15418492615972,5.859185254468289,57.08089002294374,57.90237211020564,0.0,0.0,0.0,0.0,-109.80241285039938,1.0,-13.512391763583764,1.0,-100.84754038871324,1.0,0
370,2025-07-10 10:45:27.718128,6.5066518703505665,6.4995594384787445,56.9672766372285,56.97854122052868,57.036543024812836,57.79435908357215,57.039581792101174,5.7445821197140505,56.96727667733322,57.79435938580139,0.0,0.0,0.0,0.0,-109.56973865177133,1.0,-13.41297639783079,1.0,-101.08021458734129,1.0,0
371,2025-07-10 10:45:30.697531,6.389298167408786,6.391298365257567,56.85368804645917,56.8654737165711,56.922056866842524,57.68609720192744,56.925061807219066,5.630062134173589,56.85368808628243,57.686097504815,0.0,0.0,0.0,0.0,-109.34955475249808,1.0,-13.318842826492983,1.0,-101.3003868973783,1.0,0
372,2025-07-10 10:45:33.905434,6.272180289338311,6.282801478155336,56.196106689339956,56.216029180005776,56.30849095850207,57.577468143491416,56.31343500360738,5.018435432261935,56.19610674142169,57.577468541400926,0.0,0.0,0.0,0.0,-143.36300989441497,1.0,-17.4186742162874,1.0,-133.08036443163473,1.0,0
373,2025-07-10 10:45:37.388240,6.118632605090093,6.140266920950454,56.047091686425304,56.06766203808241,56.158399690137166,57.43493260715422,56.16330315057359,4.868303578597126,56.0470917382371,57.43493300569474,0.0,0.0,0.0,0.0,-143.15196700522392,1.0,-17.32839406599851,1.0,-133.29140732082578,1.0,0
374,2025-07-10 10:45:40.345412,5.965310953820044,5.997506329175493,55.89810298014381,55.91930279985066,56.00838429070765,57.29217107640432,56.013249023123926,4.718249450543124,55.898103031697,57.292171475549196,0.0,0.0,0.0,0.0,-142.94984493062657,1.0,-17.24190069865017,1.0,-133.4935322927322,1.0,0
375,2025-07-10 10:45:43.611172,5.812205782755835,5.854529253781451,67.06973782670563,61.57346804017047,57.18863148169389,57.14954240521768,57.16035031516916,5.865350237386813,67.06973724270223,57.14954233591085,0.0,0.0,325.637025237256,1.0,26.014213716507584,1.0,195.31924507759868,1.0,23.17958793867092,1.0,0
376,2025-07-10 10:45:46.721787,5.840068078747362,5.879355547899625,67.07564208644517,61.588075333271874,57.21505063820808,57.174368734054156,57.18691728327011,5.891917206517252,67.0756415030968,57.17436866464835,0.0,0.0,325.32583002994977,1.0,25.669903302514285,1.0,195.1001737450042,1.0,23.212692591982886,1.0,0
377,2025-07-10 10:45:49.931978,5.867561605582861,5.904217294290335,67.08151459548904,61.60268335816399,57.24122319489689,57.19923048973061,57.213226196202505,5.91822612040153,67.0815140127894,57.199230420298356,0.0,0.0,325.01630830327576,1.0,25.351546983074513,1.0,194.88320585878682,1.0,23.221535179231978,1.0,0
378,2025-07-10 10:45:53.680112,5.894714154304291,5.929088515524444,67.08735495135939,61.617279967600666,57.2671582970409,57.22410169877371,57.239287892075005,5.944287817159683,67.08735436930257,57.22410162937618,0.0,0.0,324.70848127059145,1.0,25.05534059139336,1.0,194.6682139373479,1.0,23.209919867213102,1.0,0
379,2025-07-10 10:45:56.805416,5.921549454332556,5.953947296859007,67.09316257018129,61.63185477742968,57.29286465300126,57.248960449723164,57.26511245338241,5.9701123792957285,67.0931619887616,57.24896038041224,0.0,0.0,324.40237970613424,1.0,24.778201390631693,1.0,194.45512844527002,1.0,23.180955468546927,1.0,0
380,2025-07-10 10:45:59.491506,5.948087926006619,5.9787750496972585,67.09893757828071,61.646399310486046,57.31835047558717,57.27378815671483,57.290709221663484,5.9957091483560365,67.09893699749274,57.27378808753479,0.0,0.0,324.09799695165333,1.0,24.517588440744476,1.0,194.24385087404517,1.0,23.137182923278488,1.0,0
381,2025-07-10 10:46:02.489524,5.974347275003815,6.003555922746086,67.10467995745566,61.66090626537289,57.34362333921392,57.29856897074068,57.31608670941049,6.021086636839191,67.10467937729422,57.298568901729446,0.0,0.0,323.79533396651794,1.0,24.271386706118392,1.0,194.0343116882559,1.0,23.08072595894828,1.0,0
382,2025-07-10 10:46:05.932454,6.000342927047687,6.028276331494068,67.11038962609284,61.67536934478225,57.36869025625214,57.323289309223206,57.34125271898738,6.046252647114488,67.1103890465529,57.323289240413374,0.0,0.0,323.4943950523137,1.0,24.037802752445714,1.0,193.82644714710295,1.0,23.01336642062779,1.0,0
383,2025-07-10 10:46:08.759951,6.0260883990907965,6.052924594685999,67.11606683198914,61.6897833009664,57.393557660588016,57.347937492572825,57.3662143526016,6.071214281393938,67.11606625306594,57.347937423992455,0.0,0.0,323.19516714843405,1.0,23.81531838977935,1.0,193.62018192055075,1.0,22.936622498264114,1.0,0
384,2025-07-10 10:46:11.768135,6.0515955854611345,6.0774906608456005,67.37680534155946,62.44635352610434,57.69838194613048,57.37256889267912,57.66605961225892,6.371059407384452,67.37680476405512,57.37256871086917,0.0,0.0,309.4524494974612,1.0,68.52002359380549,1.0,193.14564325895844,1.0,60.806123651104826,1.0,0
385,2025-07-10 10:46:14.722069,6.1249833511902265,6.142616520347125,67.3920704731095,62.48316071727779,57.765985472411025,57.43769435779891,57.733954449780256,6.438954246815462,67.39206989729357,57.43769417648495,0.0,0.0,308.64787178800503,1.0,67.88133499014748,1.0,192.58095772329398,1.0,60.64023822091258,1.0,0
386,2025-07-10 10:46:18.118952,6.19768705801047,6.2075647095180955,67.4072701105637,62.51986079881929,57.833073214779645,57.50264212906378,57.801326049913875,6.506325848817593,67.4072695364258,57.50264194827667,0.0,0.0,307.84674606908186,1.0,67.25641439913943,1.0,192.0197431638826,1.0,60.46403547316004,1.0,0
387,2025-07-10 10:46:20.981468,6.269721447299425,6.272324178165084,67.42240418637572,62.5564489623228,57.89965137599166,57.567401157999555,57.86818098315689,6.573180783889899,67.42240361390562,57.5674009777682,0.0,0.0,307.04907590085224,1.0,66.64460992624299,1.0,191.46194742916123,1.0,60.278164405076495,1.0,0
388,2025-07-10 10:46:24.212951,6.341100567963503,6.336884572840789,67.43747265133693,62.59292070504433,57.96572616017989,57.63196109277767,57.93452579723592,6.639525599760773,67.43747208052454,57.631960913129156,0.0,0.0,306.2548638769481,1.0,66.04533052041006,1.0,190.90752995680305,1.0,60.08323634887347,1.0,0
389,2025-07-10 10:46:27.746950,6.411837833831473,6.401236194003689,67.45247545164473,62.62927179874678,58.03130348662072,57.69631223536476,58.000366728227384,6.705366532508362,67.4524748824801,57.69631205632445,0.0,0.0,305.464112833139,1.0,65.45799671982877,1.0,190.35643859524498,1.0,59.87981917712659,1.0,0
