iteration,timestamp,error_flag,P2,T1,V5F,J5,V5,T2,V4F,J4,V4,J1,P1F,V1F,P1
293.0,2025-07-09 11:02:12.039150,False,1.0,3.283578634262085,58.05718994140625,54.813621520996094,1.0,3.800823450088501,85.82647705078125,55.095970153808594,1.0,59.210655212402344,0.0,125.79996490478516,0.0
294.0,2025-07-09 11:02:15.431580,False,1.0,3.3457603454589844,58.59328079223633,54.87984085083008,1.0,3.892746925354004,84.56502532958984,55.18789291381836,1.0,59.25830841064453,0.0,125.50818634033203,0.0
295.0,2025-07-09 11:02:18.707982,False,1.0,3.4085161685943604,59.05361557006836,54.94608688354492,1.0,3.9833197593688965,83.38407135009766,55.27846145629883,1.0,59.30592727661133,0.0,125.2153549194336,0.0
296.0,2025-07-09 11:02:21.817892,False,1.0,3.4717650413513184,59.44908905029297,55.012351989746094,1.0,4.072627544403076,82.27237701416016,55.36776351928711,1.0,59.353519439697266,0.0,124.92153930664062,0.0
297.0,2025-07-09 11:02:24.374413,False,1.0,3.5354373455047607,59.788291931152344,55.0786247253418,1.0,4.160744667053223,81.22108459472656,55.45587921142578,1.0,59.40107345581055,0.0,124.62679290771484,0.0
298.0,2025-07-09 11:02:27.404934,False,1.0,3.599472999572754,60.078147888183594,55.144893646240234,1.0,4.247735500335693,80.22305297851562,55.54286575317383,1.0,59.44858932495117,0.0,124.33121490478516,0.0
299.0,2025-07-09 11:02:30.793934,False,1.0,3.6638193130493164,60.3243293762207,55.211143493652344,1.0,4.333657741546631,79.27243041992188,55.6287841796875,1.0,59.49605941772461,0.0,124.03486633300781,0.0
300.0,2025-07-09 11:02:34.313461,False,1.0,3.728429079055786,92.13278198242188,55.57624435424805,1.0,4.418561935424805,103.36347961425781,55.71377182006836,1.0,60.025604248046875,0.0,126.5413589477539,0.0
301.0,2025-07-09 11:02:37.398360,False,1.0,3.8271071910858154,92.20918273925781,55.67577362060547,1.0,4.529268264770508,102.31193542480469,55.8244743347168,1.0,60.09562301635742,0.0,126.08424377441406,0.0
302.0,2025-07-09 11:02:40.116379,False,1.0,3.9258668422698975,92.23701477050781,55.774845123291016,1.0,4.638848781585693,101.3138198852539,55.934051513671875,1.0,60.165306091308594,0.0,125.62794494628906,0.0
303.0,2025-07-09 11:02:42.812067,False,1.0,4.024656772613525,92.22188568115234,55.87346649169922,1.0,4.7473602294921875,100.36324310302734,56.04255676269531,1.0,60.23466491699219,0.0,125.17243194580078,0.0
304.0,2025-07-09 11:02:45.695627,False,1.0,4.123430252075195,92.16938018798828,55.971656799316406,1.0,4.85485315322876,99.454345703125,56.150047302246094,1.0,60.3037109375,0.0,124.7176284790039,0.0
305.0,2025-07-09 11:02:48.534879,False,1.0,4.222147464752197,92.08399963378906,56.06942367553711,1.0,4.9613728523254395,98.58236694335938,56.25656509399414,1.0,60.37245559692383,0.0,124.26349639892578,0.0
306.0,2025-07-09 11:02:51.453459,False,1.0,4.320773124694824,91.96952819824219,56.166778564453125,1.0,5.066958427429199,97.74333190917969,56.36214828491211,1.0,60.44090270996094,0.0,123.81000518798828,0.0
307.0,2025-07-09 11:02:54.559044,False,1.0,4.419276237487793,91.82913208007812,56.26372528076172,1.0,5.171645641326904,96.93391418457031,56.46683120727539,1.0,60.509063720703125,0.0,123.3571548461914,0.0
308.0,2025-07-09 11:02:57.118348,False,1.0,4.517629146575928,91.6655044555664,56.360267639160156,1.0,5.275465965270996,96.15128326416016,56.570648193359375,1.0,60.57693862915039,0.0,122.9049301147461,0.0
309.0,2025-07-09 11:02:59.471609,False,1.0,4.615806579589844,91.48094177246094,56.45640563964844,1.0,5.378448009490967,95.39300537109375,56.67362976074219,1.0,60.64453125,0.0,122.45333099365234,0.0
310.0,2025-07-09 11:03:02.328478,False,1.0,4.7137861251831055,91.2774887084961,56.55213928222656,1.0,5.480618000030518,94.65695190429688,56.775794982910156,1.0,60.71184158325195,0.0,122.00237274169922,0.0
311.0,2025-07-09 11:03:04.989724,False,1.0,4.811548233032227,91.0568618774414,56.6474723815918,1.0,5.5819993019104,93.94129180908203,56.877174377441406,1.0,60.77886962890625,0.0,121.55205535888672,0.0
312.0,2025-07-09 11:03:07.653098,False,1.0,4.909073829650879,43.610469818115234,56.34243392944336,1.0,5.682614326477051,61.73689270019531,56.97769546508789,1.0,60.196964263916016,0.0,117.15481567382812,0.0
313.0,2025-07-09 11:03:10.805618,False,1.0,4.955782413482666,43.79723358154297,56.39024353027344,1.0,5.74873685836792,61.00279998779297,57.04381561279297,1.0,60.23163986206055,0.0,116.93684387207031,0.0
314.0,2025-07-09 11:03:13.193344,False,1.0,5.002691268920898,43.95954895019531,56.4381103515625,1.0,5.81407356262207,60.295833587646484,57.10914993286133,1.0,60.26633071899414,0.0,116.71795654296875,0.0
315.0,2025-07-09 11:03:15.888068,False,1.0,5.049773693084717,44.09934616088867,56.486019134521484,1.0,5.878653049468994,59.61402130126953,57.173728942871094,1.0,60.301029205322266,0.0,116.49825286865234,0.0
316.0,2025-07-09 11:03:17.775878,False,1.0,5.097005844116211,44.21833801269531,56.533958435058594,1.0,5.942502021789551,58.955596923828125,57.23757553100586,1.0,60.335723876953125,0.0,116.2778091430664,0.0
317.0,2025-07-09 11:03:21.052350,False,1.0,5.144365310668945,44.31806182861328,56.581912994384766,1.0,6.005645751953125,58.31898498535156,57.300716400146484,1.0,60.37041091918945,0.0,116.05670166015625,0.0
318.0,2025-07-09 11:03:24.259328,False,1.0,5.191832065582275,44.399898529052734,56.62986755371094,1.0,6.068108081817627,57.7027473449707,57.36317825317383,1.0,60.40507507324219,0.0,115.83502197265625,0.0
319.0,2025-07-09 11:03:27.245010,False,1.0,5.239386081695557,44.46512222290039,56.67781066894531,1.0,6.129909992218018,57.10560989379883,57.42498016357422,1.0,60.43971633911133,0.0,115.61283111572266,0.0
320.0,2025-07-09 11:03:30.296367,False,1.0,5.287010192871094,44.51483154296875,56.725730895996094,1.0,6.191072463989258,56.526397705078125,57.486141204833984,1.0,60.47432327270508,0.0,115.39019012451172,0.0
321.0,2025-07-09 11:03:32.855549,False,1.0,5.334687232971191,44.55009841918945,56.77362060546875,1.0,6.251614570617676,55.96404266357422,57.54668045043945,1.0,60.50889205932617,0.0,115.16716003417969,0.0
322.0,2025-07-09 11:03:36.144109,False,1.0,5.382402420043945,44.57185363769531,56.82146453857422,1.0,6.311554431915283,55.41757583618164,57.60662078857422,1.0,60.54341506958008,0.0,114.94380950927734,0.0
323.0,2025-07-09 11:03:39.061396,False,1.0,5.430140495300293,44.58094787597656,56.86925506591797,1.0,6.370908737182617,54.88609313964844,57.66597366333008,1.0,60.577884674072266,0.0,114.7201919555664,0.0
324.0,2025-07-09 11:03:42.424621,False,1.0,5.477888584136963,82.0186538696289,57.21860122680664,1.0,6.429694175720215,76.5522689819336,57.724815368652344,1.0,61.098636627197266,0.0,117.4836196899414,0.0
325.0,2025-07-09 11:03:45.384861,False,1.0,5.565733909606934,81.5818862915039,57.302059173583984,1.0,6.511684417724609,76.18310546875,57.80680465698242,1.0,61.15738296508789,0.0,117.0792236328125,0.0
326.0,2025-07-09 11:03:47.956164,False,1.0,5.653111457824707,81.14708709716797,57.38508987426758,1.0,6.593279838562012,75.81410217285156,57.888397216796875,1.0,61.215843200683594,0.0,116.67599487304688,0.0
327.0,2025-07-09 11:03:50.465059,False,1.0,5.740023612976074,80.71419525146484,57.46769714355469,1.0,6.674479961395264,75.44535064697266,57.96959686279297,1.0,61.27402114868164,0.0,116.27393341064453,0.0
328.0,2025-07-09 11:03:53.084962,False,1.0,5.82647180557251,80.28315734863281,57.54987335205078,1.0,6.755284786224365,75.07689666748047,58.05039978027344,1.0,61.33191680908203,0.0,115.8730239868164,0.0
329.0,2025-07-09 11:03:55.799637,False,1.0,5.912458419799805,79.85395812988281,57.631629943847656,1.0,6.835695266723633,74.70877075195312,58.13080978393555,1.0,61.389530181884766,0.0,115.4732894897461,0.0
330.0,2025-07-09 11:03:59.568906,False,1.0,5.997984886169434,79.42656707763672,57.71295928955078,1.0,6.915711402893066,74.34099578857422,58.2108268737793,1.0,61.44685745239258,0.0,115.07471466064453,0.0
331.0,2025-07-09 11:04:03.227620,False,1.0,6.083054065704346,79.00096893310547,57.79387283325195,1.0,6.995333671569824,73.97360229492188,58.29044723510742,1.0,61.503910064697266,0.0,114.67730712890625,0.0
332.0,2025-07-09 11:04:06.139105,False,1.0,6.167667388916016,78.57713317871094,57.87436294555664,1.0,7.0745625495910645,73.60662841796875,58.36967468261719,1.0,61.5606803894043,0.0,114.28105926513672,0.0
333.0,2025-07-09 11:04:09.974510,False,0.0,6.251826763153076,-17.856945037841797,57.52035140991211,1.0,7.153398513793945,-79.71633911132812,58.44826889038086,1.0,57.548343658447266,0.0,8.118749618530273,0.0
334.0,2025-07-09 11:04:14.089587,False,0.0,6.232701301574707,-19.827817916870117,57.49556350708008,1.0,7.068018913269043,-77.7454833984375,58.36289596557617,1.0,57.518428802490234,0.0,7.282800674438477,0.0
335.0,2025-07-09 11:04:17.233826,False,0.0,6.211464881896973,-21.715795516967773,57.46842956542969,1.0,6.984750270843506,-75.85751342773438,58.279632568359375,1.0,57.48682403564453,0.0,6.479504108428955,0.0
336.0,2025-07-09 11:04:20.741672,False,0.0,6.188206195831299,-41.7726936340332,57.35544967651367,1.0,6.903503894805908,-83.81356811523438,58.198360443115234,1.0,57.35826110839844,0.0,2.3712358474731445,0.0
337.0,2025-07-09 11:04:24.011557,False,0.0,6.143465995788574,-43.08102035522461,57.303199768066406,1.0,6.8137359619140625,-82.5052261352539,58.10859680175781,1.0,57.304874420166016,0.0,1.795074224472046,0.0
338.0,2025-07-09 11:04:27.293101,False,0.0,6.097324371337891,-44.327903747558594,57.24972152709961,1.0,6.725369453430176,-81.25835418701172,58.02023696899414,1.0,57.25056457519531,0.0,1.2433135509490967,0.0
339.0,2025-07-09 11:04:29.624273,False,0.0,6.049847602844238,-45.51424026489258,57.19509506225586,1.0,6.638338565826416,-80.072021484375,57.93320846557617,1.0,57.19538497924805,0.0,0.7156121730804443,0.0
340.0,2025-07-09 11:04:32.624249,False,0.0,6.001100063323975,-46.641578674316406,57.139404296875,1.0,6.552577972412109,-78.94467163085938,57.847450256347656,1.0,57.139404296875,0.0,0.2112891674041748,0.0
341.0,2025-07-09 11:04:36.449084,False,0.0,5.951144695281982,-47.71067428588867,57.082733154296875,1.0,6.468025207519531,-77.87557220458984,57.762901306152344,1.0,57.0826301574707,0.0,-0.2693338394165039,0.0
342.0,2025-07-09 11:04:38.904600,False,0.0,5.900044918060303,-48.718196868896484,57.025184631347656,1.0,6.384616851806641,-76.86805725097656,57.67949676513672,1.0,57.02479553222656,0.0,-0.7211720943450928,0.0
343.0,2025-07-09 11:04:42.057552,False,0.0,5.847865581512451,-49.66650390625,56.96683120727539,1.0,6.302288055419922,-75.91974639892578,57.597171783447266,1.0,56.96599197387695,0.0,-1.1453062295913696,0.0
344.0,2025-07-09 11:04:44.848332,False,0.0,5.794670581817627,-50.55835723876953,56.907737731933594,1.0,6.220974922180176,-75.02787780761719,57.51586151123047,1.0,56.90633010864258,0.0,-1.5432429313659668,0.0
345.0,2025-07-09 11:04:47.801915,False,0.0,5.740520477294922,-51.396392822265625,56.84796142578125,1.0,6.1406168937683105,-74.18985748291016,57.43550491333008,1.0,56.84590148925781,0.0,-1.91635262966156,0.0
346.0,2025-07-09 11:04:51.177761,False,0.0,5.6854729652404785,-52.183128356933594,56.78756332397461,1.0,6.061156749725342,-73.40311431884766,57.35604476928711,1.0,56.78478240966797,0.0,-2.265918731689453,0.0
347.0,2025-07-09 11:04:54.862458,False,0.0,5.62958288192749,-52.92104721069336,56.72658920288086,1.0,5.982539176940918,-72.66519927978516,57.27743148803711,1.0,56.723045349121094,0.0,-2.593172788619995,0.0
348.0,2025-07-09 11:04:59.416076,False,0.0,5.572902202606201,-56.24446487426758,56.64626693725586,1.0,5.904711723327637,-73.8357162475586,57.19960021972656,1.0,56.640716552734375,0.0,-3.318340301513672,0.0
349.0,2025-07-09 11:05:02.514756,False,0.0,5.512661933898926,-56.850582122802734,56.58158493041992,1.0,5.8256306648254395,-73.2296142578125,57.120521545410156,1.0,56.5751953125,0.0,-3.585770606994629,0.0
