iteration,timestamp,T2,P2
245,2025-06-25 20:27:14.223780,6.942312240600586,0
246,2025-06-25 20:27:17.402903,7.018782615661621,0
247,2025-06-25 20:27:20.567437,6.946463584899902,0
248,2025-06-25 20:27:23.601931,6.873741149902344,0
249,2025-06-25 20:27:26.113038,6.80064582824707,0
250,2025-06-25 20:27:28.253367,6.727205753326416,0
251,2025-06-25 20:27:30.948751,6.653448104858398,0
252,2025-06-25 20:27:34.243507,6.5793962478637695,0
253,2025-06-25 20:27:37.109769,6.516834259033203,0
254,2025-06-25 20:27:39.866179,6.454012870788574,0
255,2025-06-25 20:27:42.242948,6.390954494476318,0
256,2025-06-25 20:27:45.191209,6.327678680419922,0
257,2025-06-25 20:27:48.241718,6.264204025268555,0
258,2025-06-25 20:27:51.371411,6.200547695159912,0
259,2025-06-25 20:27:54.507792,6.136724472045898,0
260,2025-06-25 20:27:56.375649,6.07274866104126,0
261,2025-06-25 20:27:59.305011,6.008632183074951,0
262,2025-06-25 20:28:01.283263,5.944387912750244,0
263,2025-06-25 20:28:03.783403,6.034142971038818,0
264,2025-06-25 20:28:07.098318,6.123612880706787,0
265,2025-06-25 20:28:09.377158,6.200647830963135,0
266,2025-06-25 20:28:12.518901,6.277431964874268,0
267,2025-06-25 20:28:15.408573,6.353955268859863,0
268,2025-06-25 20:28:17.954204,6.430209636688232,0
269,2025-06-25 20:28:20.695767,6.5061869621276855,0
270,2025-06-25 20:28:24.246475,6.581879615783691,0
271,2025-06-25 20:28:26.878454,6.657280445098877,0
272,2025-06-25 20:28:29.652817,6.732382774353027,0
273,2025-06-25 20:28:32.760943,6.8071794509887695,0
274,2025-06-25 20:28:35.644023,6.8816657066345215,0
275,2025-06-25 20:28:38.391073,6.95583438873291,0
276,2025-06-25 20:28:41.601967,7.029681205749512,0
277,2025-06-25 20:28:44.142625,6.9533772468566895,0
278,2025-06-25 20:28:46.357715,6.8766679763793945,0
279,2025-06-25 20:28:49.280454,6.799582004547119,0
280,2025-06-25 20:28:51.969652,6.7221479415893555,0
281,2025-06-25 20:28:55.220784,6.644391059875488,0
282,2025-06-25 20:28:57.845294,6.566333770751953,0
283,2025-06-25 20:29:00.240684,6.487998008728027,0
284,2025-06-25 20:29:02.786753,6.4094038009643555,0
285,2025-06-25 20:29:05.615540,6.330569267272949,0
286,2025-06-25 20:29:08.731010,6.251511573791504,0
287,2025-06-25 20:29:11.470998,6.172245502471924,0
288,2025-06-25 20:29:14.397183,6.0927863121032715,0
289,2025-06-25 20:29:17.073202,6.019193649291992,0
290,2025-06-25 20:29:19.916272,5.945443153381348,0
291,2025-06-25 20:29:22.832073,6.027380466461182,0
292,2025-06-25 20:29:25.463048,6.109069347381592,0
293,2025-06-25 20:29:27.964702,6.190500259399414,0
294,2025-06-25 20:29:30.795601,6.271663188934326,0
295,2025-06-25 20:29:33.384186,6.3525495529174805,0
296,2025-06-25 20:29:36.416724,6.433150768280029,0
297,2025-06-25 20:29:39.284168,6.513458728790283,0
298,2025-06-25 20:29:41.761183,6.593465805053711,0
299,2025-06-25 20:29:44.426924,6.6731648445129395,0
300,2025-06-25 20:29:46.957817,6.752549171447754,0
301,2025-06-25 20:29:49.887243,6.858703136444092,0
302,2025-06-25 20:29:52.347417,6.964428901672363,0
303,2025-06-25 20:29:55.656101,7.069718837738037,0
304,2025-06-25 20:29:58.409632,7.0372443199157715,0
305,2025-06-25 20:30:01.253894,7.003682613372803,0
306,2025-06-25 20:30:03.934070,6.9691996574401855,0
307,2025-06-25 20:30:07.014896,6.933929920196533,0
308,2025-06-25 20:30:09.449972,6.8979902267456055,0
309,2025-06-25 20:30:12.447833,6.861478328704834,0
310,2025-06-25 20:30:15.449232,6.824477195739746,0
311,2025-06-25 20:30:17.939581,6.787054061889648,0
312,2025-06-25 20:30:20.120195,6.749267101287842,0
313,2025-06-25 20:30:22.656389,6.66344690322876,0
314,2025-06-25 20:30:25.957248,6.577387809753418,0
315,2025-06-25 20:30:28.695743,6.491106033325195,0
316,2025-06-25 20:30:31.094764,6.404615879058838,0
317,2025-06-25 20:30:34.081884,6.317930698394775,0
318,2025-06-25 20:30:36.768353,6.231063365936279,0
319,2025-06-25 20:30:39.978838,6.1440253257751465,0
320,2025-06-25 20:30:42.566839,6.056827068328857,0
321,2025-06-25 20:30:45.825506,5.969480037689209,0
322,2025-06-25 20:30:49.115501,5.881992340087891,0
323,2025-06-25 20:30:51.885975,5.953123569488525,0
324,2025-06-25 20:30:53.842504,6.024077892303467,0
325,2025-06-25 20:30:56.608851,6.123817443847656,0
326,2025-06-25 20:30:58.862604,6.223220348358154,0
327,2025-06-25 20:31:01.322481,6.3222784996032715,0
328,2025-06-25 20:31:04.275180,6.42098331451416,0
329,2025-06-25 20:31:06.831870,6.519326210021973,0
330,2025-06-25 20:31:09.703137,6.617300510406494,0
331,2025-06-25 20:31:12.485640,6.714898109436035,0
332,2025-06-25 20:31:14.884947,6.812111854553223,0
333,2025-06-25 20:31:17.094331,6.908936023712158,0
334,2025-06-25 20:31:19.710489,7.005363464355469,0
335,2025-06-25 20:31:22.101567,7.101388454437256,0
336,2025-06-25 20:31:24.689159,7.056183338165283,0
337,2025-06-25 20:31:26.577878,6.994917869567871,0
338,2025-06-25 20:31:29.334537,6.933149337768555,0
339,2025-06-25 20:31:32.290971,6.870923042297363,0
340,2025-06-25 20:31:35.003995,6.808279991149902,0
341,2025-06-25 20:31:37.417122,6.7452569007873535,0
342,2025-06-25 20:31:40.618568,6.681886196136475,0
343,2025-06-25 20:31:43.649240,6.618197917938232,0
344,2025-06-25 20:31:46.549893,6.554219722747803,0
345,2025-06-25 20:31:49.511888,6.489975452423096,0
346,2025-06-25 20:31:52.248955,6.425487995147705,0
347,2025-06-25 20:31:54.678386,6.360777378082275,0
348,2025-06-25 20:31:58.363591,6.295862674713135,0
349,2025-06-25 20:32:01.567152,6.22845983505249,0
350,2025-06-25 20:32:04.951852,6.160881519317627,0
351,2025-06-25 20:32:07.091106,6.093142032623291,0
352,2025-06-25 20:32:09.636781,6.025253772735596,0
353,2025-06-25 20:32:12.199724,5.957228660583496,0
354,2025-06-25 20:32:14.670309,6.043820381164551,0
355,2025-06-25 20:32:17.116928,6.130143165588379,0
356,2025-06-25 20:32:19.711474,6.216187477111816,0
357,2025-06-25 20:32:22.316958,6.301943778991699,0
358,2025-06-25 20:32:24.580416,6.3874030113220215,0
359,2025-06-25 20:32:27.325574,6.472557544708252,0
360,2025-06-25 20:32:30.238384,6.557398796081543,0
361,2025-06-25 20:32:33.128942,6.608935356140137,0
362,2025-06-25 20:32:35.515363,6.6602067947387695,0
363,2025-06-25 20:32:38.345200,6.711210250854492,0
364,2025-06-25 20:32:41.346137,6.761944770812988,0
365,2025-06-25 20:32:44.264824,6.81240701675415,0
366,2025-06-25 20:32:47.254448,6.86259651184082,0
367,2025-06-25 20:32:49.960305,6.912510395050049,0
368,2025-06-25 20:32:52.820038,6.962148189544678,0
369,2025-06-25 20:32:55.534554,7.011507987976074,0
370,2025-06-25 20:32:58.650073,6.9043097496032715,0
371,2025-06-25 20:33:01.584295,6.796818256378174,0
372,2025-06-25 20:33:04.955433,6.68904972076416,0
373,2025-06-25 20:33:07.728027,6.547061443328857,0
