iteration,timestamp,T1,PU1F,PU2F,J280,J269,PU1,PU2,ScadaCommand_PU1,T1S,ScadaCommand_PU2
295,2025-02-21 02:08:24.333292,1.1433658599853516,120.032579773541,0.0,2.98973262560143,21.7282387261843,1,0,1.0,1.1433658599853516,0.0
296,2025-02-21 02:09:13.222701,1.1148452758789062,120.06396386059,0.0,2.98972765329387,21.7100442095437,1,0,1.0,1.1433658599853516,0.0
297,2025-02-21 02:10:01.924776,1.086389422416687,120.095312279445,0.0,2.98972268463145,21.6918686743207,1,0,1.0,1.1148452758789062,0.0
298,2025-02-21 02:10:51.277613,1.0579982995986938,120.126611277298,0.0,2.98971772592363,21.6737201044379,1,0,1.0,1.086389422416687,0.0
299,2025-02-21 02:11:41.369803,1.029671549797058,120.157873814378,0.0,2.98971276883156,21.6555909873629,1,0,1.0,1.0579982995986938,0.0
300,2025-02-21 02:12:30.739027,1.0014086961746216,120.189095081317,0.0,2.98970781942429,21.6374841229532,1,0,1.0,1.0014086961746216,0.0
301,2025-02-21 02:13:18.033690,0.9738189578056335,120.095543019999,0.0,2.98972264695322,21.6917340386164,1,0,1.0,0.9738189578056335,0.0
302,2025-02-21 02:14:09.701291,0.9691575765609741,97.8391936389223,97.8585798486601,2.97461283189713,34.1324557452489,1,1,1.0,0.9738189578056335,1.0
303,2025-02-21 02:14:56.690029,0.9645339250564575,97.8419595717834,97.8613251881578,2.97461149175365,34.1309610187525,1,1,1.0,0.9691575765609741,1.0
304,2025-02-21 02:15:48.517670,0.9599483013153076,97.8446978661064,97.8640642930039,2.97461017337725,34.1294844267866,1,1,1.0,0.9645339250564575,1.0
305,2025-02-21 02:16:35.626474,0.9554006457328796,97.8474071882611,97.8667744169041,2.97460886955768,34.128023443801,1,1,1.0,0.9599483013153076,1.0
306,2025-02-21 02:17:24.560600,0.9508907198905945,97.8500969632759,97.8694649878908,2.97460758061835,34.1265729927201,1,1,1.0,0.9554006457328796,1.0
307,2025-02-21 02:18:14.722140,0.9464184045791626,97.8527594912054,97.87212830374,2.97460629713699,34.1251372128784,1,1,1.0,0.9508907198905945,1.0
308,2025-02-21 02:19:03.868866,0.9419835209846497,97.8553950718873,97.8747646643775,2.97460503071904,34.1237159548055,1,1,1.0,0.9464184045791626,1.0
309,2025-02-21 02:19:56.719565,0.9375858902931213,97.85800067356,97.8773710371443,2.97460377977259,34.1223108507798,1,1,1.0,0.9419835209846497,1.0
310,2025-02-21 02:20:45.060823,0.9332253932952881,97.8605829118517,97.8799540396258,2.97460253617208,34.1209183287501,1,1,1.0,0.9375858902931213,1.0
311,2025-02-21 02:21:35.724937,0.9289018511772156,97.8631414461071,97.8825133310661,2.97460130850214,34.1195385811646,1,1,1.0,0.9332253932952881,1.0
312,2025-02-21 02:22:27.764472,0.9246150851249695,97.8656707169433,97.8850433504363,2.97460009141949,34.118174598409,1,1,1.0,0.9246150851249695,1.0
313,2025-02-21 02:23:14.309670,0.9224042892456055,97.5936559708594,97.6129481568615,2.97473068818985,34.2647940714112,1,1,1.0,0.9246150851249695,1.0
314,2025-02-21 02:24:05.321923,0.9202257990837097,97.5943577026289,97.6136500960526,2.97473035596305,34.2644159807181,1,1,1.0,0.9202257990837097,1.0
315,2025-02-21 02:24:56.957490,0.9180799126625061,97.5950203095236,97.6143128987772,2.97473004087606,34.2640590061217,1,1,1.0,0.9202257990837097,1.0
316,2025-02-21 02:25:50.800410,0.9275665283203125,97.2913620847103,97.3105649984644,2.97487546543457,34.4275629818936,1,1,1.0,0.9275665283203125,1.0
317,2025-02-21 02:26:39.023731,0.9370484352111816,97.2812015897483,97.3004015052487,2.97488033037274,34.4330308302184,1,1,1.0,0.9370484352111816,1.0
318,2025-02-21 02:27:29.198360,0.946526288986206,97.2710139369278,97.2902108463933,2.97488519855534,34.4385129778197,1,1,1.0,0.9370484352111816,1.0
319,2025-02-21 02:28:18.769095,0.9560000896453857,97.2608223789226,97.2800162813573,2.97489006881553,34.4439970216448,1,1,1.0,0.9560000896453857,1.0
320,2025-02-21 02:29:07.063950,0.9654699563980103,97.2506264446455,97.2698173389141,2.97489494485519,34.4494832188736,1,1,1.0,0.9560000896453857,1.0
321,2025-02-21 02:29:58.641287,0.9749358892440796,97.2404318926524,97.2596197793189,2.97489981893579,34.4549684657458,1,1,1.0,0.9654699563980103,1.0
322,2025-02-21 02:30:49.553331,0.9843979477882385,97.2302304798622,97.2494153570588,2.97490469764794,34.4604572002584,1,1,1.0,0.9749358892440796,1.0
323,2025-02-21 02:31:39.679062,0.9938561916351318,97.2200294160071,97.2392112839931,2.97490957300995,34.4659455382556,1,1,1.0,0.9843979477882385,1.0
324,2025-02-21 02:32:27.119662,1.0033106803894043,97.2098267256229,97.2290055840746,2.9749144481646,34.4714345449005,1,1,1.0,1.0033106803894043,1.0
325,2025-02-21 02:33:18.231780,1.0125105381011963,97.2452802267575,97.2644695438407,2.97489750173296,34.4523597109981,1,1,1.0,1.0033106803894043,1.0
326,2025-02-21 02:34:07.569742,1.0217076539993286,97.2352249318319,97.2544112824005,2.97490230790511,34.4577700233976,1,1,1.0,1.0125105381011963,1.0
327,2025-02-21 02:34:59.214842,1.041286826133728,96.6096293802717,96.6286314713042,2.97520055625885,34.7939753672539,1,1,1.0,1.041286826133728,1.0
328,2025-02-21 02:35:47.498334,1.0608412027359009,96.5905077132943,96.609504181337,2.97520964760159,34.8042398007558,1,1,1.0,1.041286826133728,1.0
329,2025-02-21 02:36:35.042753,1.080371618270874,96.5715511862551,96.5905420806896,2.97521865397346,34.8144145027677,1,1,1.0,1.0608412027359009,1.0
330,2025-02-21 02:37:25.704985,1.0998778343200684,96.5525884239192,96.5715737434492,2.97522766584177,34.8245918476049,1,1,1.0,1.0998778343200684,1.0
331,2025-02-21 02:38:17.314692,1.1213980913162231,96.2228137021645,96.2417021574847,2.97538414235858,35.0014677534984,1,1,1.0,1.1213980913162231,1.0
332,2025-02-21 02:39:06.770444,1.1429264545440674,96.1966974138046,96.2155782045116,2.97539651871385,35.0154667748745,1,1,1.0,1.1213980913162231,1.0
333,2025-02-21 02:39:56.536245,1.1695106029510498,95.2986477019596,95.3172655785109,2.97582022597699,35.4959930696444,1,1,1.0,1.1429264545440674,1.0
334,2025-02-21 02:40:46.209310,1.196129322052002,95.2613820480459,95.2799890400041,2.97583773501669,35.5158996215963,1,1,1.0,1.196129322052002,1.0
335,2025-02-21 02:41:36.708635,1.2227822542190552,95.224081803015,95.242677903422,2.97585525745997,35.5358205018,1,1,1.0,1.196129322052002,1.0
336,2025-02-21 02:42:24.121940,1.24946928024292,95.1867639581565,95.2053491639876,2.97587277953227,35.5557479858011,1,1,1.0,1.2227822542190552,1.0
337,2025-02-21 02:43:12.344985,1.27559494972229,95.2949196797198,95.3135364674122,2.97582197569688,35.4979844675736,1,1,1.0,1.24946928024292,1.0
338,2025-02-21 02:44:01.310274,1.3017553091049194,95.2581883193718,95.276794378719,2.97583923332142,35.5176053581864,1,1,1.0,1.27559494972229,1.0
339,2025-02-21 02:44:50.924119,1.3279502391815186,95.2214274518748,95.2400227773307,2.97585650238542,35.5372379584927,1,1,1.0,1.3017553091049194,1.0
340,2025-02-21 02:45:40.634116,1.3541793823242188,95.1846474987732,95.2032320868186,2.97587376935183,35.5568780338124,1,1,1.0,1.3279502391815186,1.0
341,2025-02-21 02:46:31.795740,1.38044273853302,95.1478464251612,95.1664202716858,2.97589104631643,35.5765266777067,1,1,1.0,1.3541793823242188,1.0
342,2025-02-21 02:47:18.446452,1.4067399501800537,95.1110301356815,95.1295932383021,2.97590831539665,35.596180717215,1,1,1.0,1.38044273853302,1.0
343,2025-02-21 02:48:10.005244,1.4330710172653198,95.0741949851751,95.0927473404478,2.97592560009247,35.6158421163227,1,1,1.0,1.4067399501800537,1.0
344,2025-02-21 02:48:57.934174,1.4594354629516602,95.0373461653532,95.0558877713522,2.97594287775161,35.6355080787208,1,1,1.0,1.4330710172653198,1.0
345,2025-02-21 02:49:47.335745,1.4858332872390747,95.0004777346226,95.0190085876916,2.97596015745566,35.6551817781512,1,1,1.0,1.4594354629516602,1.0
346,2025-02-21 02:50:34.854928,1.512264370918274,94.9635934574245,94.9821135550091,2.97597743876029,35.6748612018318,1,1,1.0,1.512264370918274,1.0
347,2025-02-21 02:51:27.759385,1.5387282371520996,94.9266924214565,94.9452017607392,2.97599472779214,35.6945468382657,1,1,1.0,1.512264370918274,1.0
348,2025-02-21 02:52:16.309319,1.5652250051498413,94.889774325841,94.9082729039196,2.9760120183297,35.7142388371205,1,1,1.0,1.5387282371520996,1.0
349,2025-02-21 02:53:06.640755,1.590084195137024,95.2566123329995,95.2752179331379,2.97583997158515,35.5184457544407,1,1,1.0,1.5652250051498413,1.0
350,2025-02-21 02:53:56.754686,1.6149784326553345,95.2213819988071,95.2399773110761,2.97585652066146,35.53726211831,1,1,1.0,1.590084195137024,1.0
351,2025-02-21 02:54:47.220631,1.639907717704773,95.1861071082991,95.204692122501,2.9758730857715,35.5560985637821,1,1,1.0,1.6149784326553345,1.0
352,2025-02-21 02:55:37.364937,1.6598318815231323,95.9909301127224,96.0097505553686,2.97549389680338,35.1257099538472,1,1,1.0,1.639907717704773,1.0
353,2025-02-21 02:56:27.440081,1.6797603368759155,95.9672087540343,95.9860222432386,2.97550511482602,35.1384142698503,1,1,1.0,1.6598318815231323,1.0
354,2025-02-21 02:57:17.931551,1.6996930837631226,95.9434874887501,95.9622940258145,2.97551632728433,35.151116851918,1,1,1.0,1.6797603368759155,1.0
355,2025-02-21 02:58:05.628809,1.7196301221847534,95.9197704544286,95.938570041444,2.97552753243077,35.1638160426672,1,1,1.0,1.6996930837631226,1.0
356,2025-02-21 02:58:55.495617,1.739571213722229,95.8960535890368,95.9148462269032,2.97553874098719,35.1765140264211,1,1,1.0,1.739571213722229,1.0
357,2025-02-21 02:59:41.926537,1.7595163583755493,95.8723407804651,95.8911264712219,2.97554994360744,35.1892087138444,1,1,1.0,1.739571213722229,1.0
358,2025-02-21 03:00:30.826339,1.7686655521392822,96.5054536551431,96.5244251200377,2.97525005580299,34.8498856962801,1,1,1.0,1.7595163583755493,1.0
359,2025-02-21 03:01:22.875013,1.7778431177139282,96.4917542144978,96.5107216530328,2.97525656270439,34.8572366657978,1,1,1.0,1.7686655521392822,1.0
360,2025-02-21 03:02:11.710531,1.7870495319366455,96.478002782033,96.4969661793532,2.97526309672165,34.8646149760883,1,1,1.0,1.7778431177139282,1.0
361,2025-02-21 03:03:01.919774,1.7920938730239868,97.1360508247432,97.1552079259134,2.97494969989196,34.5111194634927,1,1,1.0,1.7870495319366455,1.0
362,2025-02-21 03:03:51.571102,1.7971738576889038,97.1269755126196,97.1461299378791,2.97495403114744,34.5160005261522,1,1,1.0,1.7971738576889038,1.0
363,2025-02-21 03:04:41.229123,1.8022894859313965,97.1178512404093,97.1370029755082,2.97495839217534,34.5209076829553,1,1,1.0,1.8022894859313965,1.0
364,2025-02-21 03:05:30.196725,1.8074406385421753,97.1086992594059,97.1278482963007,2.9749627624892,34.5258295723484,1,1,1.0,1.8022894859313965,1.0
365,2025-02-21 03:06:20.738089,1.8126269578933716,97.0995201832561,97.1186665140851,2.97496714136058,34.5307658627536,1,1,1.0,1.8074406385421753,1.0
366,2025-02-21 03:07:09.950711,1.8178483247756958,97.0903216749799,97.1094652941414,2.97497153129364,34.5357124379363,1,1,1.0,1.8178483247756958,1.0
367,2025-02-21 03:07:58.982695,1.8231043815612793,97.0810936661653,97.1002345650904,2.97497593901666,34.5406747131698,1,1,1.0,1.8231043815612793,1.0
368,2025-02-21 03:08:48.351285,1.828394889831543,97.0718349748056,97.0909731445783,2.97498036404897,34.5456533212044,1,1,1.0,1.8231043815612793,1.0
369,2025-02-21 03:09:36.158852,1.8337197303771973,97.0625520927182,97.0816875263372,2.97498479273727,34.5506447590357,1,1,1.0,1.828394889831543,1.0
370,2025-02-21 03:10:25.052790,1.839078664779663,97.0532428282315,97.0723755180508,2.97498923482622,34.5556502125886,1,1,1.0,1.8337197303771973,1.0
371,2025-02-21 03:11:15.256125,1.8444712162017822,97.0439170398059,97.0630469810859,2.97499368507203,34.5606643791597,1,1,1.0,1.839078664779663,1.0
372,2025-02-21 03:12:05.231338,1.8375885486602783,97.2942133478711,97.3134171030089,2.97487410398369,34.4260285762377,1,1,1.0,1.8444712162017822,1.0
373,2025-02-21 03:12:54.962382,1.8319977521896362,97.1055820191024,97.1247301370564,2.97496425029354,34.5275058899997,1,1,1.0,1.8375885486602783,1.0
374,2025-02-21 03:13:44.724811,1.8264738321304321,97.1064384620917,97.1255868325359,2.97496384113374,34.5270453092034,1,1,1.0,1.8319977521896362,1.0
375,2025-02-21 03:14:34.535584,1.8210163116455078,97.1072624918954,97.1264111052737,2.97496344255144,34.5266021554817,1,1,1.0,1.8264738321304321,1.0
376,2025-02-21 03:15:24.785773,1.8156248331069946,97.1080476545439,97.1271964993986,2.97496307167519,34.526179911715,1,1,1.0,1.8210163116455078,1.0
377,2025-02-21 03:16:12.718718,1.810299277305603,97.1087906841426,97.1279397480533,2.97496271768119,34.5257803220595,1,1,1.0,1.8156248331069946,1.0
378,2025-02-21 03:17:05.268147,1.8050391674041748,97.109504019197,97.12865329341,2.97496237493188,34.5253966977536,1,1,1.0,1.810299277305603,1.0
379,2025-02-21 03:17:56.686666,1.7998442649841309,97.1101840285605,97.1293335032517,2.97496204791845,34.5250309944458,1,1,1.0,1.8050391674041748,1.0
380,2025-02-21 03:18:44.294702,1.7947142124176025,97.1108137110618,97.1299633713946,2.97496175338832,34.5246923639447,1,1,1.0,1.7947142124176025,1.0
381,2025-02-21 03:19:33.498614,1.7896486520767212,97.1114123514548,97.1305621882778,2.9749614639184,34.5243704170992,1,1,1.0,1.7896486520767212,1.0
382,2025-02-21 03:20:23.229980,1.7846473455429077,97.1119743958349,97.1311243983596,2.97496119961865,34.524068158293,1,1,1.0,1.7896486520767212,1.0
383,2025-02-21 03:21:13.480650,1.7797099351882935,97.1125038097373,97.131653968344,2.97496094452344,34.5237834409485,1,1,1.0,1.7846473455429077,1.0
384,2025-02-21 03:22:02.758445,1.7748360633850098,97.1129962189506,97.1321465227299,2.97496070698083,34.5235186238448,1,1,1.0,1.7797099351882935,1.0
385,2025-02-21 03:22:50.966758,1.7681159973144531,97.3761152396047,97.395343168494,2.97483491543653,34.3819462120707,1,1,1.0,1.7681159973144531,1.0
386,2025-02-21 03:23:38.423702,1.7614597082138062,97.3781459921716,97.3973745205833,2.9748339437743,34.3808530133206,1,1,1.0,1.7681159973144531,1.0
387,2025-02-21 03:24:29.460748,1.7548671960830688,97.3801372085733,97.3993663248342,2.97483299069686,34.3797810998287,1,1,1.0,1.7548671960830688,1.0
388,2025-02-21 03:25:17.185741,1.748337984085083,97.3820963521751,97.4013260468225,2.97483205174446,34.3787264429677,1,1,1.0,1.7548671960830688,1.0
389,2025-02-21 03:26:06.902264,1.7418718338012695,97.384022027467,97.4032522906259,2.97483113067936,34.377689797414,1,1,1.0,1.748337984085083,1.0
390,2025-02-21 03:26:58.968066,1.7354685068130493,97.3859107478054,97.405141568571,2.97483022374857,34.3766730350996,1,1,1.0,1.7354685068130493,1.0
391,2025-02-21 03:27:47.883285,1.7291275262832642,97.3877645568377,97.4069959249085,2.97482933607253,34.3756750623839,1,1,1.0,1.7291275262832642,1.0
392,2025-02-21 03:28:36.061433,1.7228485345840454,97.3895871280161,97.4088190341745,2.97482846785095,34.3746939040421,1,1,1.0,1.7291275262832642,1.0
393,2025-02-21 03:29:24.398691,1.716631531715393,97.3913779458303,97.4106103807065,2.97482760833699,34.3737298269241,1,1,1.0,1.7228485345840454,1.0
394,2025-02-21 03:30:16.819125,1.7104758024215698,97.3931333446431,97.4123662977847,2.97482677164572,34.3727848171065,1,1,1.0,1.716631531715393,1.0
395,2025-02-21 03:31:04.330863,1.7043813467025757,97.3948585038217,97.4140919663054,2.97482593965904,34.3718560710269,1,1,1.0,1.7043813467025757,1.0
396,2025-02-21 03:31:53.407527,1.698347568511963,97.3965504135003,97.4157843755135,2.97482513363274,34.3709452291579,1,1,1.0,1.7043813467025757,1.0
397,2025-02-21 03:32:42.810727,1.6908127069473267,97.6407429225081,97.6600490264133,2.97470810768165,34.2394240125012,1,1,1.0,1.698347568511963,1.0
398,2025-02-21 03:33:32.146851,1.6833405494689941,97.6436809595001,97.6629879319317,2.97470669500113,34.2378408806697,1,1,1.0,1.6908127069473267,1.0
399,2025-02-21 03:34:19.348596,1.6759307384490967,97.6465842793469,97.6658921100581,2.97470529987835,34.2362764355515,1,1,1.0,1.6833405494689941,1.0
400,2025-02-21 03:35:10.424857,1.6685832738876343,97.649447250071,97.6687559271463,2.97470392670135,34.2347337187092,1,1,1.0,1.6759307384490967,1.0
