iteration,timestamp,P79,T41,V1F,J21,V1,T42,J2,P1F,P1
68.0,2025-01-14 15:48:27.382816,0.0,6.700985431671143,27.75555419921875,58.079681396484375,1.0,6.95438289642334,58.00160598754883,0.0,0.0
69.0,2025-01-14 15:48:31.917496,0.0,6.61769437789917,27.26146697998047,57.9958610534668,1.0,6.879127502441406,57.91965866088867,0.0,0.0
70.0,2025-01-14 15:48:36.350509,0.0,6.5348663330078125,26.828920364379883,57.91257095336914,1.0,6.803409099578857,57.83800506591797,0.0,0.0
71.0,2025-01-14 15:48:40.595770,0.0,6.452445030212402,26.44924545288086,57.82974624633789,1.0,6.727283954620361,57.756614685058594,0.0,0.0
72.0,2025-01-14 15:48:44.688984,0.0,6.3703813552856445,26.11526107788086,57.7473258972168,1.0,6.650801181793213,57.67545700073242,0.0,0.0
73.0,2025-01-14 15:48:49.062801,0.0,6.282984733581543,28.518821716308594,57.665245056152344,1.0,6.571565628051758,57.58221435546875,0.0,0.0
74.0,2025-01-14 15:48:53.497222,0.0,6.196038246154785,28.09868049621582,57.577850341796875,1.0,6.491879940032959,57.49647903442383,0.0,0.0
75.0,2025-01-14 15:48:57.790106,0.0,6.1094889640808105,27.727569580078125,57.49090576171875,1.0,6.411796569824219,57.41099548339844,0.0,0.0
76.0,2025-01-14 15:49:02.279103,0.0,6.02329158782959,27.399145126342773,57.40435791015625,1.0,6.331361770629883,57.32574462890625,0.0,0.0
77.0,2025-01-14 15:49:06.918302,0.0,5.937406063079834,27.108028411865234,57.31816101074219,1.0,6.250615119934082,57.24069595336914,0.0,0.0
78.0,2025-01-14 15:49:11.314827,0.0,6.021947383880615,-132.01495361328125,57.2325325012207,1.0,6.248510360717773,62.903465270996094,232.5486297607422,1.0
79.0,2025-01-14 15:49:15.910017,0.0,6.102470397949219,-128.26287841796875,57.31706237792969,1.0,6.2495808601379395,62.92156982421875,231.760986328125,1.0
80.0,2025-01-14 15:49:20.271150,0.0,6.178751468658447,-124.30207061767578,57.39757537841797,1.0,6.254072189331055,62.9391975402832,230.99398803710938,1.0
81.0,2025-01-14 15:49:24.727979,0.0,6.25032901763916,-119.9107894897461,57.47384262084961,1.0,6.2624688148498535,62.9563102722168,230.24925231933594,1.0
82.0,2025-01-14 15:49:29.108552,0.0,6.315584659576416,-114.00833129882812,57.545406341552734,1.0,6.276416778564453,62.97285079956055,229.5296173095703,1.0
83.0,2025-01-14 15:49:33.329003,0.0,6.370663166046143,-104.5059585571289,57.61064147949219,1.0,6.299807548522949,62.988609313964844,228.84402465820312,1.0
84.0,2025-01-14 15:49:37.680822,0.0,6.422804832458496,-101.76390075683594,57.665714263916016,1.0,6.3254594802856445,63.003108978271484,228.21307373046875,1.0
85.0,2025-01-14 15:49:42.279864,0.0,6.4304633140563965,-83.8858871459961,57.71780776977539,1.0,6.328244686126709,62.85493087768555,234.6604766845703,1.0
86.0,2025-01-14 15:49:46.586712,0.0,6.437765598297119,-83.55289459228516,57.7254638671875,1.0,6.331293106079102,62.856929779052734,234.57359313964844,1.0
87.0,2025-01-14 15:49:50.829265,0.0,6.444754600524902,-83.26070404052734,57.732765197753906,1.0,6.334563732147217,62.85887145996094,234.4889678955078,1.0
88.0,2025-01-14 15:49:55.359796,0.0,6.451467514038086,-83.00257110595703,57.7397575378418,1.0,6.338022232055664,62.86077117919922,234.4063720703125,1.0
