iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J1S_LEVEL,J2S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V13_FLOW,V13_STATUS,V24_FLOW,V24_STATUS,plc3AttackerUnit,plc2AttackerUnit
116,2025-07-28 22:58:43.938198,6.82863808871984,6.811649173610121,67.48015586375574,62.68046871539334,58.341738866144574,58.10670107927231,58.31328289569982,67.48015530387937,62.68046849064339,0.0,0.0,304.0051642154948,1.0,187.24999017877053,1.0,75.16735453634737,1.0,0,0
117,2025-07-28 22:58:55.895721,6.884015653774939,6.863900297572155,67.49234082065736,62.71031231878178,58.39393892013835,58.15895180821177,58.36567292299345,67.49234026210605,62.71031209462703,0.0,0.0,303.3629329525939,1.0,186.8068235796727,1.0,74.96829202011668,1.0,0,0
118,2025-07-28 22:59:08.145807,6.9389204505507385,6.915936329533809,67.5044665206467,62.74003369913611,58.44575105511831,58.210987435516,58.417670691087274,67.50446596341224,62.74003347557544,0.0,0.0,302.7238249376374,1.0,186.36640362956314,1.0,74.76960325675464,1.0,0,0
119,2025-07-28 22:59:19.151580,6.993361865911183,6.967751234979872,67.51653291341631,62.76963012820471,58.49718039192292,58.26280192759465,58.469281534811,67.51653235749059,62.7696299052369,0.0,0.0,302.08784282217744,1.0,185.92870135535122,1.0,74.57132301396996,1.0,0,0
120,2025-07-28 22:59:30.470721,7.047348835145306,7.019339421027275,67.64219325254926,63.11018949869646,58.69711067395635,58.31442428170261,58.667220141499925,67.64219269909987,63.110189268120514,0.0,0.0,295.4646763268432,1.0,185.10049397150397,1.0,77.11584992762255,1.0,0,0
121,2025-07-28 22:59:43.253201,7.1214050338140416,7.087474692741518,57.886826744321304,57.89222061534236,57.93274387643228,58.382353315931695,57.93473970224806,57.88682677644218,57.89222068263427,0.0,0.0,0.0,0.0,-10.742787395656705,1.0,-22.505699927251044,1.0,0,0
122,2025-07-28 22:59:54.239613,7.029801808786354,7.004814382413032,57.799009099600596,57.8048651488249,57.84401115345141,58.299692211347796,57.84597255246933,57.799009131374234,57.80486521646406,0.0,0.0,0.0,0.0,-10.626654556631365,1.0,-22.621835663585443,1.0,0,0
123,2025-07-28 23:00:06.223920,6.938490213379559,6.92186244463416,57.711212048661736,57.71751491823927,57.755368130613924,58.216739531056916,57.75729768675483,57.71121208011144,57.717514986202325,0.0,0.0,0.0,0.0,-10.518315478975637,1.0,-22.730163152004934,1.0,0,0
124,2025-07-28 23:00:17.845381,6.847450462819965,6.8386386658900795,57.623437282107595,57.630170698963674,57.66681062895045,58.13351505803102,57.66871070710875,57.623437313255046,57.630170767229004,0.0,0.0,0.0,0.0,-10.417228365895426,1.0,-22.831258957012324,1.0,0,0
125,2025-07-28 23:00:28.892665,6.756664213464604,6.755161386374341,57.535686107177106,57.5428332139155,57.578334594496006,58.0500371292245,57.580207361364835,57.53568613804239,57.54283328246298,0.0,0.0,0.0,0.0,-10.322857215214754,1.0,-22.925624313074877,1.0,0,0
126,2025-07-28 23:00:41.255562,6.666114452101516,6.671447625593697,57.44795919675748,57.4555027686737,57.489935952008004,57.966322761114455,57.4917833965421,57.44795922735932,57.45550283748462,0.0,0.0,0.0,0.0,-10.234750046720364,1.0,-23.013731481569266,1.0,0,0
127,2025-07-28 23:00:53.459207,6.575785377999165,6.58751318052879,57.3602569214222,57.36817968385418,57.40161075223979,57.88238774788194,57.40343470230618,57.36025695177797,57.36817975291116,0.0,0.0,0.0,0.0,-10.152451982889943,1.0,-23.09602664809063,1.0,0,0
128,2025-07-28 23:01:04.988094,6.4856623089971555,6.503372727975975,57.27257944978615,57.28086413796033,57.31335520811041,57.79824676372388,57.31515734504742,57.27257947991207,57.28086420724717,0.0,0.0,0.0,0.0,-10.075577681618597,1.0,-23.172903846671034,1.0,0,0
129,2025-07-28 23:01:16.791856,6.395731598368376,6.419039913187221,57.18492678958769,57.19355643705945,57.225165701188686,57.71391345149454,57.226947572833495,57.184926819498784,57.19355650656111,0.0,0.0,0.0,0.0,-10.003730211565198,1.0,-23.244748419415373,1.0,0,0
130,2025-07-28 23:01:27.233278,6.305980558694702,6.334527436659904,57.0972984481195,57.106256310214256,57.13703858876936,57.629400509413536,57.13880162341578,57.097298477829845,57.106256379916665,0.0,0.0,0.0,0.0,-9.93659086873322,1.0,-23.311887762247352,1.0,0,0
131,2025-07-28 23:01:39.728814,6.21639737172952,6.249847109350932,57.00969401046453,57.018963822323826,57.048970483319366,57.54471974635421,57.05071599900879,57.00969403998718,57.018963892213925,0.0,0.0,0.0,0.0,-9.8738148733446,1.0,-23.374660860326912,1.0,0,0
132,2025-07-28 23:01:51.663191,6.126971034731226,6.165009932983925,56.80037284645684,56.81162167272001,56.84924348105179,57.45985276729326,56.85141330849577,56.80037287967729,56.81162175097686,0.0,0.0,0.0,0.0,-11.110542834558146,1.0,-26.17291092292362,1.0,0,0
133,2025-07-28 23:02:03.306814,6.026595734816663,6.06997307309113,56.70214875001671,56.713739190492085,56.750515856607734,57.3648154329152,56.75266665492084,56.70214878305192,56.713739268934205,0.0,0.0,0.0,0.0,-11.048586777633318,1.0,-26.234872774466567,1.0,0,0
134,2025-07-28 23:02:14.181228,5.9263752447571765,5.974781397587368,56.60394826310383,56.61586447633144,56.651843582873575,57.26962331044314,56.65397654774345,56.603948295964656,56.61586455494792,0.0,0.0,0.0,0.0,-10.990263946268897,1.0,-26.29318981121287,1.0,0,0
135,2025-07-28 23:02:26.103794,5.8263004100648725,5.879444080680973,67.32370391472931,62.31602173799662,57.48199403300063,57.174521043155586,57.44887220034506,67.32370333198436,62.316021498588995,0.0,0.0,312.25126090814626,1.0,194.89835878516715,1.0,80.06959856743379,1.0,0,0
136,2025-07-28 23:02:37.804846,5.900688088090589,5.9440783678010956,67.33894060078782,62.35261337109521,57.550188815091744,57.23915503062143,57.517378814083706,67.3389400197381,62.35261313239354,0.0,0.0,311.44818247226925,1.0,194.33139016996392,1.0,79.83349105757043,1.0,0,0
137,2025-07-28 23:02:48.651316,5.974351637113219,6.00857665045379,67.35411328374023,62.38911608726708,57.617855346999086,57.30365298427285,57.58534845314621,67.35411270437511,62.38911584927193,0.0,0.0,310.6484774414842,1.0,193.76797945028557,1.0,79.59719522261821,1.0,0,0
138,2025-07-28 23:02:59.918241,6.047308276939476,6.072925326988665,67.36922148322532,62.425524534278125,57.68499999162552,57.36800130462584,57.65278795105764,67.3692209055342,62.425524296989906,0.0,0.0,309.8521711341414,1.0,193.20810924227771,1.0,79.3607632141402,1.0,0,0
139,2025-07-28 23:03:12.387069,6.1195743417371755,6.13711170281373,67.38426502149696,62.46183268046511,57.75162909468367,57.43218729907909,57.71970408683796,67.38426444546946,62.46183244388402,0.0,0.0,309.05927291868596,1.0,192.65171580514107,1.0,79.12426456755384,1.0,0,0
140,2025-07-28 23:03:23.471951,6.191165349070012,6.201123911164501,67.39924365373025,62.498035332830575,57.81774894268585,57.496199102728085,57.78610354816234,67.39924307935611,62.49803509695669,0.0,0.0,308.2697956990793,1.0,192.09875278193067,1.0,78.88774274249499,1.0,0,0
141,2025-07-28 23:03:35.433743,6.262096058110836,6.264950854907452,67.41415717140022,62.53412749396347,57.88336575197887,57.56002562016914,57.851992923251345,67.41415659866924,62.53412725879669,0.0,0.0,307.4837504660264,1.0,191.54920278879217,1.0,78.6512527878358,1.0,0,0
142,2025-07-28 23:03:46.903338,6.332380522955879,6.328582149133355,67.42900554280591,62.57010516523738,57.94848566397694,57.623656468121624,57.91737869846918,67.4290049717081,62.57010493077744,0.0,0.0,306.70113889038356,1.0,191.00299049569003,1.0,78.41484975244839,1.0,0,0
143,2025-07-28 23:03:59.199242,6.40203214198506,6.392008077352943,67.44378872992358,62.60596318650667,58.013114723409394,57.68708193158951,57.98226723968035,67.44378816044903,62.60596295275319,0.0,0.0,305.92196297626884,1.0,190.46009272415176,1.0,78.17857709596865,1.0,0,0
144,2025-07-28 23:04:10.349610,6.4710637013029,6.455219532286332,67.51959191425459,62.808368923610765,58.164107130488894,57.75031304325223,58.132392845737364,67.51959134723613,62.80836868630904,0.0,0.0,301.926612381443,1.0,189.63865345426711,1.0,79.36528011896371,1.0,0,0
145,2025-07-28 23:04:22.151061,6.550081333592207,6.5270211814955434,67.53633351047476,62.84863626172727,58.23694638674573,57.822114074080744,58.20552266237434,67.53633294529469,62.84863602522554,0.0,0.0,301.0442148013548,1.0,189.02380970416743,1.0,79.09772521657032,1.0,0,0
146,2025-07-28 23:04:32.807341,6.628410655582381,6.598566056214269,67.55300577219519,62.888761116634726,58.309247216879236,57.8936583134053,58.27810787280524,67.5530052088432,62.88876088093236,0.0,0.0,300.1654716275731,1.0,188.41240795723024,1.0,78.83037892042921,1.0,0,0
147,2025-07-28 23:04:44.829738,6.706063469200673,6.669846273088288,67.56960840039973,62.92874132438857,58.38101527759158,57.96493787915202,58.350154381637864,67.56960783886556,62.928741089484824,0.0,0.0,299.29039862030953,1.0,187.80444241883743,1.0,78.5632817928672,1.0,0,0
148,2025-07-28 23:04:56.203324,6.783051126904282,6.740854407463176,67.58614149473453,62.9685727512316,58.45225613782251,58.035945347833255,58.42166799052763,67.58614093500809,62.968572517125615,0.0,0.0,298.41899052752586,1.0,187.19984934818967,1.0,78.296468601593,1.0,0,0
149,2025-07-28 23:05:08.415332,6.859384561424748,6.8115834512278735,67.60260479205257,63.008252930999504,58.522975245495324,58.10667371247132,58.4926543685891,67.60260423412385,63.00825269769035,0.0,0.0,297.55126121888384,1.0,186.5986055668145,1.0,78.02996831969722,1.0,0,0
150,2025-07-28 23:05:19.593549,6.935074304556851,6.88202680242406,67.61899869376406,63.04777870647105,58.59317800388056,58.17711637216539,58.563119125814396,67.6189981376231,63.04777847395765,0.0,0.0,296.6871895372977,1.0,186.00068789623947,1.0,77.76383309874291,1.0,0,0
151,2025-07-28 23:05:31.078626,7.0101305137244685,6.952178237055316,67.63532277571463,63.0871475243977,58.66286965943354,58.247267103925715,58.633067707331165,67.63532222135164,63.087147292678914,0.0,0.0,295.8267978386272,1.0,185.40604418490148,1.0,77.49807452796631,1.0,0,0
152,2025-07-28 23:05:42.624851,7.0845629837003585,7.022031891330503,57.84699328457234,57.85089803303361,57.89514457478656,58.31691530123658,57.89721949140218,57.84699331752796,57.850898098517085,0.0,0.0,0.0,0.0,-11.021969199305204,1.0,-21.900872174569486,1.0,0,0
153,2025-07-28 23:05:54.806637,6.992890126587642,6.941148029051615,57.75999231363266,57.76438978012534,57.80699893509094,58.23603048092892,57.80903084709849,57.75999234616282,57.764389846034284,0.0,0.0,0.0,0.0,-10.879673659474065,1.0,-22.043167714400624,1.0,0,0
154,2025-07-28 23:06:05.778569,6.901575439784036,6.859905988809167,57.673003112215206,57.67788302357678,57.71895506249907,58.154787546210784,57.720947333551706,57.67300314434924,57.677883089881874,0.0,0.0,0.0,0.0,-10.747188408117836,1.0,-22.175658760374972,1.0,0,0
155,2025-07-28 23:06:17.423344,6.810593970446434,6.778330725805158,57.586029403911105,57.59137946924253,57.63100870155302,58.0732114478744,57.63296439786652,57.58602943567608,57.59137953591668,0.0,0.0,0.0,0.0,-10.62375724757203,1.0,-22.29908992092078,1.0,0,0
156,2025-07-28 23:06:28.619875,6.719922660296258,6.696445316797898,57.580651212724334,57.585322855542636,57.61801099845697,57.99134495301831,57.61963754273151,57.58065124146014,57.585322916330064,0.0,0.0,0.0,0.0,-9.610655188794226,1.0,-20.330284393139664,1.0,0,0
157,2025-07-28 23:06:40.446524,6.637591616808684,6.621848739159757,57.501579562174,57.50665991530397,57.53815363712031,57.916747688418205,57.539750612097194,57.50157959058188,57.50665997641932,0.0,0.0,0.0,0.0,-9.500983348971204,1.0,-20.439956232962686,1.0,0,0
158,2025-07-28 23:06:52.383460,6.555535840743479,6.54697689776458,57.422529604441316,57.428002755143886,57.4583823335412,57.84187520890139,57.4599521463909,57.422529632545285,57.42800281656316,0.0,0.0,0.0,0.0,-9.3993399525516,1.0,-20.54160252669135,1.0,0,0
159,2025-07-28 23:07:03.334300,6.473734992882722,6.471850131541291,57.343502692279834,57.349351993331574,57.37869255106069,57.766747849783044,57.380237389220945,57.34350272010203,57.34935205503262,0.0,0.0,0.0,0.0,-9.305102078087657,1.0,-20.635840401155292,1.0,0,0
160,2025-07-28 23:07:14.722954,6.39217033991746,6.396487166913125,57.264499814118686,57.27070826802254,57.29907993532578,57.691384334179816,57.30060178855617,57.26449984167954,57.27070832998492,0.0,0.0,0.0,0.0,-9.217693161076568,1.0,-20.723243523548263,1.0,0,0
161,2025-07-28 23:07:26.488828,6.3108246211566446,6.320905268041823,57.185521496283116,57.192071956239275,57.21954023887826,57.6158019231994,57.22104092004674,57.18552152360147,57.19207201844413,0.0,0.0,0.0,0.0,-9.136591685887652,1.0,-20.80433920411906,1.0,0,0
162,2025-07-28 23:07:38.040237,6.229681918747298,6.245120362003058,57.10656762510083,57.113443043714014,57.140069202011894,57.540016541071175,57.141550366978464,57.106567652194144,57.113443106143926,0.0,0.0,0.0,0.0,-9.061328288453296,1.0,-20.879611293480593,1.0,0,0
163,2025-07-28 23:07:49.840224,6.1487275251893765,6.169147142198408,57.02763831511703,57.034821893665665,57.06066297622383,57.46404287862295,57.06212613658377,57.02763834200138,57.034821956304505,0.0,0.0,0.0,0.0,-8.991439399324008,1.0,-20.949485696064585,1.0,0,0
164,2025-07-28 23:08:01.080741,6.067947870223247,6.0929991939715435,56.948732925871056,56.95620818515178,56.981317601655974,57.387894518758245,56.98276414218902,56.94873295256143,56.95620824798463,0.0,0.0,0.0,0.0,-8.92656285486737,1.0,-21.0143709324484,1.0,0,0
165,2025-07-28 23:08:12.322086,5.987330394384808,6.016689062466464,56.86985116462469,56.87760213201864,56.902029551011616,57.311584004427466,56.90346073887535,56.869851191134856,56.87760219503169,0.0,0.0,0.0,0.0,-8.866293031815076,1.0,-21.074640755500695,1.0,0,0
166,2025-07-28 23:08:24.558347,5.906863495932539,5.940228362642989,67.44409941440409,62.63730685660598,57.711382972738036,57.235342056158956,57.67687251143609,67.44409883515277,62.63730661072415,0.0,0.0,305.90558776149385,1.0,193.72992039848214,1.0,82.23488800638279,1.0,0,0
167,2025-07-28 23:08:36.058426,5.997781002814663,6.020020894703298,67.46270827446402,62.681743052576806,57.7940710428914,57.315133971770585,57.75991886105593,67.46270769727506,62.68174280756522,0.0,0.0,304.9247724993706,1.0,193.04016382534428,1.0,81.94383303020913,1.0,0,0
168,2025-07-28 23:08:47.115260,6.087881910034771,6.099579529423616,67.38921424514196,62.47589094633691,57.7380750458193,57.394659986120956,57.705893150289754,67.38921366851723,62.47589070844872,0.0,0.0,308.79841470001685,1.0,192.85146208630977,1.0,79.5614221476626,1.0,0,0
169,2025-07-28 23:08:58.381780,6.161708662621299,6.1657821295775745,67.40465131757293,62.51323253449041,57.80620895264508,57.46086213367812,57.77431184060903,67.40465074265043,62.513232297332756,0.0,0.0,307.9847745203377,1.0,192.2821524453866,1.0,79.31709786930696,1.0,0,0
170,2025-07-28 23:09:09.606540,6.234865324406984,6.231783381942753,67.42002179546473,62.55045665441445,57.87382907274073,57.52686291268865,57.84220987589447,67.42002122223421,62.55045641798712,0.0,0.0,307.17464433214343,1.0,191.7162732183897,1.0,79.0728402290597,1.0,0,0
171,2025-07-28 23:09:21.411965,6.307365440925359,6.297573490691769,67.43532628975106,62.58755893620493,57.94094190629613,57.592652528873366,57.90959406978974,67.43532571820244,62.587558700507564,0.0,0.0,306.36799193501656,1.0,191.15376645913784,1.0,78.82870717310198,1.0,0,0
172,2025-07-28 23:09:33.111438,6.379221930774156,6.36314327248804,67.4505644895868,62.62453557649699,58.00755335823936,57.65822180033413,57.97647062723867,67.45056391971013,62.62453534152911,0.0,0.0,305.5648337126407,1.0,190.59457422144988,1.0,78.58473057183346,1.0,0,0
173,2025-07-28 23:09:45.101283,6.450447149567125,6.428484110863472,67.46573627995075,62.66138251761513,58.07366924482744,57.72356211194353,58.04284564458541,67.4657357117362,62.66138228337611,0.0,0.0,304.76517572742284,1.0,190.03868491608955,1.0,78.34096257681722,1.0,0,0
174,2025-07-28 23:09:57.171646,6.521052926071383,6.493587915816663,67.48084188041366,62.69809700770811,58.13929529859935,57.78866537498304,58.10872511572569,67.48084131385151,62.698096774197225,0.0,0.0,303.96900640647266,1.0,189.4860463914938,1.0,78.09743795576196,1.0,0,0
175,2025-07-28 23:10:09.159346,6.591050596553689,6.558447101466809,67.49588118555984,62.734674876756266,58.20443712172271,57.85352400474375,58.17411488923281,67.4958806206405,62.73467464397265,0.0,0.0,303.1763313059235,1.0,188.93660649609956,1.0,77.85420306561264,1.0,0,0
176,2025-07-28 23:10:22.845618,6.660451031012397,6.623054539740958,67.51085396182606,62.77111312641687,58.26910019268949,57.918130874274446,58.23902067576328,67.51085339854004,62.771112894359575,0.0,0.0,302.3871627361678,1.0,188.39034784605246,1.0,77.61128687945984,1.0,0,0
177,2025-07-28 23:10:35.915063,6.729264658502132,6.687403541465389,67.52576067870403,62.80740932548599,58.333289924071224,57.98247929546899,58.30344810386585,67.52576011704194,62.807409094153954,0.0,0.0,301.6014759517553,1.0,187.84722408440757,1.0,77.36872706232134,1.0,0,0
178,2025-07-28 23:10:49.016458,6.79750149794822,6.751487835694555,67.54060099505583,62.84356065024085,58.39701156039734,58.046562998373155,58.36740262442491,67.54060043500836,62.843560419632915,0.0,0.0,300.8192889330065,1.0,187.3072120326924,1.0,77.12655258728773,1.0,0,0
179,2025-07-28 23:11:00.785016,6.865171173771977,6.81530153893374,67.55537507130559,62.87956417491667,58.460270264064384,58.110376100423906,58.43088959273681,67.5553745128636,62.87956394503159,0.0,0.0,300.0405932244617,1.0,186.77026533396202,1.0,76.88479532475867,1.0,0,0
180,2025-07-28 23:11:13.446648,6.932282941420828,6.8788391317847815,67.638378207575,63.09967761476762,58.6197682277452,58.17393557881223,58.58934031580462,67.63837765167398,63.09967738083815,0.0,0.0,295.66575550764236,1.0,185.920438229914,1.0,78.23743303219999,1.0,0,0
181,2025-07-28 23:11:26.700003,7.010801718434334,6.951849415153149,67.65538825524308,63.140546787926915,58.69244044890553,58.24694511724453,58.66228391380134,67.6553877011973,63.14054655482287,0.0,0.0,294.76920868485956,1.0,185.29995631638485,1.0,77.9613716304084,1.0,0,0
182,2025-07-28 23:11:40.863172,7.088665292712898,7.02455466534253,57.88988327574449,57.89320068476877,57.934966818841815,58.31944775814138,57.93690569019687,57.88988330754923,57.89320074717291,0.0,0.0,0.0,0.0,-10.637058793463439,1.0,-20.87099179902907,1.0,0,0
183,2025-07-28 23:11:54.623403,7.0007084520989515,6.9473701910313155,57.80661646827877,57.8104101429176,57.85054728610706,58.2422623273347,57.85244286563431,57.806616499641756,57.810410205763475,0.0,0.0,0.0,0.0,-10.48931341529169,1.0,-21.01872848527364,1.0,0,0
184,2025-07-28 23:12:07.614139,6.913123725003982,6.869813616423192,57.72335814271599,57.7276197398868,57.76623117992066,58.16470486223908,57.768087013173506,57.72335817366892,57.72761980314272,0.0,0.0,0.0,0.0,-10.352172188277109,1.0,-21.155869712288222,1.0,0,0
185,2025-07-28 23:12:20.771678,6.825884065541988,6.791911971209657,57.640113079685264,57.64483157938736,57.68201434248205,58.086802387773325,57.683833642844256,57.64011311025737,57.644831643024105,0.0,0.0,0.0,0.0,-10.224803584719666,1.0,-21.283235418536606,1.0,0,0
186,2025-07-28 23:12:32.608725,6.738964587102176,6.713690151492567,57.55688489414911,57.56204701041789,57.59789245957183,58.00857979560121,57.59967814353815,57.55688492436739,57.56204707440847,0.0,0.0,0.0,0.0,-10.106468790809231,1.0,-21.4015731097561,1.0,0,0
187,2025-07-28 23:12:44.345398,6.652342352323156,6.635171087921752,57.47367645769414,57.47926733532776,57.51386124030802,57.93006001231436,57.515615958774745,57.47367648758351,57.47926739964724,0.0,0.0,0.0,0.0,-9.996463760444385,1.0,-21.511575242811887,1.0,0,0
188,2025-07-28 23:12:55.886802,6.565996207591634,6.556375934874362,57.39048976846753,57.39649342696773,57.42991633186178,57.85126418853406,57.431642499143976,57.39048979805105,57.39649349159306,0.0,0.0,0.0,0.0,-9.89417426410455,1.0,-21.613867636460782,1.0,0,0
189,2025-07-28 23:13:07.207154,6.479906619708946,6.477324222648717,57.30732628111163,57.3137260592099,57.34605346176883,57.77221185110456,57.34775327985215,57.307326310410616,57.31372612411976,0.0,0.0,0.0,0.0,-9.799012148050679,1.0,-21.709026855205593,1.0,0,0
190,2025-07-28 23:13:19.018445,6.394055539743457,6.398034003557303,57.22418689772088,57.230965724352124,57.26226841214611,57.69292104913906,57.26394389269198,57.22418692675509,57.23096578952676,0.0,0.0,0.0,0.0,-9.710458793961152,1.0,-21.79758020929512,1.0,0,0
191,2025-07-28 23:13:31.576294,6.308426274163211,6.3185219751104835,57.14107202272676,57.14821266513234,57.17855702365476,57.61340847717919,57.180210007630826,57.14107205151451,57.14821273055343,0.0,0.0,0.0,0.0,-9.62803035122306,1.0,-21.880005754724152,1.0,0,0
192,2025-07-28 23:13:43.741267,6.2230033663319295,6.238803589867079,57.041587533959344,57.04930207545987,57.07987247502087,57.53368562760611,57.08156403069792,57.04158756307721,57.04930214232443,0.0,0.0,0.0,0.0,-9.738435210238094,1.0,-22.36277277404497,1.0,0,0
193,2025-07-28 23:13:56.694741,6.136149530695916,6.157407124432271,56.95695579089177,56.96500583379642,56.99471688006174,57.452288677214874,56.99638866150639,56.95695581979381,56.965005900876776,0.0,0.0,0.0,0.0,-9.666254549642872,1.0,-22.434944742713014,1.0,0,0
194,2025-07-28 23:14:09.453778,6.04947621353098,6.075830143698319,56.872348324728854,56.88071717897904,56.90962387872194,57.370711243564344,56.91127732308997,56.87234835342964,56.880717246260666,0.0,0.0,0.0,0.0,-9.598944265576392,1.0,-22.502260821397613,1.0,0,0
195,2025-07-28 23:14:21.154588,5.962971174811743,5.994084880619981,56.78776480609896,56.79643620450202,56.824590016900245,57.28896555745607,56.82622644642677,56.787764834611984,56.79643627197141,0.0,0.0,0.0,0.0,-9.536147989024357,1.0,-22.565057097949648,1.0,0,0
196,2025-07-28 23:14:33.677899,5.876623050076465,5.912182705808171,67.40639725662326,62.53711483261677,57.63441091146174,57.20728532339125,57.60032702532537,67.40639667611113,62.53711458851332,0.0,0.0,307.8927514914252,1.0,194.1515947589778,1.0,81.64011101882807,1.0,0,0
197,2025-07-28 23:14:45.707193,5.9626422715981935,5.987679177472169,67.42402621418535,62.57934270367216,57.71287963273051,57.28278126413317,57.6791377988119,67.42402563562753,62.579342460392596,0.0,0.0,306.96358384888543,1.0,193.4979792190461,1.0,81.36456244073997,1.0,0,0
198,2025-07-28 23:14:59.280727,6.047877467071985,6.06296448867365,67.44158622025569,62.62144857233786,57.79076259813773,57.35806601847999,57.7573548383777,67.44158564364118,62.62144832988236,0.0,0.0,306.0380504254882,1.0,192.84804326161975,1.0,81.0889559164707,1.0,0,0
199,2025-07-28 23:15:11.387961,6.13234338730077,6.1380277818929505,67.45907697667997,62.663428631136405,57.86806576578798,57.43312873067553,57.834984447666976,67.45907640199782,62.66342838950498,0.0,0.0,305.11616693602207,1.0,192.20176370822628,1.0,80.81334649489236,1.0,0,0
200,2025-07-28 23:15:23.736418,6.21605418157807,6.212858822896707,67.47649824008708,62.70527745798199,57.94479504612968,57.50795916810366,57.91203286087472,67.47649766732651,62.70527721717447,0.0,0.0,304.1979462078238,1.0,191.55909420192074,1.0,80.53779212218615,1.0,0,0
201,2025-07-28 23:15:36.186961,6.29902343560685,6.287447944870375,67.49385000538551,62.74699127026802,58.020956313923875,57.58254766550562,57.98850625598558,67.4938494345358,62.746991030284136,0.0,0.0,303.28338850924933,1.0,190.92001156423066,1.0,80.26232466875172,1.0,0,0
202,2025-07-28 23:15:48.099409,6.381264206214755,6.361786026564982,67.51113185681469,62.78856624098966,58.0965553510486,57.65688510309158,58.064410701479986,67.51113128786523,62.78856600182905,0.0,0.0,302.37251575374967,1.0,190.2844752328292,1.0,79.9869846969159,1.0,0,0
203,2025-07-28 23:15:59.804496,6.462789048085636,6.435864456501704,67.52834364920771,62.82999807709169,58.171597889713496,57.73096287074649,58.139752198519076,67.52834308214801,62.829997838753776,0.0,0.0,301.46533559262025,1.0,189.65245044000767,1.0,79.71183305016893,1.0,0,0
204,2025-07-28 23:16:11.741286,6.543610043883719,6.509675097720822,67.43550427868101,62.569974108388266,58.09328018016474,57.80473733901231,58.063800015567665,67.43550371209653,62.569973878606035,0.0,0.0,306.3586106908989,1.0,189.49350985963065,1.0,76.85039557429718,1.0,0,0
205,2025-07-28 23:16:23.406010,6.604370557380989,6.5673091047137016,67.44876275108571,62.60265270126125,58.1504271872463,57.86237084772962,58.121150694284935,67.44876218594015,62.602652472129535,0.0,0.0,305.65979775743125,1.0,189.01226103025692,1.0,76.63283084241357,1.0,0,0
206,2025-07-28 23:16:34.305193,6.664632209386349,6.624693506266931,67.46195828784717,62.63519369156444,58.20715937218172,57.91975474280041,58.17808246260659,67.46195772413195,62.63519346308191,0.0,0.0,304.9643019663999,1.0,188.53389212608818,1.0,76.41570939881603,1.0,0,0
207,2025-07-28 23:16:45.942865,6.724403614558617,6.681823253291849,67.47509196859492,62.66759424125693,58.26348362512661,57.976883975922284,58.23460234481258,67.47509140630173,62.66759401342218,0.0,0.0,304.27206641388426,1.0,188.05829304938015,1.0,76.19906021659517,1.0,0,0
208,2025-07-28 23:16:58.097386,6.783692980960817,6.738693622467099,67.48816408172554,62.69985276575242,58.31940464231066,58.033753824540625,58.29071520261188,67.48816352084616,62.69985253856392,0.0,0.0,303.5830758993965,1.0,187.5854464162785,1.0,75.98292675538687,1.0,0,0
209,2025-07-28 23:17:11.029418,6.842508183036099,6.795300223808388,67.50117446800215,62.73196758482871,58.374926967422084,58.09035989938615,58.34642573722361,67.50117390852847,62.731967358284855,0.0,0.0,302.8973388158165,1.0,187.11531166445639,1.0,75.76732350173643,1.0,0,0
210,2025-07-28 23:17:22.108500,6.900856776067071,6.851638978618023,67.51412346274432,62.76393666368517,58.43005505067074,58.146698122426756,58.40173854570591,67.51412290466831,62.76393643778432,0.0,0.0,302.2148374894925,1.0,186.64786561544133,1.0,75.55227363411632,1.0,0,0
211,2025-07-28 23:17:34.388348,6.958746017819812,6.907706098369486,67.52701117757046,62.795758210196716,58.484793209196326,58.20276470576347,58.45665808467937,67.52701062088418,62.79575798493713,0.0,0.0,301.5355660373637,1.0,186.1830677069065,1.0,75.33780033099902,1.0,0,0
212,2025-07-28 23:17:46.961962,7.016182882374915,6.963498069218344,67.53983756722064,62.8274310204272,58.539145633243734,58.25855613615047,58.51118867679158,67.53983701191626,62.827430795807096,0.0,0.0,300.859526844939,1.0,185.72089476037945,1.0,75.123926770857,1.0,0,0
213,2025-07-28 23:17:59.545655,7.073174073568389,7.019011641009997,57.619155002323005,57.62643746029519,57.68451883823566,58.3138411516929,57.687356119044885,57.619155041191405,57.62643754107104,0.0,0.0,0.0,0.0,-12.9994898327368,1.0,-27.015387553888104,1.0,0,0
214,2025-07-28 23:18:12.077393,6.962751337865227,6.919706017708686,57.513457153771704,57.52130258417613,57.577676036597076,58.21453454109562,57.58047025624888,57.513457192270984,57.52130266532105,0.0,0.0,0.0,0.0,-12.876038391027578,1.0,-27.13882450905203,1.0,0,0
215,2025-07-28 23:18:24.877678,6.85263871942843,6.820090291530644,57.407778562977086,57.416172181941036,57.470927020028945,58.1149178826176,57.473680961296594,57.407778601128534,57.416172263433836,0.0,0.0,0.0,0.0,-12.759705637677143,1.0,-27.2551688516387,1.0,0,0
