iteration,timestamp,error_flag,P2,ScadaCommand_P2,ScadaCommand_P1,ScadaCommand_V13,ScadaCommand_V24,T1,T2,P1,J1,J2,V13F,V24F
192.0,2025-07-27 14:22:37.189387,,0.0,,,,,,7.733710765838623,1.0,67.82953643798828,63.557037353515625,178.7270965576172,74.76243591308594
193.0,2025-07-27 14:22:53.847043,,0.0,,,,,,7.801572322845459,1.0,67.84539794921875,63.595191955566406,178.15615844726562,74.49723052978516
194.0,2025-07-27 14:23:10.747448,,0.0,,,,,,7.869079113006592,1.0,67.86119079589844,63.6331672668457,177.5881805419922,74.23273468017578
195.0,2025-07-27 14:23:28.236764,,0.0,,,,,,7.9362287521362305,1.0,67.87691497802734,63.67095184326172,177.0231475830078,73.96900177001953
196.0,2025-07-27 14:23:44.954410,,0.0,,,,,,8.003019332885742,1.0,67.89257049560547,63.708553314208984,176.46104431152344,73.70600891113281
197.0,2025-07-27 14:24:01.768689,,0.0,,,,,,8.06944751739502,1.0,67.90815734863281,63.745967864990234,175.90182495117188,73.44380187988281
198.0,2025-07-27 14:24:18.805405,,0.0,,,,,,8.135513305664062,1.0,67.92366790771484,63.78319549560547,175.34548950195312,73.1823959350586
199.0,2025-07-27 14:24:35.862342,,0.0,,,,,,8.201212882995605,1.0,67.93911743164062,63.82023239135742,174.79200744628906,72.92179107666016
200.0,2025-07-27 14:24:52.155183,,0.0,,,,,,8.266545295715332,1.0,67.9544906616211,63.857078552246094,174.2413787841797,72.6620101928711
201.0,2025-07-27 14:25:08.238692,,0.0,,,,,,8.331509590148926,1.0,67.96979522705078,63.893733978271484,173.6935577392578,72.40306854248047
202.0,2025-07-27 14:25:23.852775,,0.0,,,,,,8.396103858947754,1.0,67.98503112792969,63.93020248413086,173.14852905273438,72.14498138427734
203.0,2025-07-27 14:25:40.824107,,0.0,,,,,,8.4603271484375,1.0,68.00020599365234,63.96647644042969,172.60630798339844,71.88776397705078
204.0,2025-07-27 14:25:57.471996,,0.0,,,,,,8.524177551269531,1.0,67.91023254394531,63.72258377075195,172.32034301757812,69.00191497802734
205.0,2025-07-27 14:26:14.458350,,0.0,,,,,,8.572272300720215,1.0,67.92110443115234,63.74995422363281,171.9453887939453,68.80386352539062
