iteration,timestamp,error_flag,P2,T1,V5F,J5,V5,T2,V4F,J4,V4,J1,P1F,V1F,P1
234.0,2026-01-02 14:09:55.296771,False,0.0,6.934004783630371,-89.26832580566406,57.70759582519531,1.0,7.054883003234863,-89.01448059082031,58.34972381591797,1.0,57.666595458984375,0.0,-9.864673614501953,0.0
235.0,2026-01-02 14:10:01.559135,False,0.0,6.838394641876221,-89.2609634399414,57.612064361572266,1.0,6.959545135498047,-89.02183532714844,58.25438690185547,1.0,57.57109069824219,0.0,-9.861504554748535,0.0
236.0,2026-01-02 14:10:07.893199,False,0.0,6.74279260635376,-89.25403594970703,57.516536712646484,1.0,6.864199161529541,-89.02876281738281,58.15904235839844,1.0,57.4755859375,0.0,-9.858519554138184,0.0
237.0,2026-01-02 14:10:14.408451,False,0.0,6.647197723388672,-89.24750518798828,57.42101287841797,1.0,6.768845558166504,-89.03528594970703,58.06368637084961,1.0,57.38008117675781,0.0,-9.855703353881836,0.0
238.0,2026-01-02 14:10:20.447786,False,0.0,6.551609992980957,-89.24136352539062,57.32549285888672,1.0,6.673485279083252,-89.04143524169922,57.968326568603516,1.0,57.28458023071289,0.0,-9.853053092956543,0.0
239.0,2026-01-02 14:10:26.912758,False,0.0,6.456028938293457,-89.23556518554688,57.22997283935547,1.0,6.578117847442627,-89.04723358154297,57.87295913696289,1.0,57.189083099365234,0.0,-9.850558280944824,0.0
240.0,2026-01-02 14:10:33.043530,False,0.0,6.360454082489014,-71.53035736083984,57.309513092041016,1.0,6.4827446937561035,-73.84590911865234,57.77763366699219,1.0,57.28480911254883,0.0,-7.499490261077881,0.0
241.0,2026-01-02 14:10:39.632561,False,0.0,6.283842086791992,-71.609130859375,57.23219299316406,1.0,6.403652667999268,-73.76712799072266,57.69853973388672,1.0,57.2072868347168,0.0,-7.533556938171387,0.0
242.0,2026-01-02 14:10:45.956156,False,0.0,6.207145690917969,-71.68260955810547,57.15483856201172,1.0,6.324645042419434,-73.69364929199219,57.61953353881836,1.0,57.129737854003906,0.0,-7.565317153930664,0.0
243.0,2026-01-02 14:10:52.187999,False,0.0,6.130370616912842,-71.7511215209961,57.077449798583984,1.0,6.245716094970703,-73.6251449584961,57.54060363769531,1.0,57.05216598510742,0.0,-7.594930648803711,0.0
244.0,2026-01-02 14:10:58.208592,False,0.0,6.053522109985352,-71.81502532958984,57.00002670288086,1.0,6.166860580444336,-73.56123352050781,57.46175003051758,1.0,56.97457504272461,0.0,-7.622547626495361,0.0
245.0,2026-01-02 14:11:04.500485,False,0.0,5.976605415344238,-71.87461853027344,56.92257308959961,1.0,6.08807373046875,-73.50164031982422,57.38296127319336,1.0,56.89696502685547,0.0,-7.648290157318115,0.0
246.0,2026-01-02 14:11:10.797595,False,0.0,5.899624824523926,-71.93016815185547,56.8450927734375,1.0,6.009350299835205,-73.44608306884766,57.30424118041992,1.0,56.8193359375,0.0,-7.672294616699219,0.0
247.0,2026-01-02 14:11:16.934320,False,0.0,5.822584629058838,-71.9819564819336,56.76758575439453,1.0,5.9306864738464355,-73.394287109375,57.2255744934082,1.0,56.74169158935547,0.0,-7.694661617279053,0.0
248.0,2026-01-02 14:11:23.317245,False,0.0,5.745489120483398,-72.03024291992188,56.69005584716797,1.0,5.852077960968018,-73.34601593017578,57.146968841552734,1.0,56.664031982421875,0.0,-7.715510845184326,0.0
249.0,2026-01-02 14:11:29.323428,False,0.0,5.668341636657715,-72.07524108886719,56.61250305175781,1.0,5.773521423339844,-73.3010025024414,57.06841278076172,1.0,56.58635711669922,0.0,-7.73494291305542,0.0
250.0,2026-01-02 14:11:35.351009,False,0.0,5.591145992279053,-72.11717987060547,56.53492736816406,1.0,5.695013046264648,-73.25906372070312,56.98990249633789,1.0,56.508670806884766,0.0,-7.75305700302124,0.0
251.0,2026-01-02 14:11:41.883666,False,0.0,5.5139055252075195,-72.1562728881836,56.45733642578125,1.0,5.616549491882324,-73.219970703125,56.91143798828125,1.0,56.430973052978516,0.0,-7.769930839538574,0.0
252.0,2026-01-02 14:11:47.945723,False,0.0,5.4366230964660645,-59.91969680786133,56.482425689697266,1.0,5.538127899169922,-62.76618957519531,56.833045959472656,1.0,56.46538162231445,0.0,-6.135944366455078,0.0
253.0,2026-01-02 14:11:53.546255,False,0.0,5.372446537017822,-60.0310173034668,56.417388916015625,1.0,5.470902919769287,-62.654876708984375,56.76581954956055,1.0,56.40010070800781,0.0,-6.184144020080566,0.0
254.0,2026-01-02 14:12:00.314931,False,0.0,5.308150768280029,-60.133758544921875,56.352298736572266,1.0,5.403797149658203,-62.552127838134766,56.69871520996094,1.0,56.334781646728516,0.0,-6.228611946105957,0.0
255.0,2026-01-02 14:12:06.804436,False,0.0,5.24374532699585,-60.22857666015625,56.28716278076172,1.0,5.336801052093506,-62.457313537597656,56.631717681884766,1.0,56.269432067871094,0.0,-6.269637584686279,0.0
256.0,2026-01-02 14:12:13.175693,False,0.0,5.1792378425598145,-60.31605911254883,56.22197723388672,1.0,5.269906520843506,-62.36982345581055,56.564823150634766,1.0,56.20404815673828,0.0,-6.307479381561279,0.0
257.0,2026-01-02 14:12:18.984332,False,0.0,5.1146368980407715,-60.39675521850586,56.1567497253418,1.0,5.203105926513672,-62.289127349853516,56.498023986816406,1.0,56.138641357421875,0.0,-6.342377662658691,0.0
258.0,2026-01-02 14:12:25.619512,False,0.0,5.049949645996094,-60.47119140625,56.09148406982422,1.0,5.136391639709473,-62.214691162109375,56.43130874633789,1.0,56.07320785522461,0.0,-6.374560832977295,0.0
259.0,2026-01-02 14:12:31.407175,False,0.0,4.985182285308838,-60.539833068847656,56.02618408203125,1.0,5.069757461547852,-62.14604949951172,56.36467742919922,1.0,56.00775146484375,0.0,-6.404229164123535,0.0
260.0,2026-01-02 14:12:37.564887,False,0.0,4.920341968536377,-60.603118896484375,55.960853576660156,1.0,5.0031962394714355,-62.082763671875,56.29811477661133,1.0,55.9422721862793,0.0,-6.431580066680908,0.0
261.0,2026-01-02 14:12:43.133204,False,0.0,4.855433464050293,102.68689727783203,56.82622528076172,1.0,4.936703205108643,88.27030181884766,56.23185729980469,1.0,67.29730224609375,313.6429443359375,201.12501525878906,1.0
262.0,2026-01-02 14:12:50.014600,False,0.0,4.9654154777526855,101.79216003417969,56.92534255981445,1.0,5.031244277954102,88.0272216796875,56.32640075683594,1.0,67.31888580322266,312.505126953125,200.3211669921875,1.0
263.0,2026-01-02 14:12:56.847363,False,0.0,5.07443904876709,100.91124725341797,57.02375030517578,1.0,5.125524997711182,87.77403259277344,56.42068099975586,1.0,67.34040832519531,311.37103271484375,199.52120971679688,1.0
264.0,2026-01-02 14:13:02.908633,False,0.0,5.18251895904541,86.81365203857422,56.972686767578125,1.0,5.219534873962402,76.1280746459961,56.514652252197266,1.0,67.27241516113281,314.95452880859375,199.3638458251953,1.0
265.0,2026-01-02 14:13:09.215781,False,0.0,5.2754998207092285,86.04734802246094,57.0576057434082,1.0,5.3010711669921875,75.91041564941406,56.596187591552734,1.0,67.29108428955078,313.9705505371094,198.67184448242188,1.0
266.0,2026-01-02 14:13:15.264559,False,0.0,5.367660045623779,85.29430389404297,57.14189910888672,1.0,5.382374286651611,75.68315124511719,56.677490234375,1.0,67.30968475341797,312.9902648925781,197.9835205078125,1.0
267.0,2026-01-02 14:13:21.516094,False,0.0,5.459013938903809,84.55400848388672,57.22557830810547,1.0,5.463433742523193,75.44679260253906,56.758548736572266,1.0,67.32821655273438,312.01361083984375,197.29885864257812,1.0
268.0,2026-01-02 14:13:27.774605,False,0.0,5.549574851989746,83.82599639892578,57.30864715576172,1.0,5.544240474700928,75.20183563232422,56.83935546875,1.0,67.34667205810547,311.0406494140625,196.61782836914062,1.0
