iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,P2_FLOW,P2_STATUS,P2_SPEED,P1_FLOW,P1_STATUS,P1_SPEED
275,2025-12-25 16:54:55.068866,6.679140469749056,6.633219551542181,57.50035393591601,57.50432787631626,57.54250615157762,57.928113952682274,57.54432854463208,0.0,0.0,0.0,0.0,0.0,0.0
276,2025-12-25 16:55:00.849586,6.5930012844838295,6.556546572148614,57.410842805552576,57.41537378700266,57.45261670139266,57.851438337283,57.45442877108597,0.0,0.0,0.0,0.0,0.0,0.0
277,2025-12-25 16:55:04.305863,6.506455968398914,6.478846008020555,57.328060232677295,57.33303680051279,57.36892179983323,57.77373698765878,57.370699558295556,0.0,0.0,0.0,0.0,0.0,0.0
278,2025-12-25 16:55:08.395570,6.420214628744411,6.40084146953002,57.24529662286698,57.250704353084096,57.285318855625455,57.6957317176036,57.28706503103639,0.0,0.0,0.0,0.0,0.0,0.0
279,2025-12-25 16:55:12.350586,6.334255490028148,6.322554732152204,57.162554234564006,57.16837745428838,57.201803510350715,57.617444298731314,57.203520584790105,0.0,0.0,0.0,0.0,0.0,0.0
280,2025-12-25 16:55:16.723113,6.248558460320999,6.244005887832347,57.079834649829955,57.0860568644945,57.11837142923031,57.53889481942523,57.12006166472176,0.0,0.0,0.0,0.0,0.0,0.0
281,2025-12-25 16:55:20.334440,6.163104983387312,6.165213492793625,56.99713890270044,57.00374313679713,57.035018342815015,57.460101832619635,57.036683804122696,0.0,0.0,0.0,0.0,0.0,0.0
282,2025-12-25 16:55:24.557903,6.077877906343362,6.086194699939974,56.91446758564272,56.92143665312928,56.951740078848424,57.38108248817838,56.95338265348317,0.0,0.0,0.0,0.0,0.0,0.0
283,2025-12-25 16:55:29.011474,5.99286136088241,6.006965377553219,56.8318209368943,56.83913765470198,56.86853258555842,57.301852651571224,56.870154001392194,0.0,0.0,0.0,0.0,0.0,0.0
284,2025-12-25 16:55:32.797440,5.908040656356363,5.927540216305839,78.40554284086565,68.99324855559009,58.68152316165738,57.22287974247955,58.60703558641957,0.0,0.0,0.0,440.2457159134341,1.0,1.0
285,2025-12-25 16:55:37.144218,6.071265243248607,6.071591126427374,78.4200859311389,69.06091137610494,58.82654469331587,57.36692866891941,58.75274648529631,0.0,0.0,0.0,438.791406886111,1.0,1.0
286,2025-12-25 16:55:41.470750,6.233387252944694,6.215186986783287,78.43459523852492,69.12837988057298,58.970725314903625,57.510522524862594,58.897607545361524,0.0,0.0,0.0,437.3404761475065,1.0,1.0
287,2025-12-25 16:55:45.127296,6.394416310504519,6.358321790623086,78.4490706266566,69.19565152026406,59.1140692264866,57.65365530459504,59.041623148555644,0.0,0.0,0.0,435.89293733434016,1.0,1.0
288,2025-12-25 16:55:49.687658,6.554361866603201,6.500989720159358,78.48615821686002,69.37854132687268,59.344944451005745,57.79634179689705,59.272450341249964,0.0,0.0,0.0,432.18417831399904,1.0,1.0
289,2025-12-25 16:55:53.242828,6.7187813038804345,6.647891793185014,78.5010413833134,69.44732744193605,59.49113532025718,57.943241671378814,59.41931919806498,0.0,0.0,0.0,430.6958616686586,1.0,1.0
290,2025-12-25 16:55:57.453638,6.882102723170974,6.794297833654421,78.51589051368352,69.51590306987266,59.636477802921256,58.08964549646396,59.56533127822364,0.0,0.0,0.0,429.2109486316495,1.0,1.0
291,2025-12-25 16:56:01.719240,7.0443350217840734,6.940202589673715,78.53070547124238,69.58426597706959,59.7809760051047,58.2355480211764,59.7104908460359,0.0,0.0,0.0,427.7294528757616,1.0,1.0
292,2025-12-25 16:56:05.867150,7.205486950267058,7.085600970750784,58.04972141276933,58.05039471100255,58.095593362085154,58.380515556091794,58.09752527280548,0.0,0.0,0.0,0.0,0.0,0.0
293,2025-12-25 16:56:10.213483,7.122296394815725,7.017225892267234,57.973418020824774,57.97446415789645,58.017537496662364,58.31213916189255,58.01940376019437,0.0,0.0,0.0,0.0,0.0,0.0
294,2025-12-25 16:56:14.850008,7.039672545419624,6.9482841096251,57.897058824823326,57.89851276523349,57.93959621021472,58.24319616436884,57.941403182403405,0.0,0.0,0.0,0.0,0.0,0.0
295,2025-12-25 16:56:18.909816,6.957568469058136,6.8788225558463845,57.820663654399354,57.822546384229426,57.861769559294636,58.173733488092005,57.863522859481236,0.0,0.0,0.0,0.0,0.0,0.0
296,2025-12-25 16:56:23.408620,6.875941712440468,6.8088836842259255,57.74424791113943,57.74656995750778,57.78405599203396,58.10379357875021,57.78576060752575,0.0,0.0,0.0,0.0,0.0,0.0
297,2025-12-25 16:56:27.926563,6.794753770221232,6.73850600010045,57.667823544774755,57.67058756373926,57.706452820255926,58.03341493480427,57.708113192703046,0.0,0.0,0.0,0.0,0.0,0.0
298,2025-12-25 16:56:32.396122,6.713969636013409,6.667724509877993,57.591399787202455,57.5946025163132,57.62895656565258,57.96263255642585,57.63057666312197,0.0,0.0,0.0,0.0,0.0,0.0
299,2025-12-25 16:56:36.830896,6.633557419196067,6.596571104164716,57.514983716420495,57.51861747175237,57.551563216624096,57.891478328549525,57.55314659420883,0.0,0.0,0.0,0.0,0.0,0.0
300,2025-12-25 16:56:40.655648,6.553488014985509,6.525074887735557,57.71274973027288,57.71319817358462,57.725949817776474,57.82004762244791,57.72651048369728,0.0,0.0,0.0,0.0,0.0,0.0
301,2025-12-25 16:56:44.338903,6.509851994934827,6.488166829028132,57.67213825029133,57.67282359152968,57.6845817237195,57.78313896638581,57.68511401680762,0.0,0.0,0.0,0.0,0.0,0.0
302,2025-12-25 16:56:48.211003,6.466650417515239,6.4508243287095635,57.63151540646494,57.63244222075385,57.64332115694148,57.74579594584869,57.64382951393467,0.0,0.0,0.0,0.0,0.0,0.0
303,2025-12-25 16:56:52.590957,6.423823704964052,6.4131069645371355,57.59089663664338,57.59205959818623,57.602162026461386,57.7080781279803,57.60265008195476,0.0,0.0,0.0,0.0,0.0,0.0
304,2025-12-25 16:56:56.878139,6.381321349205048,6.3750652445832205,57.55029149234711,57.551679431984184,57.56109693347235,57.67003601187898,57.561567691078416,0.0,0.0,0.0,0.0,0.0,0.0
305,2025-12-25 16:57:01.153571,6.339100292780579,6.3367422262877335,57.50970559245981,57.51130409463201,57.52011798328271,57.63171264734547,57.52057394388736,0.0,0.0,0.0,0.0,0.0,0.0
306,2025-12-25 16:57:05.536163,6.29712366284547,6.2981747825287515,57.46914192026918,57.47093500557799,57.47921727119853,57.59314490072066,57.47966053072588,0.0,0.0,0.0,0.0,0.0,0.0
307,2025-12-25 16:57:09.672169,6.255359763814586,6.25939460888104,57.42860170075991,57.43057291529906,57.43838716880509,57.55436446196174,57.438819493823935,0.0,0.0,0.0,0.0,0.0,0.0
308,2025-12-25 16:57:13.584205,6.213781264457246,6.220429036571407,57.38808500078262,57.39021811241528,57.397620485297274,57.51539865745169,57.39804337223167,0.0,0.0,0.0,0.0,0.0,0.0
309,2025-12-25 16:57:17.708155,6.172364534201759,6.181301696158135,57.347591142201495,57.349870573201706,57.356910549761686,57.47627111356037,57.35732527178199,0.0,0.0,0.0,0.0,0.0,0.0
310,2025-12-25 16:57:21.975073,6.131089095891757,6.142033064819465,57.3071189869655,57.30953006884763,57.316251243504226,57.43700230383566,57.31665888803515,0.0,0.0,0.0,0.0,0.0,0.0
311,2025-12-25 16:57:26.152605,6.089937170761561,6.102640921286657,57.266667133380636,57.26919624183184,57.27563700105184,57.397610003856215,57.27603850004799,0.0,0.0,0.0,0.0,0.0,0.0
312,2025-12-25 16:57:29.904000,6.048893297349931,6.063140727064588,56.80710815729284,56.81556456967188,56.85046770139655,57.35800848362212,56.85238129422596,0.0,0.0,0.0,0.0,0.0,0.0
313,2025-12-25 16:57:33.701553,5.956283634392133,5.97656339998807,56.71696122190533,56.72578455500321,56.75973914678479,57.271430620519084,56.761630790447796,0.0,0.0,0.0,0.0,0.0,0.0
314,2025-12-25 16:57:37.658415,5.863863282573566,5.889796764022958,78.37515910841479,68.83762614095193,58.539440420743006,57.18511275521543,58.465594582795106,0.0,0.0,0.0,443.28408915852043,1.0,1.0
315,2025-12-25 16:57:41.636788,6.020881540514661,6.028367103822611,78.38915574403329,68.9030421175378,58.67936700916575,57.323681280408664,58.60618683490266,0.0,0.0,0.0,441.88442559667027,1.0,1.0
316,2025-12-25 16:57:46.110750,6.176830940118326,6.166507202620274,78.40311834027982,68.96827289148509,58.818478985712275,57.461819543392444,58.745955615906496,0.0,0.0,0.0,440.4881659720178,1.0,1.0
317,2025-12-25 16:57:50.087302,6.331721320189106,6.304210867385019,78.4170468111643,69.0333158496818,58.956780668947665,57.599521352202906,58.884905434192234,0.0,0.0,0.0,439.0953188835706,1.0,1.0
318,2025-12-25 16:57:54.354651,6.485562324994854,6.441472108817159,78.43094102075761,69.0981684312191,59.09427632053404,57.73678071857213,59.02304073523769,0.0,0.0,0.0,437.70589792423954,1.0,1.0
319,2025-12-25 16:57:58.351495,6.638363416448781,6.578285134545226,78.44480083791993,69.1628281568712,59.2309701931768,57.87359185112807,59.1603659496663,0.0,0.0,0.0,436.31991620800744,1.0,1.0
320,2025-12-25 16:58:02.241977,6.790133879808596,6.714644342877558,78.4586261360133,69.22729262640634,59.36686652851654,58.009949149147836,59.29688549140573,0.0,0.0,0.0,434.93738639866893,1.0,1.0
321,2025-12-25 16:58:06.723758,6.940882829115411,6.850544316933461,78.47241679263774,69.2915595160657,59.501969555234275,58.14584719668954,59.432603756042866,0.0,0.0,0.0,433.55832073622474,1.0,1.0
322,2025-12-25 16:58:11.536307,7.0906192123887415,6.985979818931165,78.48617268937934,69.35562657611301,59.636283487317435,58.28128075688192,59.56752511932603,0.0,0.0,0.0,432.1827310620668,1.0,1.0
323,2025-12-25 16:58:16.087355,7.239351816590872,7.120945784852928,57.94048392045166,57.942668764671176,57.99777562864485,58.41582532199743,58.00021291326029,0.0,0.0,0.0,0.0,0.0,0.0
324,2025-12-25 16:58:20.192799,7.1424884432486175,7.038622139964504,58.18967093582214,58.189539579620444,58.218281285546745,58.333583109958646,58.21946090386429,0.0,0.0,0.0,0.0,0.0,0.0
325,2025-12-25 16:58:24.391395,7.0827795178819875,6.9938260321567105,58.13745959396218,58.137458121775566,58.16410499612804,58.288785682080615,58.16521018587008,0.0,0.0,0.0,0.0,0.0,0.0
326,2025-12-25 16:58:28.575622,7.0238824156168445,6.948218102527821,58.085099941970896,58.08517303125236,58.110037201013895,58.24317657034952,58.11107854529525,0.0,0.0,0.0,0.0,0.0,0.0
327,2025-12-25 16:58:33.106675,6.965701977506121,6.901893510062699,58.03259035281938,58.03285157220703,58.05606487869034,58.196850924424325,58.05705147585814,0.0,0.0,0.0,0.0,0.0,0.0
328,2025-12-25 16:58:37.434434,6.9081523435210315,6.854938114776519,57.97998685257027,57.98050028910985,58.00220015663227,58.14989458823899,58.003139514895416,0.0,0.0,0.0,0.0,0.0,0.0
329,2025-12-25 16:58:41.320398,6.851160069995859,6.807425360339393,57.92732714563736,57.92812824377806,57.94844729211051,58.102380992088655,57.949345680527195,0.0,0.0,0.0,0.0,0.0,0.0
330,2025-12-25 16:58:45.711117,6.794661722956663,6.759418680732884,57.87463751343877,57.875743224701864,57.89480603335172,58.054373558537456,57.895668732676874,0.0,0.0,0.0,0.0,0.0,0.0
331,2025-12-25 16:58:49.450381,6.7386021512589425,6.710973227082018,57.82193640439925,57.82335133109227,57.841273375986155,58.00592742884601,57.84210486723573,0.0,0.0,0.0,0.0,0.0,0.0
332,2025-12-25 16:58:53.558048,6.682933157393956,6.662137196900683,57.76923670731962,57.770957158093736,57.787844644680526,57.95709079193967,57.78864875439776,0.0,0.0,0.0,0.0,0.0,0.0
333,2025-12-25 16:58:57.800530,6.6276124424667815,6.612952889106203,57.71654730164722,57.71856407666598,57.734514197955164,57.9079059392157,57.7352942120028,0.0,0.0,0.0,0.0,0.0,0.0
334,2025-12-25 16:59:01.678032,6.572602752541459,6.563457557618217,57.663874151622444,57.66617449544065,57.6812758973129,57.858410117980235,57.682034651196616,0.0,0.0,0.0,0.0,0.0,0.0
335,2025-12-25 16:59:05.759383,6.517871177906539,6.513684112134834,57.611221094424316,57.61379007994961,57.62812342153967,57.808636232094244,57.62886337290621,0.0,0.0,0.0,0.0,0.0,0.0
336,2025-12-25 16:59:10.249208,6.463388571152636,6.463661700084288,57.43946891194507,57.44396215660138,57.46575228977245,57.75858467148427,57.466907158365025,0.0,0.0,0.0,0.0,0.0,0.0
337,2025-12-25 16:59:14.461636,6.393544803843773,6.398997413924799,57.37175890452086,57.37655559819589,57.39753531071227,57.693919925148194,57.39867106389996,0.0,0.0,0.0,0.0,0.0,0.0
338,2025-12-25 16:59:18.361680,6.323909324033966,6.334124841951229,57.304073637932404,57.30915658009191,57.32938855193098,57.62904692996814,57.33050689444035,0.0,0.0,0.0,0.0,0.0,0.0
339,2025-12-25 16:59:22.217539,6.254464914448263,6.269061201452893,57.236412577843296,57.24176505886305,57.261307131719256,57.56398290018055,57.26240960620261,0.0,0.0,0.0,0.0,0.0,0.0
340,2025-12-25 16:59:26.606096,6.1851958410427565,6.203822226475659,57.16877536185271,57.174381052468306,57.19328666313091,57.49874356704252,57.19437466234101,0.0,0.0,0.0,0.0,0.0,0.0
341,2025-12-25 16:59:31.178988,6.116087729776677,6.138422291037183,57.10116140123838,57.10700448036519,57.12532297999323,57.433343302023836,57.126397763351534,0.0,0.0,0.0,0.0,0.0,0.0
342,2025-12-25 16:59:35.442840,6.047127438680565,6.072874537121622,57.0335699429374,57.03963518725124,57.05741214148145,57.367795244778705,57.0584748495179,0.0,0.0,0.0,0.0,0.0,0.0
343,2025-12-25 16:59:39.714087,5.978302943646141,6.00719098881919,56.96600011850198,56.97227296217091,56.98955043215692,57.30211141726538,56.9906020991387,0.0,0.0,0.0,0.0,0.0,0.0
344,2025-12-25 16:59:43.919717,5.909603236188464,5.941382654641757,78.45979187987682,69.27377815415922,58.89965113167734,57.2367712108285,58.823441389459546,0.0,0.0,0.0,434.8208120123165,1.0,1.0
345,2025-12-25 16:59:48.206688,6.08587217034309,6.096316745126268,78.47543606950212,69.34583041164711,59.055180553592216,57.39170299856736,58.979715636724556,0.0,0.0,0.0,433.25639304978637,1.0,1.0
346,2025-12-25 16:59:52.012666,6.260962014929659,6.25075436579845,78.49104627575079,69.4176729565337,59.209812456683494,57.546138295444834,59.135083083605764,0.0,0.0,0.0,431.6953724249204,1.0,1.0
347,2025-12-25 16:59:55.922003,6.434882328614972,6.404689597761652,78.50662342235998,69.48930394401197,59.363551744370135,57.700071183637256,59.289548803347245,0.0,0.0,0.0,430.13765776400305,1.0,1.0
348,2025-12-25 16:59:59.930691,6.6076423899266805,6.558116703319262,78.51344884039294,69.5167575870862,59.481486722346034,57.85348777240755,59.4084662606937,0.0,0.0,0.0,429.4551159607069,1.0,1.0
349,2025-12-25 17:00:04.568584,6.777156138018544,6.70924589479666,78.52877930369459,69.58724395526622,59.631764086545964,58.004614638924615,59.559443603579396,0.0,0.0,0.0,427.92206963054156,1.0,1.0
350,2025-12-25 17:00:08.407796,6.9455399583166635,6.859863056133833,78.54407607512704,69.65751421882383,59.781170013050335,58.15522945824366,59.70954094799402,0.0,0.0,0.0,426.3923924872954,1.0,1.0
351,2025-12-25 17:00:12.051302,7.112802719844259,7.009962926858272,78.55933900924828,69.72756614932463,59.92970855800785,58.305326970813546,59.85876250697923,0.0,0.0,0.0,424.8660990751731,1.0,1.0
352,2025-12-25 17:00:16.357262,7.278953150025035,7.159540403661124,58.18032154705141,58.180573998283165,58.22161570070573,58.45446882307044,58.22334523410245,0.0,0.0,0.0,0.0,0.0,0.0
353,2025-12-25 17:00:20.527377,7.201785026539431,7.097387259890242,58.11027243080026,58.11080766441119,58.14973787652867,58.392314345424325,58.15139894497682,0.0,0.0,0.0,0.0,0.0,0.0
354,2025-12-25 17:00:25.439858,7.1252396254396455,7.034611395483966,58.040138259188346,58.04101308391649,58.07797105323986,58.32953725816256,58.07957096582566,0.0,0.0,0.0,0.0,0.0,0.0
355,2025-12-25 17:00:31.636794,7.0492605280895075,6.971269229064364,57.96994721703548,57.97119740956025,58.006318031862406,58.26619396965964,58.00786315512222,0.0,0.0,0.0,0.0,0.0,0.0
356,2025-12-25 17:00:36.471875,6.973797298127605,6.907411196998184,57.899720686058515,57.901366927651985,57.93477891947931,58.20233490719861,57.936274827530326,0.0,0.0,0.0,0.0,0.0,0.0
357,2025-12-25 17:00:40.971388,6.898804675008209,6.843082559829673,57.829474945125924,57.83152687777002,57.86335197219121,58.138005323215644,57.86480356725575,0.0,0.0,0.0,0.0,0.0,0.0
358,2025-12-25 17:00:45.140549,6.824241914259035,6.778324062051431,57.75922237240856,57.761681512730476,57.79203417666021,58.07324595492994,57.79344578724074,0.0,0.0,0.0,0.0,0.0,0.0
359,2025-12-25 17:00:50.256691,6.750072237864452,6.713172481658714,57.68897232903318,57.691834223657196,57.720821664643026,58.00809357378746,57.72219712636928,0.0,0.0,0.0,0.0,0.0,0.0
360,2025-12-25 17:00:54.399121,6.676262370456735,6.647661094029529,57.127914334251564,57.13798693538909,57.19933007777027,57.9424629520012,57.20244980130632,0.0,0.0,0.0,0.0,0.0,0.0
361,2025-12-25 17:00:58.654569,6.558349139851354,6.539959553401077,57.01427309729815,57.024904433021156,57.084663742776634,57.83476050430344,57.08774486557474,0.0,0.0,0.0,0.0,0.0,0.0
362,2025-12-25 17:01:02.856022,6.440701854891783,6.4319920699592394,56.900655619356215,56.91182856535865,56.970082272468616,57.72679216098201,56.97312708095422,0.0,0.0,0.0,0.0,0.0,0.0
363,2025-12-25 17:01:07.805511,6.3233061657738965,6.323772993508706,56.787062673753844,56.798759751025415,56.85558234880971,57.61857226929821,56.85859297723288,0.0,0.0,0.0,0.0,0.0,0.0
364,2025-12-25 17:01:13.693026,6.206148550034085,6.215315846512488,56.67349477176483,56.685698307123474,56.74116070999594,57.510114349318506,56.74413915224989,0.0,0.0,0.0,0.0,0.0,0.0
365,2025-12-25 17:01:19.166308,6.089216259074991,6.106633377565031,56.55995220265325,56.57264446314303,56.626814161396126,57.40143114737799,56.62976228174931,0.0,0.0,0.0,0.0,0.0,0.0
366,2025-12-25 17:01:23.443361,5.972497268784637,5.99773761077564,56.44643506823459,56.45959837321073,56.51253958410482,57.292534685455095,56.515459126962945,0.0,0.0,0.0,0.0,0.0,0.0
367,2025-12-25 17:01:27.697559,5.855980233865626,5.888639891449729,78.29410551519132,68.40931301496641,58.23403181720305,57.183886019248156,58.16276180352527,0.0,0.0,0.0,451.38944848086857,1.0,1.0
368,2025-12-25 17:01:32.621742,5.992740892518272,6.009721237723225,78.30636474432025,68.46738018815958,58.35716614423633,57.304966018138344,58.286481154102525,0.0,0.0,0.0,450.163525567977,1.0,1.0
369,2025-12-25 17:01:38.264383,6.128546891519598,6.130444227946133,78.31858995193828,68.52528880767576,58.47957233881837,57.425687639261376,58.4094638464242,0.0,0.0,0.0,448.94100480617317,1.0,1.0
370,2025-12-25 17:01:42.813683,6.263408581290106,6.250802155544193,78.33078102595537,68.58303597290646,58.60125490976616,57.54604417717334,58.53171460367469,0.0,0.0,0.0,447.72189740446356,1.0,1.0
371,2025-12-25 17:01:47.706094,6.397336074229099,6.370788563982812,78.34293785910045,68.64061888828203,58.722218348597224,57.666029176428616,58.65323812365584,0.0,0.0,0.0,446.5062140899568,1.0,1.0
372,2025-12-25 17:01:51.963402,6.530339253584941,6.490397237348392,78.23850987435237,68.05912732601674,58.46079090334871,57.78554786776538,58.396644437435405,0.0,0.0,0.0,456.949012564763,1.0,1.0
373,2025-12-25 17:01:55.950652,6.630786079825403,6.583279447105914,78.24787999747585,68.104760977319,58.55357650366344,57.87842914171122,58.489833808404384,0.0,0.0,0.0,456.0120002524158,1.0,1.0
374,2025-12-25 17:02:00.485116,6.730541351015119,6.67584963178772,78.25721648340262,68.15024979741689,58.64580477943106,57.97099837789222,58.582459749597795,0.0,0.0,0.0,455.0783516597395,1.0,1.0
375,2025-12-25 17:02:04.948769,6.8296138177190615,6.76810264349744,78.2665208074155,68.1955924567466,58.73748383734135,58.06325042942427,58.67453051551367,0.0,0.0,0.0,454.14791925844844,1.0,1.0
376,2025-12-25 17:02:09.158834,6.928011778428134,6.860033628438648,78.27579296056689,68.24078680255197,58.828618030895605,58.15518044331129,58.7660506302457,0.0,0.0,0.0,453.22070394330984,1.0,1.0
377,2025-12-25 17:02:14.129671,7.025743307013566,6.9516379583722365,78.28503293736333,68.2858307794889,58.91921165482757,58.246783792081324,58.85702455212601,0.0,0.0,0.0,452.2967062636681,1.0,1.0
378,2025-12-25 17:02:20.088776,7.12281626151935,7.042911221489723,57.00892598327083,57.02386032604723,57.13037370720115,58.33758632568094,57.13565926600873,0.0,0.0,0.0,0.0,0.0,0.0
379,2025-12-25 17:02:24.905844,6.967399369855519,6.902245852738221,56.85973407544318,56.87544513147772,56.97968259167649,58.19691964713821,56.984911559054964,0.0,0.0,0.0,0.0,0.0,0.0
380,2025-12-25 17:02:30.243633,6.812288365967644,6.7612745999266854,56.710572123037814,56.72703622170693,56.82908801224785,58.055947138432465,56.83426305706415,0.0,0.0,0.0,0.0,0.0,0.0
381,2025-12-25 17:02:34.882603,6.657470163169132,6.620010549748936,56.56143323457748,56.578633457127665,56.678584965401484,57.914681884311996,56.683708648329194,0.0,0.0,0.0,0.0,0.0,0.0
382,2025-12-25 17:02:39.471879,6.502932164949989,6.4784662987028545,56.41231837617013,56.43023730589265,56.528170717342505,57.77313647904175,56.533245461452246,0.0,0.0,0.0,0.0,0.0,0.0
383,2025-12-25 17:02:44.917891,6.348662357006924,6.336653861094541,56.2632283025116,56.2818481563716,56.37784255675559,57.631322934798284,56.38287065620866,0.0,0.0,0.0,0.0,0.0,0.0
384,2025-12-25 17:02:49.688611,6.194649276796064,6.194584699471608,56.86743290431208,56.876161745454205,56.918749253838655,57.48943452803989,56.921003731567396,0.0,0.0,0.0,0.0,0.0,0.0
385,2025-12-25 17:02:54.763281,6.094455736258189,6.101855391843876,56.77031808041273,56.7794819847729,56.820902367068996,57.39670455725727,56.8231292450809,0.0,0.0,0.0,0.0,0.0,0.0
386,2025-12-25 17:02:59.986817,5.994483057273894,6.008905225084555,56.67322902715675,56.68281004226071,56.72312965390025,57.30375376654427,56.72533074636266,0.0,0.0,0.0,0.0,0.0,0.0
387,2025-12-25 17:03:04.149099,5.894717799461168,5.915747639583395,78.35372536866821,68.72334300601366,58.474846091444235,57.211042017064415,58.40191928740049,0.0,0.0,0.0,445.427463133178,1.0,1.0
388,2025-12-25 17:03:09.144371,6.045496967874904,6.049116855667946,78.36720278724727,68.78659912383021,58.60966521447208,57.34440955329248,58.53737747031575,0.0,0.0,0.0,444.0797212752734,1.0,1.0
389,2025-12-25 17:03:13.953094,6.195244131834142,6.182074587225938,78.38064604413442,68.8496768085503,58.74369644744347,57.477365584019594,58.67203907898548,0.0,0.0,0.0,442.73539558655773,1.0,1.0
390,2025-12-25 17:03:19.037344,6.343969196280176,6.314614588176793,78.39405501847322,68.91257338692823,58.87694413441383,57.60990386423488,58.80590865127066,0.0,0.0,0.0,441.3944981526776,1.0,1.0
391,2025-12-25 17:03:23.843254,6.491681866309181,6.446730825247122,78.40742958418664,68.97528626838017,59.0094125994865,57.742018361699216,58.93899069857182,0.0,0.0,0.0,440.05704158133585,1.0,1.0
392,2025-12-25 17:03:29.067823,6.638391654882049,6.5784174707850145,78.42076962018545,69.03781294806087,59.14110615455198,57.87370324976154,59.071289713848756,0.0,0.0,0.0,438.7230379814545,1.0,1.0
393,2025-12-25 17:03:32.935149,6.784107889023297,6.709668896046986,78.43407501006315,69.10015100396461,59.272029097129,58.00495290064712,59.20281016975185,0.0,0.0,0.0,437.3924989936841,1.0,1.0
394,2025-12-25 17:03:37.831501,6.928839715729186,6.840479664780609,78.44734564181054,69.1622980941581,59.402185708418926,58.13576187904158,59.333556516948576,0.0,0.0,0.0,436.0654358189461,1.0,1.0
395,2025-12-25 17:03:42.183685,7.072596107602635,6.9708445271451875,78.46058140755146,69.22425195416353,59.531580251569345,58.26612493601256,59.46353318264297,0.0,0.0,0.0,434.7418592448537,1.0,1.0
396,2025-12-25 17:03:46.944632,7.215385868232582,7.100758413851477,57.89173154866359,57.894353022595176,57.950748850210296,58.39563119620976,57.95326501020348,0.0,0.0,0.0,0.0,0.0,0.0
397,2025-12-25 17:03:51.515809,7.11629395508664,7.015973529832851,57.79903290790341,57.80218300185675,57.85645611642636,58.31084504195402,57.8589124749615,0.0,0.0,0.0,0.0,0.0,0.0
398,2025-12-25 17:03:56.027238,7.017658102410472,6.930732587644954,57.70632294542435,57.710005903999836,57.76227651825513,58.22560291047309,57.76467772822898,0.0,0.0,0.0,0.0,0.0,0.0
399,2025-12-25 17:04:00.714753,6.9194473729621695,6.845066524533758,57.61360991908687,57.61782476489217,57.66820717252839,58.13993573352438,57.6705574632058,0.0,0.0,0.0,0.0,0.0,0.0
400,2025-12-25 17:04:05.625566,6.821633171041264,6.759003936200788,57.52090076481608,57.525642132464995,57.57424485452471,58.053872101719925,57.576548076688226,0.0,0.0,0.0,0.0,0.0,0.0
401,2025-12-25 17:04:10.303440,6.724189039379255,6.672571279918816,57.428201007672904,57.43346011215283,57.480386016761,57.967438467629385,57.48264568339766,0.0,0.0,0.0,0.0,0.0,0.0
402,2025-12-25 17:04:14.888365,6.62709046949155,6.5857930641632265,57.33551500771582,57.34128042730862,57.386626895024634,57.88065933537558,57.38884621675592,0.0,0.0,0.0,0.0,0.0,0.0
403,2025-12-25 17:04:19.241793,6.530314733103601,6.498692017212541,57.242846161715256,57.24910447352024,57.29296359177394,57.7935574292034,57.295145507833176,0.0,0.0,0.0,0.0,0.0,0.0
404,2025-12-25 17:04:23.528110,6.4338407316727615,6.411289237618296,57.15019706954401,57.15693336660063,57.19939214175442,57.70615384392181,57.20153934717204,0.0,0.0,0.0,0.0,0.0,0.0
405,2025-12-25 17:04:27.623843,6.337648861556363,6.323604329014074,57.05756967196816,57.06476798449288,57.10590856345255,57.618468179688364,57.10802353299565,0.0,0.0,0.0,0.0,0.0,0.0
406,2025-12-25 17:04:32.055045,6.241720892782224,6.23565552137623,56.964965365193095,56.972609003660374,57.01250889930545,57.53051866324773,57.01459390862689,0.0,0.0,0.0,0.0,0.0,0.0
407,2025-12-25 17:04:36.467885,6.146039859712255,6.14745978034236,56.872385096291445,56.88045693048087,56.91918924685015,57.44232225723046,56.92124639122843,0.0,0.0,0.0,0.0,0.0,0.0
408,2025-12-25 17:04:40.450068,6.050589962148471,6.05903290611407,56.668934687073445,56.67897292452742,56.72419536496615,57.35386799203981,56.72662833678025,0.0,0.0,0.0,0.0,0.0,0.0
409,2025-12-25 17:04:45.093524,5.945702889384967,5.961494160090248,56.567064642377126,56.577539576349714,56.62161009400052,57.25632859311231,56.624016089338134,0.0,0.0,0.0,0.0,0.0,0.0
410,2025-12-25 17:04:49.814181,5.841024138729925,5.863747094496673,78.3321785011983,68.61125201239062,58.363950715919366,57.15902798532955,58.29137455304147,0.0,0.0,0.0,447.58214988017164,1.0,1.0
411,2025-12-25 17:04:54.003895,5.987942899034654,5.993781503460314,78.3453131107031,68.67311382096658,58.495585734393316,57.28906080726052,58.423633368217835,0.0,0.0,0.0,446.26868892969014,1.0,1.0
412,2025-12-25 17:04:58.458302,6.133852106773283,6.123418692312327,78.35841355865104,68.73480247576667,58.626449871088575,57.41869638799184,58.555112683248794,0.0,0.0,0.0,444.9586441348961,1.0,1.0
413,2025-12-25 17:05:03.108011,6.278761759498634,6.252652322365396,78.37147972522946,68.79631525424335,58.756547509561514,57.5479283899172,58.68581707996029,0.0,0.0,0.0,443.6520274770533,1.0,1.0
